code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return
sz.002202,金风科技,C34通用设备制造业,资源金属,VALUE,基本价值线,8.84,97.3,97.3,65.0,31.4,61.8,77.5,54.4,65.9,"价值线=15.54, 现价/价值=0.57, 扣非EPS=0.40, akshare东方财富扣非净利润同比=68.4%, 市值=391.9亿",-0.01118568232662187,-0.02535832414553474,391.8960836269693,15.537193605528877,0.568957317803796,0.4009,0.4009,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.5,低估价值,,8.84,25.79,8.71890084,25.79,1.9174208144796379,1.9579416572421988
sz.002444,巨星科技,C33金属制品业,资源金属,VALUE,基本价值线,24.24,79.2,79.2,75.0,25.0,74.4,77.2,57.9,66.4,"Q1价值线=34.83, 现价/价值=0.70, akshare东方财富扣非净利润同比=7.2%, 市值=289.5亿",-0.20236920039486683,-0.23701605288007555,289.53632170520683,34.83229662582214,0.6959058789718224,1.929,1.929,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.2,价值线左侧确认,0.07172922040291,24.24,33.66,24.03732936,33.66,0.3886138613861385,0.40032195323715425
sz.002249,大洋电机,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,7.07,85.0,65.5,67.1,61.9,73.8,76.2,67.2,71.7,"价值线=8.93, 现价/价值=0.79, 扣非EPS=0.35, akshare东方财富扣非净利润同比=42.8%, 市值=169.0亿",-0.05984042553191482,0.22318339100346019,168.98662702706,8.930365600544256,0.7916809138888024,0.35,0.35,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.2,低估价值,,7.07,9.97,6.86591031,9.97,0.41018387553041014,0.45210169516473053
sz.002432,九安医疗,C35专用设备制造业,医药医疗,VALUE,基本价值线,37.9,100.0,100.0,57.5,28.0,56.9,75.7,49.2,62.5,"价值线=73.29, 现价/价值=0.52, 扣非EPS=3.84, akshare东方财富扣非净利润同比=-27.1%, 市值=165.8亿",-0.10359508041627252,-0.039777045857613436,165.83045747549468,73.28557870598365,0.5171549528462074,3.8408,3.8408,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.7,低估价值,,37.9,73.44,37.7187622,73.44,0.937730870712401,0.9470416237572079
sz.002570,贝因美,C14食品制造业,消费,PE,PE低估,6.46,86.8,86.8,31.0,100.0,93.8,74.9,67.4,71.1,"PE=56.42, 低估均值=77.92, 比值=0.72, 分位=9%",0.37446808510638285,0.5566265060240962,,,,,,,,56.423096,77.92489225,0.724070247270698,0.08897876643073811,低估价值,价值线内/历史低位,74.9,低估价值,,6.46,4.93,6.46,4.93,-0.23684210526315796,-0.23684210526315796
sz.002245,蔚蓝锂芯,C38电气机械和器材制造业,资源金属,VALUE,基本价值线,13.13,85.0,71.3,64.3,54.8,67.9,74.1,62.6,68.3,"价值线=17.48, 现价/价值=0.75, 扣非EPS=0.37, akshare东方财富扣非净利润同比=204.5%, 市值=151.2亿",-0.08374040474528954,0.09599332220367285,151.24596060738864,17.484413812119644,0.7509545439206374,0.3726,0.3726,1.0,年报扣非EPS,,,,,低估价值,深度低估,74.1,低估价值,,13.13,27.93,13.06893237,27.93,1.127189642041127,1.1371294310248237
sz.002251,步步高,F52零售业,F52零售业,PE,PE低估,5.74,100.0,100.0,6.9,85.0,79.2,73.1,49.7,61.4,"PE=11.78, 低估均值=40.87, 比值=0.29, 分位=1%",0.4568527918781726,0.413793103448276,,,,,,,,11.776461,40.873071374999995,0.288122732249651,0.01406926406926407,低估价值,价值线内/历史低位,73.1,低估价值,,5.74,3.83,5.74,3.83,-0.33275261324041816,-0.33275261324041816
sz.002463,沪电股份,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,30.03,42.5,42.5,95.8,25.0,90.8,0.0,0.0,0.0,"Q1价值线=26.54, 现价/价值=1.13, akshare东方财富扣非净利润同比=50.1%, 市值=574.8亿",-0.09765625,-0.19791666666666663,574.8416530419486,26.544492690441658,1.1313081154047986,1.3302,1.3302,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,72.6,财报后主线候选,0.50073428535774,30.03,104.26,29.41303365,104.26,2.4718614718614718,2.544687067666684
sz.002668,TCL智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,10.31,85.0,77.7,74.6,25.0,47.5,72.1,53.7,62.9,"价值线=14.60, 现价/价值=0.71, 扣非EPS=0.92, akshare东方财富扣非净利润同比=31.3%, 市值=111.8亿",-0.0876106194690266,-0.1549180327868852,111.80572834420978,14.595282083805714,0.7063926507757959,0.92,0.92,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.1,低估价值,,10.31,9.68,10.31,9.68,-0.061105722599418155,-0.061105722599418155
sz.002204,大连重工,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,6.28,75.0,38.7,57.9,92.3,78.1,71.9,73.8,72.9,"价值线=6.41, 现价/价值=0.98, 扣非EPS=0.19, akshare东方财富扣非净利润同比=34.0%, 市值=113.3亿",0.02782324058919805,0.26358148893360167,113.34129965870213,6.412069688486431,0.9794029549111769,0.188,0.188,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,71.9,低估价值,,6.28,6.28,6.22818372,6.28,0.0,0.008319645394147202
sz.002258,利尔化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,10.5,95.8,95.8,5.5,97.8,67.8,70.6,51.7,61.2,"PB=1.07, 低估均值=2.27, 比值=0.47, 分位=12%",0.18644067796610164,0.2559808612440193,,,,,,,,1.065716,2.271774666666667,0.4691116665913462,0.11591836734693878,低估价值,价值线内/历史低位,70.6,低估价值,,10.5,12.21,10.132185,12.21,0.16285714285714303,0.20507077200031398
sz.002850,科达利,C33金属制品业,资源金属,VALUE,基本价值线,130.88,5.6,5.6,82.2,63.4,68.9,40.7,69.8,55.3,"价值线=108.10, 现价/价值=1.21, 扣非EPS=5.34, akshare东方财富扣非净利润同比=19.5%, 市值=353.9亿",0.060014578440106936,0.16048944848377356,353.91746672637606,108.10162629965637,1.2107125903656828,5.34,5.34,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,69.8,高质量趋势,,130.88,203.1,128.58462656,203.1,0.5518031784841075,0.5795045289121692
sz.002541,鸿路钢构,C33金属制品业,资源金属,VALUE,基本价值线,18.93,85.0,60.5,54.1,60.2,49.8,69.7,57.1,63.4,"价值线=22.90, 现价/价值=0.83, 扣非EPS=0.70, akshare东方财富扣非净利润同比=31.3%, 市值=130.2亿",-0.09771210676835085,0.20343293070565793,130.19595697128003,22.89606383626598,0.8267796655080959,0.7,0.7,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.7,低估价值,,18.93,17.65,18.52069554,17.65,-0.06761753829899642,-0.04701203246495356
sz.002352,顺丰控股,G60邮政业,G60邮政业,PB,PB低估,43.8,80.6,80.6,36.5,84.2,75.6,69.4,61.3,65.3,"PB=2.32, 低估均值=3.07, 比值=0.76, 分位=14%",0.011080332409972193,0.1142203001780715,,,,,,,,2.321347,3.0666871,0.7569559346305659,0.14122448979591837,低估价值,价值线内/历史低位,69.4,低估价值,,43.8,35.73,42.9112104,35.73,-0.1842465753424658,-0.16735045068782317
sz.002714,牧原股份,A03畜牧业,A03畜牧业,PB,PB低估,39.72,92.0,92.0,23.1,37.7,92.3,69.3,42.0,55.7,"PB=2.88, 低估均值=4.16, 比值=0.69, 分位=2%",0.01741803278688514,0.07876154263986956,,,,,,,,2.880443,4.1585862,0.6926495836493662,0.017959183673469388,低估价值,价值线内/历史低位,69.3,低估价值,,39.72,40.43,38.51394192,40.43,0.01787512588116824,0.04974972657901322
sz.002318,久立特材,C33金属制品业,资源金属,VALUE,基本价值线,23.67,75.0,51.5,72.5,49.4,48.8,69.1,61.0,65.0,"价值线=26.61, 现价/价值=0.89, 扣非EPS=1.58, akshare东方财富扣非净利润同比=15.7%, 市值=227.9亿",-0.06994106090373275,-0.019063406547865647,227.92054532797596,26.61248319871231,0.889432219581272,1.58,1.58,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,69.1,低估价值,,23.67,27.63,23.67,27.63,0.16730038022813676,0.16730038022813676
sz.002893,京能热力,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,10.52,79.4,79.4,70.3,40.2,31.3,68.4,54.4,61.4,"PB=2.02, 低估均值=2.41, 比值=0.84, 分位=4%",0.04158415841584162,0.10970464135021096,,,,,,,,2.022326,2.4128377777777774,0.8381524935599116,0.04488912925905895,低估价值,价值线内/历史低位,68.4,低估价值,,10.52,11.3,10.42028092,11.3,0.07414448669201534,0.08442373931700109
sz.002984,森麒麟,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,18.78,85.0,81.7,65.0,0.0,62.8,68.3,42.9,55.6,"价值线=27.71, 现价/价值=0.68, 扣非EPS=2.05, akshare东方财富扣非净利润同比=-28.6%, 市值=194.8亿",-0.21977565434150392,-0.2427419354838709,194.76289836919906,27.707193672821923,0.6778023145094396,2.05,2.05,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.3,低估价值,,18.78,15.71,18.21952968,15.71,-0.16347177848775296,-0.13773844462926887
sz.002550,千红制药,C27医药制造业,医药医疗,PE,PE低估,6.08,84.2,84.2,42.9,60.5,48.1,67.9,51.9,59.9,"PE=18.85, 低估均值=24.10, 比值=0.78, 分位=0%",-0.00815660685154973,0.05555555555555558,,,,,,,,18.845556,24.09835527272727,0.7820266481558598,0.0031832651205093224,低估价值,价值线内/历史低位,67.9,低估价值,,6.08,6.77,5.97680416,6.77,0.11348684210526305,0.13271236914679152
sz.002773,康弘药业,C27医药制造业,医药医疗,PE,PE低估,27.92,82.0,82.0,28.3,94.6,62.3,67.9,59.3,63.6,"PE=21.09, 低估均值=30.87, 比值=0.68, 分位=22%",0.04062616474096181,0.44588296219575363,,,,,,,,21.090723,30.87057325,0.683198294673715,0.21973929236499068,低估价值,价值线内/历史低位,67.9,低估价值,,27.92,21.49,27.37075776,21.49,-0.23030085959885394,-0.21485549693455042
sz.002254,泰和新材,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,10.45,98.1,98.1,0.6,62.5,71.9,67.6,37.8,52.7,"PB=1.27, 低估均值=2.90, 比值=0.44, 分位=8%",0.032608695652173836,0.1636971046770599,,,,,,,,1.268987,2.8976562222222224,0.4379356634055125,0.07959183673469387,低估价值,价值线内/历史低位,67.6,低估价值,,10.45,14.67,10.3995683,14.67,0.4038277511961723,0.4106354780130632
sz.002807,江阴银行,J66货币金融服务,金融,PE,PE低估,4.11,92.9,92.9,23.0,48.1,49.8,66.7,39.3,53.0,"PE=4.95, 低估均值=7.66, 比值=0.65, 分位=10%",-0.09070796460176977,-0.03747072599531598,,,,,,,,4.94786,7.6610103333333335,0.6458495400367341,0.09852451213707758,低估价值,价值线内/历史低位,66.7,低估价值,,4.11,4.43,4.02629163,4.43,0.07785888077858871,0.10026803994821387
sz.002831,裕同科技,C22造纸和纸制品业,C22造纸和纸制品业,VALUE,基本价值线,20.95,85.0,76.8,64.1,0.0,47.6,66.5,40.3,53.4,"价值线=29.42, 现价/价值=0.71, 扣非EPS=1.66, akshare东方财富扣非净利润同比=1.4%, 市值=191.1亿",-0.1729174891433083,-0.2162364384586607,191.07351801788255,29.419834063239378,0.7121046282914766,1.66,1.66,1.0,年报扣非EPS,,,,,低估价值,深度低估,66.5,低估价值,,20.95,40.58,20.12345965,40.58,0.9369928400954655,1.0165518606538413
sz.002939,长城证券,J67资本市场服务,金融,PB,PB低估,7.91,88.6,88.6,36.4,33.0,50.8,66.2,40.0,53.1,"PB=1.04, 低估均值=1.47, 比值=0.71, 分位=8%",-0.030637254901960786,0.021963824289405576,,,,,,,,1.041591,1.4722118750000002,0.7075007461137344,0.08285895003162555,低估价值,价值线内/历史低位,66.2,低估价值,,7.91,9.32,7.76788894,9.32,0.17825537294563842,0.1998111806165963
sz.002252,上海莱士,C27医药制造业,医药医疗,PE,PE低估,6.74,100.0,100.0,17.5,4.1,61.9,66.0,23.6,44.8,"PE=22.34, 低估均值=58.79, 比值=0.38, 分位=3%",-0.04532577903682711,-0.04397163120567371,,,,,,,,22.341409,58.78852750000001,0.3800300832505117,0.031594064145524174,低估价值,价值线内/历史低位,66.0,低估价值,,6.74,5.4,6.68957806,5.4,-0.19881305637982194,-0.19277420017130342
sz.002946,新乳业,C14食品制造业,消费,PE,PE低估,16.71,75.0,60.0,35.5,94.5,55.8,65.2,61.2,63.2,"PE=24.75, 低估均值=26.04, 比值=0.95, 分位=20%",0.1367346938775511,0.22327964860907756,,,,,,,,24.7459,26.043654000000004,0.9501700491029406,0.20223978919631094,低估价值,价值线内/历史低位,65.2,低估价值,,16.71,17.59,16.41652227,17.59,0.052663076002393616,0.07148150568677036
sz.002266,浙富控股,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,3.27,85.0,72.4,49.0,36.3,42.6,65.1,45.4,55.3,"价值线=4.40, 现价/价值=0.74, 扣非EPS=0.15, akshare东方财富扣非净利润同比=46.2%, 市值=163.8亿",-0.018018018018018056,0.07920792079207928,163.81768888210004,4.401537088002314,0.7429222870604335,0.15,0.15,1.0,年报扣非EPS,,,,,低估价值,深度低估,65.1,低估价值,,3.27,5.37,3.21776502,5.37,0.6422018348623852,0.6688602078221362
sz.002508,老板电器,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,19.75,85.0,69.6,57.5,3.3,49.3,65.0,38.7,51.8,"价值线=25.88, 现价/价值=0.76, 扣非EPS=1.54, akshare东方财富扣非净利润同比=-11.1%, 市值=186.7亿",-0.13263065436978483,-0.03422982885085568,186.67497277920452,25.88393089881567,0.7630216630235119,1.54,1.54,1.0,年报扣非EPS,,,,,低估价值,深度低估,65.0,低估价值,,19.75,17.6,18.77117025,17.6,-0.1088607594936708,-0.06239196781031797
sz.002192,融捷股份,B09有色金属矿采选业,资源金属,PB,PB低估,27.75,100.0,100.0,11.8,25.0,41.9,64.6,25.3,45.0,"PB=2.13, 低估均值=5.52, 比值=0.39, 分位=1%",-0.08142999006951346,-0.10426081342801807,,,,,,,,2.132995,5.522534857142858,0.3862347735553321,0.006122448979591836,低估价值,价值线内/历史低位,64.6,低估价值,,27.75,91.08,27.60034425,91.08,2.282162162162162,2.2999588401872924
sz.002466,天齐锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,29.13,100.0,100.0,0.0,28.7,66.4,64.5,25.0,44.7,"PB=1.14, 低估均值=2.71, 比值=0.42, 分位=4%",-0.04897159647404503,-0.050830889540567026,,,,,,,,1.143935,2.706445,0.42267069901660664,0.037959183673469385,低估价值,价值线内/历史低位,64.5,低估价值,,29.13,69.38,29.13,69.38,1.3817370408513558,1.3817370408513558
sz.002460,赣锋锂业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,30.72,99.6,99.6,0.0,26.5,67.9,64.2,24.5,44.3,"PB=1.50, 低估均值=4.98, 比值=0.30, 分位=6%",-0.09487330583382436,-0.06909090909090909,,,,,,,,1.496732,4.983698166666667,0.30032557148240885,0.05673469387755102,低估价值,价值线内/历史低位,64.2,低估价值,,30.72,79.38,30.58430976,79.38,1.583984375,1.5954484708959473
sz.002572,索菲亚,C21家具制造业,C21家具制造业,VALUE,基本价值线,15.46,85.0,61.0,52.5,5.8,51.7,64.0,37.6,50.8,"价值线=18.78, 现价/价值=0.82, 扣非EPS=1.14, akshare东方财富扣非净利润同比=-3.2%, 市值=148.2亿",-0.04449938195302838,-0.011508951406649648,148.2265020402895,18.783950428269435,0.8230430579039987,1.14,1.14,1.0,年报扣非EPS,,,,,低估价值,深度低估,64.0,低估价值,,15.46,11.37,14.44021202,11.37,-0.26455368693402337,-0.21261543914644
sz.002206,海利得,C28化学纤维制造业,C28化学纤维制造业,PB,PB低估,5.07,75.0,68.8,34.7,87.4,52.0,63.9,57.8,60.8,"PB=1.51, 低估均值=1.70, 比值=0.89, 分位=15%",0.02012072434607659,0.17090069284064668,,,,,,,,1.51334,1.7021377272727276,0.8890819912820854,0.14653061224489797,低估价值,价值线内/历史低位,63.9,低估价值,,5.07,5.78,4.89932859,5.78,0.14003944773175547,0.1797534894470103
sz.002661,克明食品,C14食品制造业,消费,PE,PE低估,10.25,89.5,89.5,7.9,83.7,40.6,63.6,43.4,53.5,"PE=18.67, 低估均值=26.85, 比值=0.70, 分位=9%",0.0732984293193717,0.05670103092783507,,,,,,,,18.667934,26.845136000000004,0.6953935342327935,0.0855431993156544,低估价值,价值线内/历史低位,63.6,低估价值,,10.25,8.41,10.09418975,8.41,-0.17951219512195116,-0.166847443104584
sz.002250,联化科技,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,6.55,96.2,96.2,1.8,54.6,45.8,63.4,31.6,47.5,"PB=0.93, 低估均值=1.77, 比值=0.52, 分位=11%",-0.06827880512091045,0.0826446280991735,,,,,,,,0.928944,1.770928375,0.5245519881627059,0.10938775510204081,低估价值,价值线内/历史低位,63.4,低估价值,,6.55,14.98,6.53766635,14.98,1.287022900763359,1.291337489255627
sz.002236,大华股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,16.09,75.0,53.4,44.1,52.4,72.6,63.2,52.8,58.0,"价值线=18.37, 现价/价值=0.88, 扣非EPS=0.72, akshare东方财富扣非净利润同比=0.4%, 市值=524.6亿",-0.04905437352245878,0.024840764331210297,524.5784858711153,18.369696109355978,0.8758990842426134,0.72,0.72,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,63.2,低估价值,,16.09,17.77,15.94033082,17.77,0.10441267868241133,0.1147823844223077
sz.002233,塔牌集团,C30非金属矿物制品业,资源金属,PB,PB低估,7.46,95.8,95.8,6.5,49.4,35.7,62.9,30.4,46.6,"PB=0.73, 低估均值=1.15, 比值=0.64, 分位=6%",-0.08801955990220045,-0.01192052980132452,,,,,,,,0.732623,1.149917181818182,0.6371093602076797,0.06489795918367347,低估价值,价值线内/历史低位,62.9,低估价值,,7.46,8.47,7.08504548,8.47,0.1353887399463809,0.1954757416744206
sz.002895,川恒股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,22.87,75.0,62.1,45.0,52.9,49.6,62.8,50.0,56.4,"PB=1.99, 低估均值=2.08, 比值=0.96, 分位=16%",-0.06881107491856664,0.04908256880733952,,,,,,,,1.992799,2.0777464444444447,0.9591155866628576,0.15611587982832617,低估价值,价值线内/历史低位,62.8,低估价值,,22.87,33.63,21.47847485,33.63,0.47048535198950603,0.5657536317109593
sz.002458,益生股份,A03畜牧业,A03畜牧业,PB,PB低估,8.33,89.3,89.3,20.2,27.3,57.8,62.7,31.8,47.3,"PB=2.08, 低估均值=2.88, 比值=0.72, 分位=1%",-0.10622317596566522,-0.05340909090909096,,,,,,,,2.080292,2.8762295555555557,0.7232705039073917,0.011428571428571429,低估价值,价值线内/历史低位,62.7,低估价值,,8.33,8.63,6.25717946,8.63,0.03601440576230508,0.3792156761954213
sz.002948,青岛银行,J66货币金融服务,金融,PE,PE低估,4.52,75.0,64.4,30.9,88.2,48.9,62.7,55.9,59.3,"PE=5.92, 低估均值=6.99, 比值=0.85, 分位=27%",0.06855791962174917,0.15012722646310417,,,,,,,,5.923168,6.992071428571429,0.8471263574048157,0.2721311475409836,低估价值,价值线内/历史低位,62.7,低估价值,,4.52,5.57,4.38065292,5.57,0.2323008849557524,0.2714999571342438
sz.002643,万润股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.15,96.2,96.2,3.1,37.9,45.2,62.0,26.2,44.1,"PB=1.46, 低估均值=2.31, 比值=0.63, 分位=7%",-0.0017905102954342,0.09744094488188981,,,,,,,,1.460864,2.3087050000000002,0.6327633889994606,0.06571428571428571,低估价值,价值线内/历史低位,62.0,低估价值,,11.15,17.94,11.04963885,17.94,0.608968609865471,0.6235824757295125
sz.002497,雅化集团,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,11.35,97.9,97.9,3.7,25.8,46.0,61.9,22.5,42.2,"PB=1.24, 低估均值=2.33, 比值=0.53, 分位=8%",-0.05965202982601492,-0.10347551342812011,,,,,,,,1.23543,2.3345056,0.5292041278461701,0.08326530612244898,低估价值,价值线内/历史低位,61.9,低估价值,,11.35,25.2,11.3100707,25.2,1.2202643171806167,1.228102782770403
sz.002736,国信证券,J67资本市场服务,金融,PB,PB低估,10.78,75.2,75.2,44.5,36.7,56.2,61.8,45.1,53.4,"PB=1.15, 低估均值=1.43, 比值=0.80, 分位=16%",0.03653846153846141,0.04457364341085257,,,,,,,,1.148414,1.4288290000000001,0.803744884797271,0.16269515201314708,低估价值,价值线内/历史低位,61.8,低估价值,,10.78,10.24,10.36571382,10.24,-0.05009276437847854,-0.01212784977310899
sz.002810,山东赫达,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,11.45,94.4,94.4,18.3,27.0,25.1,61.7,26.2,43.9,"PB=1.83, 低估均值=2.75, 比值=0.66, 分位=1%",-0.09842519685039375,-0.05916187345932622,,,,,,,,1.830499,2.752917666666667,0.6649305288582913,0.010446343779677113,低估价值,价值线内/历史低位,61.7,低估价值,,11.45,25.0,11.365499,25.0,1.183406113537118,1.1996394526980292
