code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,buy_close_raw,end_close_raw,raw_return,qfq_return
sz.002311,海大集团,C13农副食品加工业,消费,VALUE,基本价值线,54.38,75.0,50.2,92.5,86.9,74.3,81.4,86.9,84.1,"价值线=60.53, 现价/价值=0.90, 反推扣非EPS同比=67.6%, 市值=903.8亿",0.0858626198083067,0.1097959183673469,903.7915867158672,60.52929887706502,0.8984078951657075,,,,,低估且高质量,低估且高质量,84.1,低估且高质量,54.38,47.62,-0.12431040823832296,-0.10482971244045203
sh.601717,中创智领,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,15.37,100.0,100.0,74.5,88.2,67.0,87.9,79.5,83.7,"价值线=34.12, 现价/价值=0.45, 反推扣非EPS同比=6.4%, 市值=273.4亿",-0.0096649484536083,0.210236220472441,273.3525316455696,34.12286184555142,0.4504311528607551,,,,,低估且高质量,深度低估且高质量,83.7,低估且高质量,15.37,18.79,0.22251138581652574,0.3045005498768345
sh.603979,金诚信,B11开采专业及辅助性活动,资源金属,VALUE,基本价值线,37.11,85.0,78.2,99.2,47.1,61.8,83.1,74.6,78.9,"价值线=52.81, 现价/价值=0.70, 反推扣非EPS同比=48.6%, 市值=228.7亿",-0.0957602339181286,-0.058838447882323,228.7246692607004,52.80921921711607,0.7027182100047453,,,,,低估价值,深度低估,83.1,低估价值,37.11,66.5,0.7919698194556724,0.8103393326642159
sz.300724,捷佳伟创,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,56.71,100.0,100.0,80.2,26.2,63.6,83.0,59.8,71.4,"价值线=119.43, 现价/价值=0.47, 反推扣非EPS同比=16.0%, 市值=197.4亿",-0.0838449111470113,-0.0769856770833332,197.4136523929471,119.4255694606774,0.474856433643991,,,,,低估价值,深度低估,83.0,低估价值,56.71,91.36,0.6110033503791219,0.6478189207055247
sh.600866,星湖科技,C14食品制造业,消费,PE,PE低估,7.7,100.0,100.0,47.5,95.5,62.0,82.6,69.1,75.9,"PE=10.97, 低估均值=19.14, 比值=0.57, 分位=4%",0.1809815950920246,0.2106918238993711,,,,10.973479,19.1440635,0.5732053176693652,0.0425400739827373,低估价值,价值线内/历史低位,82.6,低估价值,7.7,5.82,-0.24415584415584413,-0.20282889998907794
sh.603236,移远通信,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,77.61,85.0,61.8,92.5,45.5,78.0,82.6,73.5,78.1,"价值线=94.94, 现价/价值=0.82, 反推扣非EPS同比=290.1%, 市值=204.6亿",-0.0702048640230023,-0.0970331588132635,204.6398206278027,94.93993483701752,0.8174642223341774,,,,,低估价值,深度低估,82.6,低估价值,77.61,73.5,-0.052957093158098156,-0.04259509992458199
sz.000039,中集集团,C33金属制品业,资源金属,VALUE,基本价值线,7.79,100.0,100.0,70.4,48.1,63.7,82.3,63.1,72.7,"价值线=25.89, 现价/价值=0.30, 反推扣非EPS同比=175.4%, 市值=436.8亿",-0.0899532710280374,-0.0370828182941903,436.8279245283018,25.88841309834043,0.30090681767201,,,,,低估价值,深度低估,82.3,低估价值,7.79,12.6,0.6174582798459562,0.6521771300569734
sh.601766,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,7.05,100.0,100.0,71.3,31.8,75.9,82.2,59.6,70.9,"价值线=19.40, 现价/价值=0.36, 反推扣非EPS同比=281.4%, 市值=2031.1亿",0.0173160173160173,-0.0381991814461118,2031.0558139534885,19.39799930933496,0.3634395427886888,,,,,低估价值,深度低估,82.2,低估价值,7.05,6.02,-0.14609929078014183,-0.10868361142034522
sh.600482,中国动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,21.63,100.0,100.0,76.5,27.6,62.7,82.0,58.5,70.2,"价值线=55.90, 现价/价值=0.39, 反推扣非EPS同比=586.3%, 市值=477.6亿",-0.0132299270072994,-0.1210889882161723,477.57666666666654,55.89512026798451,0.3869747465663686,,,,,低估价值,深度低估,82.0,低估价值,21.63,39.04,0.8049006010171058,0.8280436334161545
sz.002396,星网锐捷,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,19.85,100.0,100.0,70.4,53.2,53.6,81.8,63.4,72.6,"价值线=562.97, 现价/价值=0.04, 反推扣非EPS同比=8833.4%, 市值=115.4亿",-0.0124378109452736,0.011722731906218,115.42354630294332,562.9709238091401,0.0352593698191233,,,,,低估价值,深度低估,81.8,低估价值,19.85,31.25,0.5743073047858942,0.5948053377925417
sz.300548,长芯博创,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,48.61,100.0,100.0,60.0,60.6,77.0,81.8,64.8,73.3,"价值线=235.90, 现价/价值=0.21, 扣非净利润同比=11416.8%, 市值=140.1亿",0.2457713992824191,0.0127083333333333,140.132908,235.89727318058831,0.2060642725733722,,,,,低估价值,深度低估,81.8,低估价值,48.61,266.99,4.492491256943016,4.497593023268609
sh.601336,新华保险,J68保险业,金融,PE,PE低估,48.6,99.4,99.4,55.5,52.3,78.9,81.7,60.1,70.9,"PE=5.58, 低估均值=9.20, 比值=0.61, 分位=0%",-0.0673575129533678,0.0360264335962481,,,,5.580256,9.1956168,0.606838684274012,0.0008163265306122,低估价值,价值线内/历史低位,81.7,低估价值,48.6,62.38,0.2835390946502059,0.3364880793790448
sh.600741,华域汽车,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.76,100.0,100.0,67.1,56.7,57.2,81.5,63.6,72.6,"价值线=39.54, 现价/价值=0.45, 反推扣非EPS同比=6.4%, 市值=560.0亿",-0.0116861435726208,0.0809494826536822,560.0331138287867,39.54354878434157,0.4491250923597579,,,,,低估价值,深度低估,81.5,低估价值,17.76,17.86,0.005630630630630407,0.05030098168257191
sh.600323,瀚蓝环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,23.28,94.5,94.5,78.6,54.0,50.5,81.3,66.6,73.9,"价值线=39.55, 现价/价值=0.59, 反推扣非EPS同比=13.4%, 市值=189.9亿",-0.0352258599254039,0.0448833034111311,189.89176470588237,39.548424433171775,0.5886454475408529,,,,,低估价值,深度低估,81.3,低估价值,23.28,31.15,0.33805841924398616,0.39569504168542746
sh.688313,仕佳光子,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,28.73,100.0,100.0,50.2,85.0,75.6,81.1,68.7,74.9,"价值线=125.85, 现价/价值=0.23, 扣非净利润同比=11456.4%, 市值=129.9亿",0.6568627450980393,0.7391041162227603,129.91181817548747,125.851535418588,0.2282848588572455,,,,,低估价值,深度低估,81.1,低估价值,28.73,182.53,5.353289244691959,5.363642891676718
sz.000333,美的集团,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,74.05,85.0,65.0,85.5,33.4,96.2,81.1,68.9,75.0,"价值线=93.17, 现价/价值=0.79, 反推扣非EPS同比=25.2%, 市值=5245.7亿",-0.025144813059505,0.0254812352859714,5245.707444852941,93.16703241949683,0.7948090443256808,,,,,低估价值,深度低估,81.1,低估价值,74.05,81.81,0.10479405806887243,0.16546711036749384
sz.002353,杰瑞股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,31.38,91.7,91.7,87.4,25.0,64.0,81.0,62.3,71.6,"价值线=51.62, 现价/价值=0.61, 反推扣非EPS同比=28.4%, 市值=318.3亿",-0.145890038105607,-0.1937307297019528,318.28285714285715,51.61560349686567,0.6079556931249586,,,,,低估价值,深度低估,81.0,低估价值,31.38,138.67,3.419056724028043,3.5232127438814
sh.600487,亨通光电,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,15.77,92.7,92.7,80.4,32.9,72.1,80.9,63.1,72.0,"价值线=26.23, 现价/价值=0.60, 反推扣非EPS同比=35.2%, 市值=383.0亿",-0.0442424242424243,0.0307189542483659,383.045,26.225981584368288,0.6013120976718574,,,,,低估价值,深度低估,80.9,低估价值,15.77,74.0,3.6924540266328476,3.764023958562329
sh.600031,三一重工,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,19.68,75.0,38.6,78.3,91.0,82.3,78.3,83.1,80.7,"价值线=20.08, 现价/价值=0.98, 反推扣非EPS同比=78.6%, 市值=1665.4亿",0.0165289256198346,0.2447817836812142,1665.445865302643,20.08468287489213,0.9798511693008594,,,,,低估且高质量,低估且高质量,80.7,低估且高质量,19.68,20.61,0.047256097560975485,0.08298373084143451
sz.300035,中科电气,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,15.55,96.5,96.5,67.5,53.2,64.9,80.3,63.6,71.9,"价值线=27.07, 现价/价值=0.57, 反推扣非EPS同比=301.2%, 市值=107.3亿",-0.0465971796443898,0.0380507343124165,107.27800546448088,27.07453029101506,0.5743405271618107,,,,,低估价值,深度低估,80.3,低估价值,15.55,19.34,0.24372990353697732,0.265535072842046
sz.002683,广东宏大,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,30.56,9.0,9.0,90.3,87.8,55.7,46.0,80.2,63.1,"价值线=25.75, 现价/价值=1.19, 反推扣非EPS同比=53.5%, 市值=232.3亿",0.0320837554880106,0.169089517980107,232.27151925518405,25.751674364215653,1.1867189514661602,,,,,高质量趋势,估值有约束的高质量,80.2,高质量趋势,30.56,37.0,0.21073298429319376,0.2497089056423678
sz.300308,中际旭创,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,86.65,75.0,42.6,100.0,25.0,100.0,80.0,72.5,76.2,"价值线=91.06, 现价/价值=0.95, 反推扣非EPS同比=56.3%, 市值=949.3亿",-0.1314153969526864,-0.1180661577608142,949.294809322034,91.0610596476525,0.9515593200351452,,,,,低估价值,价值线内/历史低位,80.0,低估价值,86.65,1078.0,11.440854010386612,11.518418129114607
sh.603833,欧派家居,C21家具制造业,C21家具制造业,VALUE,基本价值线,66.4,85.9,85.9,92.5,37.4,52.5,79.7,66.9,73.3,"价值线=102.37, 现价/价值=0.65, 反推扣非EPS同比=86.5%, 市值=402.3亿",0.0671809707489554,0.0355583281347473,402.2694638694639,102.3731340725454,0.6486076703771372,,,,,低估价值,深度低估,79.7,低估价值,66.4,48.31,-0.2724397590361446,-0.22340807464500623
sh.688336,三生国健,C27医药制造业,医药医疗,PE,PE低估,28.74,100.0,100.0,45.0,91.7,41.9,79.6,63.6,71.6,"PE=24.74, 低估均值=92.19, 比值=0.27, 分位=4%",-0.0089655172413793,0.2784697508896796,,,,24.743201,92.19421633333332,0.2683812714513411,0.0365296803652968,低估价值,价值线内/历史低位,79.6,低估价值,28.74,67.78,1.3583855254001391,1.3629531137690551
sz.300604,长川科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,42.92,100.0,100.0,64.0,32.3,72.2,79.6,55.9,67.8,"价值线=126.37, 现价/价值=0.34, 反推扣非EPS同比=1732.0%, 市值=269.3亿",0.0182680901542111,-0.0300564971751412,269.27890410958906,126.37499320871426,0.339624152771392,,,,,低估价值,深度低估,79.6,低估价值,42.92,208.87,3.8664958061509784,3.8773625699568433
sh.600764,中国海防,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,28.56,100.0,100.0,51.4,84.1,56.4,79.5,66.0,72.8,"价值线=59.78, 现价/价值=0.48, 扣非净利润同比=2963.2%, 市值=203.0亿",0.0229226361031518,0.1022771130837514,202.9825436408977,59.78173277192983,0.4777379088183637,,,,,低估价值,深度低估,79.5,低估价值,28.56,23.43,-0.17962184873949583,-0.17628994155307798
sz.002705,新宝股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,14.04,100.0,100.0,68.5,46.9,42.7,79.5,58.7,69.1,"价值线=25.79, 现价/价值=0.54, 反推扣非EPS同比=16.3%, 市值=114.6亿",-0.1370620774431469,-0.0614973262032086,114.5789351313648,25.78808615217923,0.5444374552321536,,,,,低估价值,深度低估,79.5,低估价值,14.04,13.78,-0.01851851851851849,0.023388205091785075
sz.002008,大族激光,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,23.85,100.0,100.0,58.1,46.0,73.7,79.4,58.3,68.9,"价值线=78.75, 现价/价值=0.30, 扣非净利润同比=1388.4%, 市值=249.4亿",-0.1436265709156193,-0.0809248554913294,249.39444444444447,78.74919321133412,0.3028602456408067,,,,,低估价值,深度低估,79.4,低估价值,23.85,149.23,5.257023060796645,5.346335033726276
sz.000425,徐工机械,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.07,85.0,69.4,67.0,90.3,72.7,78.9,76.9,77.9,"价值线=11.87, 现价/价值=0.76, 反推扣非EPS同比=36.9%, 市值=1072.7亿",0.031854379977247,0.2207267833109019,1072.7498039215686,11.867959213146287,0.7642425995155971,,,,,低估价值,深度低估,78.9,低估价值,9.07,10.25,0.13009922822491737,0.15335784247629425
sh.603799,华友钴业,C32有色金属冶炼和压延加工业,资源金属,PB,PB低估,34.46,96.7,96.7,45.0,61.7,81.7,78.8,59.0,68.9,"PB=1.59, 低估均值=3.43, 比值=0.46, 分位=10%",0.015022091310751,0.1618341200269724,,,,1.585617,3.426135333333333,0.4628004575806794,0.1024489795918367,低估价值,价值线内/历史低位,78.8,低估价值,34.46,60.31,0.7501450957632037,0.7758361168659029
sh.688128,中国电研,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,24.75,85.0,58.4,86.8,64.9,36.3,78.7,71.5,75.1,"价值线=29.41, 现价/价值=0.84, 反推扣非EPS同比=117.6%, 市值=100.5亿",0.0975609756097559,0.1619718309859155,100.50652173913043,29.413319723684527,0.8414555117377833,,,,,低估价值,深度低估,78.7,低估价值,24.75,26.97,0.08969696969696961,0.12257147535267254
sz.002048,宁波华翔,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.0,91.5,91.5,64.4,72.3,63.9,78.7,68.4,73.6,"价值线=27.89, 现价/价值=0.61, 反推扣非EPS同比=17.7%, 市值=138.5亿",0.1103853690398433,0.3621794871794872,138.47008547008548,27.892414074837497,0.6094847134560561,,,,,低估价值,深度低估,78.7,低估价值,17.0,28.61,0.6829411764705882,0.7255820341156192
sh.603129,春风动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,167.5,75.0,50.9,100.0,45.0,66.0,78.6,74.4,76.5,"价值线=187.46, 现价/价值=0.89, 反推扣非EPS同比=50.2%, 市值=253.1亿",-0.1244119184526921,-0.1483628228594672,253.14168377823407,187.46493781723865,0.8935004163994514,,,,,低估价值,价值线内/历史低位,78.6,低估价值,167.5,256.55,0.5316417910447762,0.5651181021312619
sh.688187,时代电气,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,46.2,85.0,69.0,89.4,34.0,56.4,78.4,64.9,71.6,"价值线=60.25, 现价/价值=0.77, 反推扣非EPS同比=31.9%, 市值=653.0亿",-0.0149253731343282,0.0296411856474261,652.9717557251909,60.24641825120207,0.7668505670721462,,,,,低估价值,深度低估,78.4,低估价值,46.2,57.14,0.23679653679653678,0.27537668140916405
sz.002202,金风科技,C34通用设备制造业,资源金属,VALUE,基本价值线,8.84,99.0,99.0,65.0,31.4,61.8,78.4,54.5,66.4,"价值线=15.88, 现价/价值=0.56, 反推扣非EPS同比=76.4%, 市值=390.9亿",-0.0111856823266218,-0.0253583241455347,390.9272467902997,15.879101970653531,0.5567065452654294,,,,,低估价值,深度低估,78.4,低估价值,8.84,26.03,1.9445701357466065,1.9854680627380552
sh.601877,正泰电器,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,22.3,95.2,95.2,66.6,52.2,55.1,78.3,61.3,69.8,"价值线=38.23, 现价/价值=0.58, 反推扣非EPS同比=5.6%, 市值=477.3亿",-0.064204783885858,0.0314523589269195,477.29392265193366,38.23341451403649,0.5832594416021379,,,,,低估价值,深度低估,78.3,低估价值,22.3,33.57,0.5053811659192824,0.5464550110117548
sh.600179,安通控股,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,2.97,100.0,100.0,57.7,64.4,44.8,78.2,60.2,69.2,"价值线=13.84, 现价/价值=0.21, 反推扣非EPS同比=926.4%, 市值=125.6亿",0.0241379310344829,0.1082089552238805,125.55093555093556,13.84122046918682,0.214576453471844,,,,,低估价值,深度低估,78.2,低估价值,2.97,4.19,0.4107744107744109,0.4107744107744109
sh.600968,海油发展,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,3.94,100.0,100.0,57.7,57.3,48.7,77.9,58.3,68.1,"价值线=7.44, 现价/价值=0.53, 反推扣非EPS同比=25.7%, 市值=400.5亿",0.0025445292620864,-0.0174563591022443,400.4626077286628,7.435259811072495,0.5299075082934697,,,,,低估价值,深度低估,77.9,低估价值,3.94,4.19,0.06345177664974622,0.09708851037793376
sh.601098,中南传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,14.14,85.0,84.3,81.6,55.5,53.5,77.9,68.4,73.1,"价值线=21.43, 现价/价值=0.66, 反推扣非EPS同比=45.9%, 市值=255.3亿",-0.0146341463414633,0.0591760299625467,255.2642105263158,21.42767502218279,0.6598942715605731,,,,,低估价值,深度低估,77.9,低估价值,14.14,11.43,-0.19165487977369167,-0.15739805510191518
sz.300973,立高食品,C14食品制造业,消费,PE,PE低估,44.03,94.8,94.8,45.0,86.7,58.1,77.9,64.0,71.0,"PE=26.67, 低估均值=40.44, 比值=0.66, 分位=1%",0.0609638554216867,0.1255112474437629,,,,26.669985,40.4430492,0.659445455462839,0.0142711518858307,低估价值,价值线内/历史低位,77.9,低估价值,44.03,28.58,-0.35089711560299797,-0.34101029302931685
sh.601928,凤凰传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,11.6,91.8,91.8,68.5,55.8,54.5,77.5,63.1,70.3,"价值线=19.09, 现价/价值=0.61, 反推扣非EPS同比=38.6%, 市值=294.2亿",0.0283687943262411,0.0329474621549421,294.2349206349206,19.090412194918837,0.6076348630695095,,,,,低估价值,深度低估,77.5,低估价值,11.6,9.32,-0.19655172413793098,-0.15312838192092648
sh.600690,海尔智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.12,85.0,74.3,79.0,27.6,83.1,77.3,61.9,69.6,"价值线=34.43, 现价/价值=0.73, 反推扣非EPS同比=14.0%, 市值=2329.3亿",-0.0703182827535158,-0.0559939872228485,2329.320396039604,34.43074132710491,0.7295805733995272,,,,,低估价值,深度低估,77.3,低估价值,25.12,21.28,-0.15286624203821653,-0.11323865086821527
sh.601019,山东出版,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,9.85,97.2,97.2,70.0,28.1,48.5,77.3,53.5,65.4,"价值线=17.30, 现价/价值=0.57, 反推扣非EPS同比=46.5%, 市值=205.1亿",-0.0110441767068274,-0.0913284132841328,205.0737704918033,17.297339025133468,0.5694517512599887,,,,,低估价值,深度低估,77.3,低估价值,9.85,7.38,-0.25076142131979695,-0.2228533064061482
sh.601628,中国人寿,J68保险业,金融,PE,PE低估,36.8,100.0,100.0,51.0,29.0,66.2,77.3,48.0,62.7,"PE=9.04, 低估均值=15.96, 比值=0.57, 分位=0%",-0.0160427807486631,-0.0683544303797468,,,,9.037397,15.96024727272727,0.5662441718834159,0.0008163265306122,低估价值,价值线内/历史低位,77.3,低估价值,36.8,35.99,-0.02201086956521725,-0.00534543228312101
sh.601811,新华文轩,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,15.26,96.3,96.3,71.5,35.3,40.9,77.2,55.5,66.3,"价值线=26.49, 现价/价值=0.58, 反推扣非EPS同比=8.0%, 市值=188.6亿",-0.0129366106080207,0.0538674033149171,188.6136,26.493067183410098,0.5759997471925704,,,,,低估价值,深度低估,77.2,低估价值,15.26,13.35,-0.12516382699868944,-0.08941422965494239
sh.603259,药明康德,M73研究和试验发展,医药医疗,VALUE,基本价值线,60.34,75.0,39.5,80.5,53.9,98.4,76.9,73.6,75.2,"价值线=62.00, 现价/价值=0.97, 反推扣非EPS同比=16.6%, 市值=1738.5亿",-0.0864496593489779,0.0776924450794784,1738.454268292683,62.00039650936924,0.9732195824083428,,,,,低估价值,价值线内/历史低位,76.9,低估价值,60.34,103.01,0.707159429897249,0.7498846125984528
sh.600057,厦门象屿,L72商务服务业,L72商务服务业,VALUE,基本价值线,6.63,100.0,100.0,50.9,68.0,45.9,76.7,58.6,67.6,"价值线=26.96, 现价/价值=0.25, 扣非净利润同比=1416.5%, 市值=196.0亿",0.1180438448566609,0.1068447412353923,195.999375,26.958050232558136,0.2459376677024189,,,,,低估价值,深度低估,76.7,低估价值,6.63,6.75,0.018099547511312153,0.06864091981391107
sz.000625,长安汽车,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,12.39,100.0,100.0,54.0,30.2,74.4,76.7,51.0,63.9,"价值线=26.13, 现价/价值=0.47, 反推扣非EPS同比=598.1%, 市值=1225.8亿",-0.0447185813415574,-0.0236406619385342,1225.772837837838,26.134041493943705,0.4740942958581916,,,,,低估价值,深度低估,76.7,低估价值,12.39,8.9,-0.281678773204197,-0.26215161571406975
sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,消费,PE,PE低估,125.47,98.5,98.5,40.0,36.9,82.4,76.1,48.2,62.2,"PE=13.69, 低估均值=22.19, 比值=0.62, 分位=5%",-0.0326883046796701,0.1024514541780159,,,,13.688724,22.1939747,0.6167765884674997,0.050204081632653,低估价值,价值线内/历史低位,76.1,低估价值,125.47,94.35,-0.24802741691240937,-0.21151752436039306
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,19.52,85.0,68.7,78.8,51.0,47.1,75.9,64.6,70.3,"价值线=25.37, 现价/价值=0.77, 反推扣非EPS同比=13.6%, 市值=255.2亿",-0.0912476722532589,0.0203868269733402,255.1542857142857,25.37175439203141,0.7693594892330627,,,,,低估价值,深度低估,75.9,低估价值,19.52,28.15,0.4421106557377048,0.4923120325113879
sz.300181,佐力药业,C27医药制造业,医药医疗,PE,PE低估,15.81,100.0,100.0,45.1,34.8,61.4,75.9,46.7,61.3,"PE=20.29, 低估均值=48.06, 比值=0.42, 分位=4%",-0.0423985463355542,0.0675219446320054,,,,20.290523,48.06083728571429,0.422184134649506,0.0355102040816326,低估价值,价值线内/历史低位,75.9,低估价值,15.81,14.84,-0.061353573687539575,-0.026697180182290392
