code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return
sh.603766,隆鑫通用,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,13.05,75.0,55.1,75.8,98.2,67.5,76.8,82.3,79.6,"价值线=15.10, 现价/价值=0.86, 扣非EPS=0.53, akshare东方财富扣非净利润同比=96.0%, 市值=269.8亿",0.1328125,0.31552419354838723,269.7828425268963,15.103263110141025,0.86405168901796,0.53,0.53,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,79.6,低估且高质量,,13.05,14.3,12.52185345,14.3,0.09578544061302674,0.14200346275415
sh.603259,药明康德,M73研究和试验发展,医药医疗,VALUE,基本价值线,60.34,75.0,37.7,79.3,53.9,98.4,78.8,73.0,74.8,"Q1价值线=61.20, 现价/价值=0.99, akshare东方财富扣非净利润同比=14.5%, 市值=1741.9亿",-0.08644965934897797,0.07769244507947848,1741.8558441080393,61.19856233480842,0.9859708741177391,3.46,3.46,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.8,价值线左侧确认,0.14495005405033,60.34,102.05,58.86673856,102.05,0.69124958568114,0.7335765917451906
sh.601127,赛力斯,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,130.03,75.0,47.0,77.5,60.5,98.0,78.2,74.5,75.6,"Q1价值线=141.22, 现价/价值=0.92, akshare东方财富扣非净利润同比=244.3%, 市值=1963.9亿",0.0376665868645758,0.019843137254901944,1963.885852430475,141.22025721339818,0.9207602546956944,3.69,3.69,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.2,价值线左侧确认,2.44340893864613,130.03,81.8,128.8090183,81.8,-0.37091440436822276,-0.36495129704749874
sh.601877,正泰电器,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,22.3,95.2,95.2,66.4,52.2,55.1,78.2,61.2,69.7,"价值线=38.20, 现价/价值=0.58, 扣非EPS=1.72, akshare东方财富扣非净利润同比=5.3%, 市值=476.9亿",-0.06420478388585804,0.031452358926919555,476.91969333808726,38.20173065697517,0.5837431869314614,1.72,1.72,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.2,低估价值,,22.3,32.21,21.707712,32.21,0.4443946188340806,0.4838044654360625
sh.601628,中国人寿,J68保险业,金融,PE,PE低估,36.8,100.0,100.0,51.0,29.0,66.2,77.3,48.0,62.7,"PE=9.04, 低估均值=15.96, 比值=0.57, 分位=0%",-0.016042780748663166,-0.06835443037974687,,,,,,,,9.037397,15.96024727272727,0.5662441718834159,0.0008163265306122449,低估价值,价值线内/历史低位,77.3,低估价值,,36.8,34.75,36.183416,34.75,-0.05570652173913038,-0.039615275683202555
sh.601928,凤凰传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,11.6,91.5,91.5,68.4,55.8,54.5,77.3,63.1,70.2,"价值线=19.03, 现价/价值=0.61, 扣非EPS=0.80, akshare东方财富扣非净利润同比=38.7%, 市值=296.1亿",0.028368794326241176,0.03294746215494215,296.14364414634997,19.02971071967508,0.6095731128485626,0.8,0.8,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.3,低估价值,,11.6,9.13,11.00521,9.13,-0.21293103448275852,-0.17039293207489903
sh.601567,三星电气,C40仪器仪表制造业,C40仪器仪表制造业,VALUE,基本价值线,25.32,75.0,49.6,84.0,0.0,59.8,76.6,50.5,59.6,"Q1价值线=28.05, 现价/价值=0.90, akshare东方财富扣非净利润同比=22.6%, 市值=357.4亿",-0.14890756302521002,-0.12689655172413794,357.35264305985385,28.052460770578293,0.9025946139654127,1.56,1.56,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,76.6,价值线左侧确认,0.22622543647207,25.32,18.34,23.86994892,18.34,-0.27567140600315954,-0.2316699100837456
sh.601155,新城控股,K70房地产业,K70房地产业,PB,PB低估,13.29,94.1,94.1,35.0,91.1,59.7,75.6,61.3,68.4,"PB=0.49, 低估均值=1.77, 比值=0.28, 分位=14%",0.07524271844660202,0.20271493212669678,,,,,,,,0.49004,1.7711121666666667,0.27668490410874597,0.1426071741032371,低估价值,价值线内/历史低位,75.6,低估价值,,13.29,13.83,13.29,13.83,0.040632054176072296,0.040632054176072296
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,19.52,85.0,66.2,77.6,51.0,47.1,75.6,64.1,69.8,"价值线=24.82, 现价/价值=0.79, 扣非EPS=1.50, akshare东方财富扣非净利润同比=11.6%, 市值=255.7亿",-0.09124767225325892,0.020386826973340266,255.6945238207786,24.815759326747752,0.7865969258881512,1.5,1.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.6,低估价值,,19.52,27.22,18.8633472,27.22,0.39446721311475397,0.44301007193463526
sh.601319,中国人保,J68保险业,金融,PE,PE低估,7.26,91.9,91.9,47.7,62.1,66.7,75.4,57.8,66.6,"PE=6.87, 低估均值=9.91, 比值=0.69, 分位=0%",0.03862660944205998,0.05065123010130246,,,,,,,,6.866991,9.905331749999998,0.6932620908936241,0.004469987228607918,低估价值,价值线内/历史低位,75.4,低估价值,,7.26,6.84,7.09698396,6.84,-0.05785123966942152,-0.036210305877597104
sh.601808,中海油服,B11开采专业及辅助性活动,B11开采专业及辅助性活动,VALUE,基本价值线,13.46,79.1,79.1,77.4,28.1,48.4,75.4,56.2,64.8,"Q1价值线=19.33, 现价/价值=0.70, akshare东方财富扣非净利润同比=46.4%, 市值=639.2亿",-0.04471256210078067,-0.06527777777777777,639.1520588235294,19.327238204800153,0.6964264556255662,0.68,0.68,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.4,价值线左侧确认,0.46438920237914,13.46,14.22,13.23435656,14.22,0.05646359583952454,0.07447611340463989
sh.601919,中远海控,G55水上运输业,G55水上运输业,PB,PB低估,14.56,93.6,93.6,48.5,34.7,83.1,75.4,51.1,63.2,"PB=0.93, 低估均值=1.95, 比值=0.48, 分位=15%",-0.0020562028786840214,0.03335699077359844,,,,,,,,0.932384,1.9497817499999999,0.4781991625472954,0.1510204081632653,低估价值,价值线内/历史低位,75.4,低估价值,,14.56,14.0,13.12639328,14.0,-0.03846153846153855,0.06655344704101385
sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,18.81,75.0,53.3,71.4,27.8,90.2,75.3,59.2,64.9,"Q1价值线=21.46, 现价/价值=0.88, akshare东方财富扣非净利润同比=14.8%, 市值=3732.3亿",-0.05950000000000011,-0.05950000000000011,3732.3273844067794,21.45611960666216,0.8766729653277783,1.18,1.18,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.3,价值线左侧确认,0.1476458931112,18.81,68.98,18.34812045,68.98,2.6671982987772465,2.7595131440288756
sh.603338,浙江鼎力,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,44.81,85.0,67.5,71.6,25.0,70.1,73.5,55.7,64.6,"价值线=57.66, 现价/价值=0.78, 扣非EPS=3.24, akshare东方财富扣非净利润同比=14.2%, 市值=226.6亿",-0.2501673360107094,-0.33575452119774674,226.60696471118644,57.657896286108524,0.777170221016129,3.24,3.24,1.0,年报扣非EPS,,,,,低估价值,深度低估,73.5,低估价值,,44.81,54.88,43.80755549,54.88,0.22472662352153527,0.2527519371065461
sh.603596,伯特利,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,60.01,0.0,0.0,93.4,62.2,64.9,40.7,73.5,57.1,"价值线=36.75, 现价/价值=1.63, 扣非EPS=1.84, akshare东方财富扣非净利润同比=38.6%, 市值=363.1亿",-0.015583989501312345,0.19351630867143976,363.080013957219,36.75294943561484,1.6327941273156243,1.84,1.84,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,73.5,高质量趋势,,60.01,31.08,39.95159749,31.08,-0.4820863189468422,-0.22205864214117066
sh.603816,顾家家居,C21家具制造业,C21家具制造业,VALUE,基本价值线,25.43,85.0,65.7,76.3,28.9,52.5,73.5,56.5,65.0,"价值线=32.19, 现价/价值=0.79, 扣非EPS=1.60, akshare东方财富扣非净利润同比=22.2%, 市值=206.9亿",0.0015754233950373564,-0.08492263404102196,206.85697941931625,32.18861833206452,0.7900308033621947,1.6,1.6,1.0,年报扣非EPS,,,,,低估价值,深度低估,73.5,低估价值,,25.43,30.14,24.09868864,30.14,0.18521431380259545,0.2506904608067504
sh.603529,爱玛科技,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,43.97,16.3,16.3,81.7,78.7,53.1,45.9,73.1,59.5,"价值线=38.71, 现价/价值=1.14, 扣非EPS=2.13, akshare东方财富扣非净利润同比=31.6%, 市值=369.8亿",-0.06387055567383437,0.061820816227964315,369.84122671022584,38.70859310340164,1.1359234855822233,2.13,2.13,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,73.1,高质量趋势,,43.97,21.78,42.48878261,21.78,-0.5046622697293609,-0.4873941152911747
sh.603568,伟明环保,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,19.59,85.0,60.9,71.3,29.0,45.6,71.3,53.3,62.3,"价值线=23.78, 现价/价值=0.82, 扣非EPS=1.55, akshare东方财富扣非净利润同比=0.7%, 市值=331.0亿",-0.08114446529080677,-0.019028542814221283,330.9945272449897,23.7772686151513,0.8238961470754005,1.55,1.55,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.3,低估价值,,19.59,20.06,19.11315981,20.06,0.023991832567636484,0.04953865291832149
sh.601058,赛轮轮胎,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,12.61,85.0,81.4,63.9,25.0,70.7,71.2,52.4,61.8,"价值线=18.55, 现价/价值=0.68, 扣非EPS=1.24, akshare东方财富扣非净利润同比=-0.7%, 市值=406.0亿",-0.129744651483782,-0.14682002706359942,405.99596575400244,18.546930710153845,0.6798968625626252,1.24,1.24,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.2,低估价值,,12.61,12.58,12.25342703,12.58,-0.0023790642347343294,0.026651561983472405
sh.601601,中国太保,J68保险业,金融,PE,PE低估,30.42,91.9,91.9,45.0,4.1,80.5,70.3,38.3,54.3,"PE=6.83, 低估均值=9.86, 比值=0.69, 分位=1%",-0.06140080222153643,-0.03305785123966942,,,,,,,,6.833165,9.860363699999999,0.6929932006463414,0.007346938775510204,低估价值,价值线内/历史低位,70.3,低估价值,,30.42,33.87,29.54971422,33.87,0.11341222879684398,0.14620397841532817
sh.603811,诚意药业,C27医药制造业,医药医疗,PE,PE低估,9.08,87.4,87.4,39.5,85.6,31.7,69.7,56.9,63.3,"PE=13.90, 低估均值=18.64, 比值=0.75, 分位=3%",0.015659955257270708,0.1378446115288221,,,,,,,,13.8999,18.63866833333333,0.7457560675159108,0.03137651821862348,低估价值,价值线内/历史低位,69.7,低估价值,,9.08,11.35,8.84816944,11.35,0.25,0.28275120373372964
sh.601200,上海环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,7.92,93.3,93.3,54.3,32.6,31.9,69.4,45.3,57.4,"价值线=13.27, 现价/价值=0.60, 扣非EPS=0.41, akshare东方财富扣非净利润同比=18.5%, 市值=106.6亿",-0.02822085889570558,0.012787723785166127,106.62226976950897,13.26827770615689,0.5969124384791008,0.40753,0.40753,1.0,年报扣非EPS,,,,,低估价值,深度低估,69.4,低估价值,,7.92,7.92,7.82185536,7.92,0.0,0.012547488477209656
sh.601668,中国建筑,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.53,98.1,98.1,15.0,35.1,81.7,69.4,36.2,52.8,"PB=0.49, 低估均值=0.78, 比值=0.62, 分位=2%",0.04734848484848486,0.003629764065335772,,,,,,,,0.487989,0.7846811818181817,0.6218946131335565,0.015102040816326531,低估价值,价值线内/历史低位,69.4,低估价值,,5.53,4.89,5.28482745,4.89,-0.11573236889692595,-0.07470961989496938
sh.603218,日月股份,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,12.17,85.0,61.7,62.9,31.8,43.1,68.9,50.1,59.5,"价值线=14.87, 现价/价值=0.82, 扣非EPS=0.33, akshare东方财富扣非净利润同比=49.4%, 市值=122.9亿",-0.060231660231660156,0.02011735121542335,122.90162673061211,14.874751379466964,0.8181649353009967,0.33,0.33,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.9,低估价值,,12.17,12.41,11.83247722,12.41,0.019720624486442073,0.04880827313352731
sh.601033,永兴股份,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,15.34,85.0,70.5,53.1,58.7,45.3,68.8,55.5,62.1,"价值线=20.28, 现价/价值=0.76, 扣非EPS=0.87, akshare东方财富扣非净利润同比=-3.5%, 市值=136.9亿",-0.032176656151419514,0.1371386212008896,136.8687527141701,20.27867751504123,0.7564595861156092,0.87,0.87,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.8,低估价值,,15.34,14.98,14.16115168,14.98,-0.02346805736636237,0.05782356820289358
sh.601827,三峰环境,N77生态保护和环境治理业,N77生态保护和环境治理业,VALUE,基本价值线,8.22,94.2,94.2,51.3,33.6,23.2,68.2,43.0,55.6,"价值线=13.92, 现价/价值=0.59, 扣非EPS=0.69, akshare东方财富扣非净利润同比=1.2%, 市值=137.6亿",-0.021428571428571352,0.02750000000000008,137.6344938992696,13.919073161371074,0.5905565625455987,0.69,0.69,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.2,低估价值,,8.22,8.02,7.99402398,8.02,-0.024330900243309084,0.003249429832208328
sh.601083,锦江航运,G55水上运输业,G55水上运输业,PB,PB低估,11.19,75.0,38.3,44.7,93.6,62.0,68.0,65.9,67.0,"PB=1.62, 低估均值=1.78, 比值=0.91, 分位=60%",0.15599173553719003,0.19042553191489353,,,,,,,,1.615254,1.7792830000000002,0.907811742145572,0.6029411764705882,低估价值,价值线内/历史低位,68.0,低估价值,,11.19,11.78,10.72734945,11.78,0.05272564789991052,0.09812773928046115
sh.601778,晶科科技,D44电力、热力生产和供应业,半导体/电子,PB,PB低估,2.67,95.7,95.7,30.9,31.3,43.7,67.8,36.2,52.0,"PB=0.62, 低估均值=0.98, 比值=0.63, 分位=8%",-0.046428571428571375,0.0,,,,,,,,0.617514,0.9811739999999999,0.6293623760923139,0.07813798836242726,低估价值,价值线内/历史低位,67.8,低估价值,,2.67,6.6,2.64347622,6.6,1.4719101123595504,1.4967124538763579
sh.603583,捷昌驱动,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,43.43,0.0,0.0,70.8,70.6,72.5,35.5,67.4,51.5,"价值线=25.04, 现价/价值=1.73, 扣非EPS=0.63, akshare东方财富扣非净利润同比=113.1%, 市值=166.4亿",0.06472174552586418,0.565045045045045,166.4128304613492,25.037270342700516,1.7346140136503254,0.63,0.63,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,67.4,高质量趋势,,43.43,28.94,43.08920479,28.94,-0.3336403407782639,-0.3283700606441383
sh.601921,浙版传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,8.03,86.7,86.7,45.2,56.8,46.1,67.2,51.5,59.3,"价值线=12.48, 现价/价值=0.64, 扣非EPS=0.50, akshare东方财富扣非净利润同比=24.5%, 市值=178.4亿",0.017743979721166037,0.0607661822985468,178.4267416002034,12.481881978784624,0.6433324729114199,0.5015,0.5015,1.0,年报扣非EPS,,,,,低估价值,深度低估,67.2,低估价值,,8.03,7.4,7.6431949,7.4,-0.07845579078455778,-0.03181848731869963
sh.603605,珀莱雅,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,94.58,77.4,77.4,51.6,46.2,70.8,67.2,53.9,60.5,"PB=6.52, 低估均值=8.12, 比值=0.80, 分位=13%",0.1382837886628956,0.15680039138943247,,,,,,,,6.522352,8.120101444444446,0.8032352852515675,0.12810601877415792,低估价值,价值线内/历史低位,67.2,低估价值,,94.58,56.17,92.30166238,56.17,-0.40611122858955384,-0.3914519137396276
sh.601989,中国重工,,未分类,VALUE,基本价值线,4.22,85.0,61.8,50.0,29.1,65.5,67.0,46.8,56.9,"价值线=5.16, 现价/价值=0.82, 扣非EPS=0.03, akshare东方财富扣非净利润同比=437.7%, 市值=957.5亿",-0.004716981132075526,-0.07658643326039394,957.4878348148147,5.162227321291612,0.8174765924380365,0.027,0.027,1.0,年报扣非EPS,,,,,低估价值,深度低估,67.0,低估价值,,4.22,,4.20120412,,,
sh.603565,中谷物流,G55水上运输业,G55水上运输业,PB,PB低估,10.35,75.0,63.9,46.3,83.6,58.5,67.0,62.6,64.8,"PB=1.87, 低估均值=2.13, 比值=0.88, 分位=23%",-0.037209302325581395,0.13986784140969166,,,,,,,,1.874329,2.126733666666667,0.8813181590987492,0.23471223021582735,低估价值,价值线内/历史低位,67.0,低估价值,,10.35,10.45,9.2006739,10.45,0.009661835748792313,0.1357863688658718
sh.603601,再升科技,C30非金属矿物制品业,资源金属,PB,PB低估,3.52,96.4,96.4,30.6,33.8,28.4,66.9,34.7,50.8,"PB=1.70, 低估均值=3.52, 比值=0.48, 分位=11%",-0.022222222222222254,0.032258064516129004,,,,,,,,1.697347,3.519357125,0.4822889350849837,0.10612244897959183,低估价值,价值线内/历史低位,66.9,低估价值,,3.52,18.56,3.4960288,18.56,4.2727272727272725,4.3088807506391245
sh.601179,中国西电,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,6.35,75.0,55.3,67.4,25.7,64.0,66.7,52.7,59.7,"价值线=7.36, 现价/价值=0.86, 扣非EPS=0.19, akshare东方财富扣非净利润同比=54.1%, 市值=325.5亿",-0.06203840472673561,-0.1155988857938719,325.5226239711934,7.357330602115525,0.8630847712856783,0.1944,0.1944,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,66.7,低估价值,,6.35,17.12,6.28072785,17.12,1.6960629921259844,1.7257987304767552
sh.601995,中金公司,J67资本市场服务,金融,PB,PB低估,33.36,83.7,83.7,39.3,34.6,68.7,66.2,44.3,55.2,"PB=1.71, 低估均值=2.27, 比值=0.75, 分位=10%",-0.04055220017256267,0.061406299713649304,,,,,,,,1.708567,2.2688436666666667,0.7530562925519622,0.09798534798534798,低估价值,价值线内/历史低位,66.2,低估价值,,33.36,33.56,33.19696968,33.56,0.00599520383693064,0.01093564634059696
sh.603062,麦加芯彩,C26化学原料和化学制品制造业,半导体/电子,PB,PB低估,49.8,75.0,57.2,45.0,90.3,44.5,66.0,62.3,64.1,"PB=2.55, 低估均值=3.69, 比值=0.69, 分位=67%",-0.0715883668903804,0.3477672530446547,,,,,,,,2.547826,3.6936580000000006,0.6897839485951325,0.6694444444444444,低估价值,价值线内/历史低位,66.0,低估价值,,49.8,52.25,47.0980512,52.25,0.049196787148594545,0.10938772770283967
