code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,buy_trade_date,end_trade_date,raw_return,qfq_return,earnings_yoy,theme_momentum_score,relative_ret20,relative_ret60,volume_ratio_20_120
sh.688668,鼎通科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,279.98,50.0,0.0,100.0,100.0,88.1,0.0,95.0,0.0,"半导体/电子右侧动量, 20/60日涨幅=35.1%/78.4%, 相对60日=77.4%, 量能20/120=1.54, 市值=388.4亿",0.3510592095739036,0.7836529273109514,388.3822581459488,39.7148510581744,7.049755759876442,1.6,1.6,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,95.0,主题右侧动量,279.98,406.07,279.58046854,406.07,2026-05-19,2026-06-22,0.4503535966854775,0.45242620888555707,,95.0,0.3229517790296425,0.7736817597340673,1.5438120562928648
sh.688800,瑞可达,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,139.3,50.0,0.0,61.5,100.0,86.6,0.0,95.0,0.0,"半导体/电子右侧动量, 20/60日涨幅=44.1%/71.6%, 相对60日=70.6%, 量能20/120=1.57, 市值=284.7亿",0.44068673078912,0.7155172413793105,284.68820484989703,22.059248581861592,6.314811652947265,1.36,1.36,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,95.0,主题右侧动量,139.3,97.91,99.3913858,97.91,2026-05-19,2026-06-22,-0.2971284996410626,-0.014904569325362993,,95.0,0.412579300244859,0.7055460738024264,1.5683750053468484
sz.300620,光库科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,269.93,50.0,0.0,76.5,99.5,100.0,0.0,95.0,0.0,"半导体/电子右侧动量, 20/60日涨幅=16.8%/49.2%, 相对60日=48.2%, 量能20/120=1.31, 市值=672.7亿",0.168224703540206,0.4917380491848577,672.6570070257053,45.97206147466151,5.871609654676411,0.5616,0.5616,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,95.0,主题右侧动量,269.93,391.98,269.93,391.98,2026-05-19,2026-06-22,0.4521542622161301,0.4521542622161301,,95.0,0.140117272995945,0.4817668816079736,1.3071307543080988
sz.300661,圣邦股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,112.6,50.0,0.0,72.3,100.0,100.0,0.0,95.0,0.0,"半导体/电子右侧动量, 20/60日涨幅=44.9%/62.5%, 相对60日=61.5%, 量能20/120=1.97, 市值=695.1亿",0.4489769656414877,0.6250541203636886,695.1457238046202,29.23564649747999,3.851462631746684,0.6926,0.6926,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,95.0,主题右侧动量,112.6,136.81,112.6,136.81,2026-05-19,2026-06-22,0.21500888099467153,0.21500888099467153,,95.0,0.4208695350972267,0.6150829527868045,1.9708278094239664
sz.300666,江丰电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,213.93,50.0,0.0,89.0,100.0,96.8,0.0,95.0,0.0,"半导体/电子右侧动量, 20/60日涨幅=38.9%/61.8%, 相对60日=60.8%, 量能20/120=1.53, 市值=566.9亿",0.3887049659201558,0.6182299546142211,566.9063962529492,38.176570557458746,5.603698731346717,1.36,1.36,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,95.0,主题右侧动量,213.93,308.75,213.50449323,308.75,2026-05-19,2026-06-22,0.44322909362875706,0.44610539726391485,,95.0,0.3605975353758948,0.608258787037337,1.5315697428786332
sh.688035,德邦科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,86.84,50.0,0.0,56.7,100.0,73.8,0.0,94.8,0.0,"半导体/电子右侧动量, 20/60日涨幅=38.1%/68.6%, 相对60日=67.6%, 量能20/120=1.85, 市值=121.9亿",0.3812629234929221,0.68555900621118,121.90500755240564,25.31609675476367,3.4302286344224657,0.71,0.71,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,94.8,主题右侧动量,86.84,100.61,86.68446956,100.61,2026-05-19,2026-06-22,0.15856748042376778,0.16064619776396305,,94.8,0.3531554929486611,0.675587838634296,1.8532583569771144
sh.688313,仕佳光子,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,173.31,50.0,0.0,55.9,85.0,100.0,0.0,94.5,0.0,"AI算力/CPO右侧动量, 20/60日涨幅=50.8%/100.6%, 相对60日=99.6%, 量能20/120=1.76, 市值=783.3亿",0.5084863782748716,1.0059027777777776,783.3322953936815,13.213931562237857,13.115702861310185,0.8206,0.8206,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,94.5,主题右侧动量,173.31,182.55,172.96719282,182.55,2026-05-19,2026-06-22,0.05331486930933016,0.05540245536604416,,94.5,0.4803789477306106,0.9959316102008936,1.7630398753004324
sz.300408,三环集团,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,96.54,50.0,0.0,92.0,85.0,98.3,0.0,94.4,0.0,"半导体/电子右侧动量, 20/60日涨幅=48.4%/70.1%, 相对60日=69.1%, 量能20/120=1.81, 市值=1839.9亿",0.4836330106039652,0.7011453744493392,1839.9397876853643,30.66333150370064,3.148385881956401,1.18,1.18,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,94.4,主题右侧动量,96.54,156.11,96.54,156.11,2026-05-19,2026-06-22,0.6170499274911954,0.6170499274911954,,94.4,0.4555255800597042,0.6911742068724551,1.8119771335421608
sz.300054,鼎龙股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,77.01,50.0,0.0,80.5,85.0,97.9,0.0,94.3,0.0,"半导体/电子右侧动量, 20/60日涨幅=48.7%/73.2%, 相对60日=72.2%, 量能20/120=1.93, 市值=724.7亿",0.4872537659327927,0.7317292556779853,724.6902733459167,18.377941497825248,4.19034961065215,0.72,0.72,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,94.3,主题右侧动量,77.01,91.4,76.91889717,91.4,2026-05-19,2026-06-22,0.18685884950006493,0.18826456648221357,,94.3,0.4591463353885316,0.7217580881011012,1.9277400094048636
sz.300567,精测电子,C40仪器仪表制造业,半导体/电子,VALUE,基本价值线,187.5,50.0,0.0,25.6,100.0,90.8,0.0,93.8,0.0,"半导体/电子右侧动量, 20/60日涨幅=43.8%/42.5%, 相对60日=41.5%, 量能20/120=1.33, 市值=551.7亿",0.437883435582822,0.4253135689851766,551.70025546875,15.795987265367264,11.870103264206485,0.08,0.08,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,93.8,主题右侧动量,187.5,213.8,187.3216875,213.8,2026-05-19,2026-06-22,0.14026666666666676,0.1413520925066405,,93.8,0.409776005038561,0.4153424014082925,1.3304312973924992
sz.300870,欧陆通,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,410.51,50.0,0.0,57.5,99.2,92.7,0.0,93.7,0.0,"半导体/电子右侧动量, 20/60日涨幅=15.8%/72.2%, 相对60日=71.2%, 量能20/120=1.34, 市值=431.0亿",0.1580298456938136,0.7217934737018707,430.9855085909505,16.90678056600798,24.28079068024063,2.14,2.14,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,93.7,主题右侧动量,410.51,380.0,293.00767015,380.0,2026-05-19,2026-06-22,-0.07432218459964435,0.2968943775617403,,93.7,0.1299224151495526,0.7118223061249866,1.3409944212608265
sh.688146,中船特气,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,126.13,50.0,0.0,55.0,85.0,93.9,0.0,93.5,0.0,"半导体/电子右侧动量, 20/60日涨幅=98.6%/182.2%, 相对60日=181.2%, 量能20/120=3.21, 市值=665.9亿",0.9859864588253816,1.822331617811591,665.8613648500955,16.96490163622725,7.434761645222807,0.45,0.45,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,93.5,主题右侧动量,126.13,389.99,126.05192553,389.99,2026-05-19,2026-06-22,2.091968603821454,2.0938837178427985,,93.5,0.9578790282811208,1.8123604502347068,3.211550306470357
sz.300042,朗科科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,72.22,50.0,0.0,43.2,85.0,93.5,0.0,93.5,0.0,"半导体/电子右侧动量, 20/60日涨幅=46.2%/119.0%, 相对60日=118.1%, 量能20/120=2.08, 市值=144.7亿",0.4619433198380567,1.190476190476191,144.70418706447393,16.503846461858767,4.37594958041473,0.1283,0.1283,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,93.5,主题右侧动量,72.22,73.72,72.1376692,73.72,2026-05-19,2026-06-22,0.020769869842149014,0.021934875600333248,,93.5,0.4338358892937957,1.1805050228993066,2.0844221405690626
sh.688268,华特气体,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,176.44,50.0,0.0,45.5,85.0,92.6,0.0,93.3,0.0,"半导体/电子右侧动量, 20/60日涨幅=87.6%/175.6%, 相对60日=174.6%, 量能20/120=2.80, 市值=210.8亿",0.8760233918128655,1.7564443055772534,210.8150515244313,23.74250901515568,7.431396567539352,1.02,1.02,1.0,年报扣非EPS,,,,,主题右侧动量,主题右侧确认,93.3,主题右侧动量,176.44,219.06,176.44,219.06,2026-05-19,2026-06-22,0.2415552029018364,0.2415552029018364,,93.3,0.8479159612686045,1.7464731380003693,2.8011768658902363
