code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return
sz.000426,兴业银锡,B09有色金属矿采选业,资源金属,VALUE,基本价值线,13.35,75.2,75.2,83.5,52.7,69.6,77.5,50.0,37.9,"Q1价值线=18.44, 现价/价值=0.72, akshare东方财富扣非净利润同比=64.1%, 市值=244.6亿",-0.042324246771879515,0.024558710667689887,244.59416337944393,18.44231942272041,0.7238785802372115,0.8399,0.8399,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.5,价值线左侧确认,0.6407808817460899,13.35,43.0,13.3028211,43.0,2.2209737827715355,2.232397074031162
sz.002155,湖南黄金,B09有色金属矿采选业,资源金属,PB,PB低估,23.65,22.9,22.9,77.8,95.8,89.9,0.0,0.0,0.0,"Q1价值线=18.50, 现价/价值=1.28, akshare东方财富扣非净利润同比=104.6%, 市值=285.7亿",0.07207615593835004,0.3124306326304107,285.7461122609653,18.49889780286326,1.2784545464292174,0.6127659574468085,0.72,1.175,年报扣非EPS送转可比口径(原始0.72/月度加权1.1750),,,,,财报后主线候选,价值线附近/业绩强,76.4,财报后主线候选,1.0456664396503101,23.65,26.02,18.0250367,26.02,0.10021141649048637,0.4435476849819673
sz.000568,泸州老窖,C15酒、饮料和精制茶制造业,消费,PE,PE低估,125.47,98.5,98.5,40.0,36.9,82.4,76.1,48.2,62.2,"PE=13.69, 低估均值=22.19, 比值=0.62, 分位=5%",-0.0326883046796701,0.10245145417801593,,,,,,,,13.688724,22.1939747,0.6167765884674997,0.05020408163265306,低估价值,价值线内/历史低位,76.1,低估价值,,125.47,89.97,119.66023712,89.97,-0.28293616003825617,-0.248121162339211
sz.000921,海信家电,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,26.91,75.0,68.5,82.7,0.1,58.0,76.0,50.2,61.6,"Q1价值线=34.92, 现价/价值=0.77, akshare东方财富扣非净利润同比=20.3%, 市值=367.1亿",-0.07779300891021246,-0.1308139534883721,367.13818796415075,34.92355309166521,0.7705401546448688,1.91,1.91,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,76.0,价值线左侧确认,0.20273086493687,26.91,24.06,25.60739454,24.06,-0.10590858416945381,-0.06042764474077578
sz.000338,潍柴动力,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,15.51,85.0,82.6,67.1,57.5,73.9,75.8,65.6,70.7,"价值线=23.08, 现价/价值=0.67, 扣非EPS=1.21, akshare东方财富扣非净利润同比=6.0%, 市值=1349.4亿",-0.02941176470588236,0.11023622047244097,1349.4251947627636,23.077976364660316,0.6720693250969231,1.21,1.21,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.8,低估价值,,15.51,33.3,14.79674163,33.3,1.1470019342359765,1.250495469386661
sz.002001,新和成,C27医药制造业,医药医疗,PE,PE低估,21.98,94.8,94.8,53.9,32.3,67.8,75.7,50.5,63.1,"PE=9.82, 低估均值=14.89, 比值=0.66, 分位=2%",-0.00226963231956423,-0.01302200269420739,,,,,,,,9.820533,14.889518454545454,0.6595601483002963,0.02326530612244898,低估价值,价值线内/历史低位,75.7,低估价值,,21.98,31.74,21.3120278,31.74,0.4440400363967243,0.4892998591152362
sz.000688,国城矿业,B09有色金属矿采选业,资源金属,PB,PB低估,12.0,82.9,82.9,91.2,32.7,34.9,75.2,61.8,68.5,"PB=3.87, 低估均值=4.86, 比值=0.80, 分位=3%",0.005025125628140836,-0.011532125205930832,,,,,,,,3.874403,4.862802454545454,0.7967428321869094,0.02979591836734694,低估价值,价值线内/历史低位,75.2,低估价值,,12.0,41.49,11.961924,41.49,2.4575,2.4685055681677968
sz.000048,京基智农,A03畜牧业,A03畜牧业,PB,PB低估,15.72,100.0,100.0,43.6,29.2,49.7,73.8,42.3,58.1,"PB=1.89, 低估均值=4.27, 比值=0.44, 分位=2%",-0.1143661971830986,-0.015654351909830888,,,,,,,,1.891316,4.270899833333334,0.442837826642231,0.022040816326530613,低估价值,价值线内/历史低位,73.8,低估价值,,15.72,13.96,15.38800932,13.96,-0.11195928753180662,-0.09280013355229755
sz.000977,浪潮信息,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,52.28,3.8,3.8,86.8,49.4,93.6,0.0,0.0,0.0,"Q1价值线=36.79, 现价/价值=1.42, akshare东方财富扣非净利润同比=80.8%, 市值=769.1亿",-0.015071590052750494,-0.0615688386286124,769.1404361636951,36.78686930169223,1.4211592612365922,1.2731,1.2731,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,73.7,财报后主线候选,0.8076443620572801,52.28,70.61,52.16383384,70.61,0.3506120887528692,0.35361983201961666
sz.000403,派林生物,C27医药制造业,医药医疗,PE,PE低估,22.32,99.1,99.1,24.8,55.4,72.7,73.5,46.4,60.0,"PE=22.90, 低估均值=59.38, 比值=0.39, 分位=6%",0.0219780219780219,0.029045643153526868,,,,,,,,22.903126,59.37821914285714,0.3857159465307931,0.06448979591836734,低估价值,价值线内/历史低位,73.5,低估价值,,22.32,10.76,16.89829344,10.76,-0.5179211469534051,-0.36324931045818076
sz.000729,燕京啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,12.99,89.5,89.5,35.5,88.0,64.9,73.4,61.0,67.2,"PE=32.74, 低估均值=47.50, 比值=0.69, 分位=9%",0.035885167464114964,0.1702702702702703,,,,,,,,32.737841,47.50448336363635,0.6891526584848643,0.09375,低估价值,价值线内/历史低位,73.4,低估价值,,12.99,12.36,12.69002193,12.36,-0.04849884526558901,-0.026006411322253786
sz.000528,柳工,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,10.21,91.3,91.3,67.8,2.9,66.5,72.9,46.1,59.5,"价值线=16.70, 现价/价值=0.61, 扣非EPS=0.59, akshare东方财富扣非净利润同比=34.1%, 市值=198.5亿",-0.11982758620689649,-0.04131455399061024,198.54817386002057,16.703803725914824,0.611238025034973,0.5851,0.5851,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.9,低估价值,,10.21,9.28,9.93041957,9.28,-0.0910871694417239,-0.06549769276264328
sh.688819,天能股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,26.3,85.0,64.7,79.6,31.8,29.7,72.5,55.7,64.1,"价值线=33.00, 现价/价值=0.80, 扣非EPS=1.13, akshare东方财富扣非净利润同比=43.7%, 市值=255.5亿",-0.052252252252252274,0.015444015444015635,255.54764121430972,32.999816251854426,0.7969741346217972,1.13,1.13,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.5,低估价值,,26.3,26.29,25.8898515,26.29,-0.00038022813688221024,0.01545580514434386
sz.000887,中鼎股份,C29橡胶和塑料制品业,C29橡胶和塑料制品业,VALUE,基本价值线,19.18,75.0,42.5,66.3,68.5,79.3,72.2,69.5,70.8,"价值线=20.14, 现价/价值=0.95, 扣非EPS=0.82, akshare东方财富扣非净利润同比=21.4%, 市值=251.5亿",0.010005265929436513,0.3680456490727533,251.50356716535362,20.141617269497736,0.9522571967965056,0.82,0.82,1.0,年报扣非EPS,,,,,低估价值,价值线内/历史低位,72.2,低估价值,,19.18,18.61,18.9780346,18.61,-0.029718456725756015,-0.019392661450833293
sz.000581,威孚高科,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,19.96,85.0,82.6,57.5,56.5,65.6,72.0,59.7,65.9,"价值线=29.70, 现价/价值=0.67, 扣非EPS=1.62, akshare东方财富扣非净利润同比=-41.9%, 市值=194.6亿",-0.05804624823029736,0.11321807027328501,194.56188360711852,29.703715234734553,0.6719698139530852,1.62,1.62,1.0,年报扣非EPS,,,,,低估价值,深度低估,72.0,低估价值,,19.96,19.9,18.98571248,19.9,-0.0030060120240481547,0.04815660834235902
sz.000554,泰山石油,F51批发业,F51批发业,PE,PE低估,6.1,100.0,100.0,37.5,34.0,35.9,71.4,39.1,55.2,"PE=21.93, 低估均值=360.02, 比值=0.06, 分位=0%",-0.016129032258064613,0.03040540540540526,,,,,,,,21.926366,360.0166263333333,0.06090375942720698,0.0016877637130801688,低估价值,价值线内/历史低位,71.4,低估价值,,6.1,7.81,5.9836303,7.81,0.2803278688524591,0.30522769764034385
sz.000672,上峰水泥,C30非金属矿物制品业,资源金属,PB,PB低估,8.84,94.3,94.3,29.3,75.8,43.4,71.1,50.9,61.0,"PB=0.95, 低估均值=2.45, 比值=0.39, 分位=14%",0.11898734177215187,0.2628571428571429,,,,,,,,0.949109,2.450949875,0.38724129354134584,0.14,低估价值,价值线内/历史低位,71.1,低估价值,,8.84,18.9,8.2171778,18.9,1.1380090497737556,1.300059760177028
sz.000951,中国重汽,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.17,85.0,83.7,68.0,23.2,59.2,71.1,51.9,61.5,"价值线=25.85, 现价/价值=0.66, 扣非EPS=1.13, akshare东方财富扣非净利润同比=11.0%, 市值=201.6亿",-0.1478908188585607,-0.03647586980920303,201.56104007388763,25.851723003368622,0.6641723647496399,1.13,1.13,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.1,低估价值,,17.17,21.32,16.49618052,21.32,0.24170064065230035,0.29242038629194145
sz.000680,山推股份,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,8.79,85.0,76.6,68.1,27.6,53.7,71.0,52.6,61.8,"价值线=12.31, 现价/价值=0.71, 扣非EPS=0.66, akshare东方财富扣非净利润同比=31.4%, 市值=131.9亿",-0.016778523489932917,-0.09660842754367949,131.90880239415057,12.311082940980896,0.713990803419902,0.6575,0.6575,1.0,年报扣非EPS,,,,,低估价值,深度低估,71.0,低估价值,,8.79,11.44,8.70892104,11.44,0.30147895335608643,0.3135955587903687
sz.000596,古井贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,164.45,91.2,91.2,50.9,8.9,64.1,70.2,40.2,55.2,"PE=15.04, 低估均值=21.45, 比值=0.70, 分位=1%",-0.03661394258933803,0.04532163742690054,,,,,,,,15.036219,21.4495713,0.7010032410298103,0.006122448979591836,低估价值,价值线内/历史低位,70.2,低估价值,,164.45,96.11,157.3220792,96.11,-0.41556704165399816,-0.3890876570616796
sz.002011,盾安环境,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,11.52,85.0,66.2,58.5,53.0,48.1,70.2,56.3,63.2,"价值线=14.65, 现价/价值=0.79, 扣非EPS=0.88, akshare东方财富扣非净利润同比=5.4%, 市值=121.6亿",-0.0510708401976937,0.03690369036903696,121.59150411403635,14.65116443197712,0.7862856262029828,0.88,0.88,1.0,年报扣非EPS,,,,,低估价值,深度低估,70.2,低估价值,,11.52,12.78,11.52,12.78,0.109375,0.109375
sz.000788,北大医药,C27医药制造业,医药医疗,PE,PE低估,5.69,100.0,100.0,32.9,28.7,32.5,69.4,34.7,52.0,"PE=24.29, 低估均值=62.73, 比值=0.39, 分位=0%",-0.056384742951907096,-0.043697478991596594,,,,,,,,24.294431,62.73290071428572,0.3872677769301301,0.002268602540834846,低估价值,价值线内/历史低位,69.4,低估价值,,5.69,5.65,5.4847048,5.65,-0.00702987697715296,0.030137483424814482
sz.000725,京东方A,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,3.88,85.0,82.8,50.0,25.1,88.9,68.9,48.9,58.9,"价值线=5.79, 现价/价值=0.67, 扣非EPS=0.10, akshare东方财富扣非净利润同比=126.6%, 市值=1488.8亿",-0.07838479809976251,-0.13968957871396892,1488.804448396,5.78652072478249,0.6705238233024466,0.1,0.1,1.0,年报扣非EPS,,,,,低估价值,深度低估,68.9,低估价值,,3.88,4.21,3.83125556,4.21,0.0850515463917525,0.09885648035444561
sz.000415,渤海租赁,L71租赁业,L71租赁业,VALUE,基本价值线,3.34,86.4,86.4,50.0,31.1,61.5,67.5,46.9,57.2,"价值线=5.18, 现价/价值=0.64, 扣非EPS=0.00, akshare东方财富扣非净利润同比=106.8%, 市值=207.5亿",-0.02052785923753675,-0.023391812865497075,207.5291724137931,5.179428237221433,0.6448588236047813,0.0029,0.0029,1.0,年报扣非EPS,,,,,低估价值,深度低估,67.5,低估价值,,3.34,4.1,3.34,4.1,0.22754491017964074,0.22754491017964074
sz.000030,富奥股份,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,5.98,85.0,79.2,47.8,62.2,39.2,67.0,53.4,60.2,"价值线=8.59, 现价/价值=0.70, 扣非EPS=0.36, akshare东方财富扣非净利润同比=9.4%, 市值=102.6亿",0.01873935264054527,0.16796875,102.55899763893333,8.592730896655896,0.6959370742457776,0.36,0.36,1.0,年报扣非EPS,,,,,低估价值,深度低估,67.0,低估价值,,5.98,4.75,5.83173786,4.75,-0.20568561872909707,-0.18549150972982853
sz.000157,中联重科,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,7.64,85.0,69.3,40.3,57.9,59.5,66.3,51.6,59.0,"价值线=9.98, 现价/价值=0.77, 扣非EPS=0.29, akshare东方财富扣非净利润同比=12.4%, 市值=672.9亿",0.002624671916010346,0.09455587392550124,672.8600225090483,9.98370077995119,0.7652472934026926,0.29,0.29,1.0,年报扣非EPS,,,,,低估价值,深度低估,66.3,低估价值,,7.64,7.31,7.18178336,7.31,-0.04319371727748689,0.01785303643578584
sz.002078,太阳纸业,C22造纸和纸制品业,C22造纸和纸制品业,VALUE,基本价值线,14.03,85.0,84.5,58.1,7.3,52.0,65.9,40.7,53.3,"价值线=21.31, 现价/价值=0.66, 扣非EPS=1.16, akshare东方财富扣非净利润同比=-7.3%, 市值=391.2亿",-0.05138607167004727,0.02334062727935793,391.2452128317862,21.308368641294386,0.6584267541162523,1.16,1.16,1.0,年报扣非EPS,,,,,低估价值,深度低估,65.9,低估价值,,14.03,13.26,13.62681989,13.26,-0.05488239486813973,-0.02691896517023684
sz.002120,韵达股份,G60邮政业,G60邮政业,PB,PB低估,6.8,100.0,100.0,21.5,3.1,51.0,65.8,23.4,44.6,"PB=0.96, 低估均值=3.50, 比值=0.27, 分位=0%",-0.025787965616045905,-0.07983761840324766,,,,,,,,0.961206,3.502265142857143,0.27445266443072597,0.004897959183673469,低估价值,价值线内/历史低位,65.8,低估价值,,6.8,7.46,6.6031808,7.46,0.09705882352941186,0.1297585551496636
sz.000534,万泽股份,C27医药制造业,医药医疗,PE,PE低估,15.48,90.4,90.4,23.1,57.0,44.7,65.7,41.6,53.6,"PE=39.08, 低估均值=57.66, 比值=0.68, 分位=9%",-0.0038610038610037423,0.08176100628930816,,,,,,,,39.08386,57.661606299999995,0.6778142772619916,0.09450457951706911,低估价值,价值线内/历史低位,65.7,低估价值,,15.48,37.49,15.43473648,37.49,1.4218346253229974,1.4289368366333135
sz.000963,华东医药,F52零售业,医药医疗,PE,PE低估,38.67,75.0,56.4,35.7,83.2,71.2,65.6,59.6,62.6,"PE=19.03, 低估均值=19.63, 比值=0.97, 分位=23%",-0.0018069179143004321,0.10454155955441324,,,,,,,,19.029887,19.62996127272727,0.9694306950283706,0.23142857142857143,低估价值,价值线内/历史低位,65.6,低估价值,,38.67,30.11,37.85228418,30.11,-0.22136022756658913,-0.20453941810176912
sz.000953,河化股份,C27医药制造业,医药医疗,PE,PE低估,5.91,96.0,96.0,2.7,60.9,56.2,65.2,35.8,50.5,"PE=26.46, 低估均值=41.39, 比值=0.64, 分位=6%",-0.0574162679425837,0.1005586592178771,,,,,,,,26.460274,41.3888014,0.6393099849467977,0.058823529411764705,低估价值,价值线内/历史低位,65.2,低估价值,,5.91,7.06,5.91,7.06,0.19458544839255487,0.19458544839255487
sz.000902,新洋丰,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,13.77,75.0,74.0,44.7,66.7,57.3,64.8,55.8,60.3,"PB=1.57, 低估均值=1.87, 比值=0.84, 分位=14%",0.07915360501567403,0.1113801452784502,,,,,,,,1.567542,1.8741375454545455,0.8364071270018845,0.13591836734693877,低估价值,价值线内/历史低位,64.8,低估价值,,13.77,14.46,13.46624757,14.46,0.050108932461873756,0.07379579387905166
sz.000915,华特达因,C27医药制造业,医药医疗,PE,PE低估,30.85,81.3,81.3,23.1,86.3,54.2,64.6,52.8,58.7,"PE=13.66, 低估均值=17.88, 比值=0.76, 分位=12%",0.06710480802490482,0.11291486291486308,,,,,,,,13.657752,17.880077636363637,0.7638530591289785,0.12,低估价值,价值线内/历史低位,64.6,低估价值,,30.85,27.64,28.4986747,27.64,-0.10405186385737442,-0.03013033795568043
sz.001979,招商蛇口,K70房地产业,K70房地产业,PB,PB低估,9.16,100.0,100.0,6.4,4.8,73.7,64.5,20.6,42.5,"PB=0.84, 低估均值=1.53, 比值=0.55, 分位=4%",-0.01927194860813697,-0.050777202072538885,,,,,,,,0.835101,1.5283137777777778,0.5464198596797749,0.04144620811287478,低估价值,价值线内/历史低位,64.5,低估价值,,9.16,8.7,8.9635638,8.7,-0.05021834061135377,-0.029403907405668228
sz.000739,普洛药业,C27医药制造业,医药医疗,PE,PE低估,13.99,95.3,95.3,18.9,26.2,44.2,64.2,29.1,46.6,"PE=15.79, 低估均值=24.47, 比值=0.65, 分位=6%",-0.0850228907782864,-0.07595772787318367,,,,,,,,15.791106,24.468787599999995,0.6453571079263446,0.061632653061224486,低估价值,价值线内/历史低位,64.2,低估价值,,13.99,16.71,13.1904715,16.71,0.19442458899213722,0.26682355517010903
sz.000858,五粮液,C15酒、饮料和精制茶制造业,消费,PE,PE低估,129.49,75.0,73.6,49.4,9.4,94.4,64.0,43.4,53.7,"PE=15.39, 低估均值=17.00, 比值=0.91, 分位=2%",-0.012657262676324832,0.03583713302935765,,,,,,,,15.385847,17.0001895,0.9050397349982481,0.02163265306122449,低估价值,价值线内/历史低位,64.0,低估价值,,129.49,85.57,123.35567023,85.57,-0.33917677040698135,-0.3063148224929393
sz.001210,金房能源,D44电力、热力生产和供应业,资源金属,PB,PB低估,15.13,75.0,63.5,59.0,58.6,21.5,64.0,54.0,59.0,"PB=1.43, 低估均值=1.63, 比值=0.88, 分位=24%",0.03135650988411731,0.08692528735632199,,,,,,,,1.431037,1.6265320000000003,0.8798086972773973,0.24285714285714285,低估价值,价值线内/历史低位,64.0,低估价值,,15.13,29.5,12.3740705,29.5,0.9497686715135492,1.3840174500379643
sz.001376,百通能源,D44电力、热力生产和供应业,D44电力、热力生产和供应业,PB,PB低估,12.29,95.8,95.8,31.4,0.2,34.0,64.0,24.1,44.0,"PB=4.96, 低估均值=7.66, 比值=0.65, 分位=1%",-0.1107091172214183,-0.0963235294117647,,,,,,,,4.964762,7.661398000000001,0.6480229848390594,0.011049723756906077,低估价值,价值线内/历史低位,64.0,低估价值,,12.29,13.64,12.23988138,13.64,0.10984540276647703,0.11438988471635003
sz.001338,永顺泰,C15酒、饮料和精制茶制造业,消费,PE,PE低估,11.57,79.8,79.8,35.4,58.2,51.3,63.7,48.0,55.8,"PE=20.14, 低估均值=27.18, 比值=0.74, 分位=18%",-0.003445305770887086,0.1050620821394459,,,,,,,,20.135163,27.178224500000002,0.7408564529298077,0.1761744966442953,低估价值,价值线内/历史低位,63.7,低估价值,,11.57,11.81,11.28432513,11.81,0.02074330164217808,0.04658452002614366
sz.002145,钛能化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,4.18,89.4,89.4,26.3,30.4,47.2,63.5,34.0,48.8,"PB=1.33, 低估均值=1.86, 比值=0.71, 分位=6%",-0.05855855855855874,-0.009478672985781977,,,,,,,,1.327207,1.8646981818181816,0.7117543272905975,0.06408163265306123,低估价值,价值线内/历史低位,63.5,低估价值,,4.18,4.5,4.18,4.5,0.07655502392344515,0.07655502392344515
sz.000597,东北制药,C27医药制造业,医药医疗,PE,PE低估,5.31,90.9,90.9,18.4,35.9,52.2,63.4,33.2,48.3,"PE=19.53, 低估均值=30.57, 比值=0.64, 分位=14%",0.009505703422053147,0.049407114624505866,,,,,,,,19.531097,30.566240857142855,0.63897608774603,0.1392136025504782,低估价值,价值线内/历史低位,63.4,低估价值,,5.31,4.82,5.20729398,4.82,-0.09227871939736332,-0.07437528618270939
