code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,raw_return,qfq_return
sh.603993,洛阳钼业,B09有色金属矿采选业,资源金属,VALUE,基本价值线,7.1,100.0,100.0,77.8,30.0,87.6,91.0,48.1,56.3,"Q1价值线=14.90, 现价/价值=0.48, 扣非同比=87.8%, 市值=1525.0亿",-0.05710491367861892,-0.016620498614958512,1525.0349206349204,14.901524278746676,0.4764613248408679,,,,,价值线左侧确认,基本价值线左侧,91.0,价值线左侧确认,0.8782,7.1,20.99,1.956338028169014,2.0498935116385257
sh.603979,金诚信,B11开采专业及辅助性活动,资源金属,VALUE,基本价值线,37.11,79.6,79.6,100.0,47.1,61.8,85.0,75.0,79.2,"Q1价值线=53.56, 现价/价值=0.69, 扣非同比=51.6%, 市值=228.7亿",-0.0957602339181286,-0.058838447882323064,228.72466926070038,53.55665681818182,0.6929110628765315,,,,,价值线左侧确认,基本价值线左侧,85.0,价值线左侧确认,0.5156000000000001,37.11,69.52,0.8733495014820802,0.8925532392002449
sh.603129,春风动力,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,167.5,75.0,51.4,100.0,45.0,66.0,82.8,74.4,76.5,"Q1价值线=188.09, 现价/价值=0.89, 扣非同比=50.8%, 市值=253.1亿",-0.12441191845269217,-0.14836282285946722,253.14168377823407,188.09390402173915,0.8905126451128422,,,,,价值线左侧确认,基本价值线左侧,82.8,价值线左侧确认,0.5084000000000001,167.5,263.58,0.5736119402985074,0.6080055714666066
sh.603259,药明康德,M73研究和试验发展,医药医疗,VALUE,基本价值线,60.34,75.0,37.9,79.3,53.9,98.4,78.8,73.0,74.8,"Q1价值线=61.27, 现价/价值=0.98, 扣非同比=14.5%, 市值=1738.5亿",-0.08644965934897797,0.07769244507947848,1738.454268292683,61.27410878306878,0.9847552448885737,,,,,价值线左侧确认,基本价值线左侧,78.8,价值线左侧确认,0.145,60.34,108.92,0.8051044083526682,0.8502808659763468
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,19.52,85.0,68.9,79.0,51.0,47.1,76.0,64.7,70.4,"价值线=25.42, 现价/价值=0.77, 市值=255.2亿",-0.09124767225325892,0.020386826973340266,255.1542857142857,25.422123606557378,0.7678351463512283,,,,,低估价值,深度低估,76.0,低估价值,,19.52,29.64,0.5184426229508197,0.5713011951558629
sh.603998,方盛制药,C27医药制造业,医药医疗,PE,PE低估,9.81,98.1,98.1,44.4,58.5,44.0,75.3,52.0,63.6,"PE=15.76, 低估均值=37.89, 比值=0.42, 分位=8%",-0.029673590504450953,0.03154574132492116,,,,15.761873,37.894039,0.41594597503844866,0.07918367346938776,低估价值,价值线内/历史低位,75.3,低估价值,,9.81,10.98,0.11926605504587151,0.17118222051694687
sh.603920,世运电路,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,27.51,51.7,51.7,89.0,25.0,70.3,0.0,0.0,0.0,"Q1价值线=25.90, 现价/价值=1.06, 扣非同比=57.3%, 市值=170.4亿",-0.10970873786407753,-0.10039241334205351,170.36009174311926,25.898843022222223,1.062209612081719,,,,,财报后主线候选,价值线附近/业绩强,73.0,财报后主线候选,0.5726,27.51,64.86,1.357688113413304,1.4302931203848002
sh.603236,移远通信,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,77.61,10.4,10.4,92.5,45.5,78.0,0.0,0.0,0.0,"Q1价值线=56.58, 现价/价值=1.37, 扣非同比=290.8%, 市值=204.6亿",-0.0702048640230023,-0.09703315881326358,204.6398206278027,56.58238095238096,1.3716283884433147,,,,,财报后主线候选,价值线附近/业绩强,72.5,财报后主线候选,2.9076999999999997,77.61,75.77,-0.023708285014817698,-0.01302626831681064
