code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return
sh.600757,长江传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,9.76,96.8,96.8,61.1,66.8,48.6,78.3,63.0,70.6,"价值线=17.04, 现价/价值=0.57, 扣非EPS=0.82, akshare东方财富扣非净利润同比=12.4%, 市值=118.9亿",0.0966292134831459,0.100338218714769,118.85730837065367,17.043805909943252,0.5726420525773575,0.82,0.82,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.3,低估价值,,9.76,8.32,9.35579936,8.32,-0.14754098360655732,-0.11071201082277171
sz.300207,欣旺达,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,19.41,76.0,76.0,84.0,25.0,70.3,78.3,61.3,69.3,"Q1价值线=27.04, 现价/价值=0.72, akshare东方财富扣非净利润同比=65.0%, 市值=362.2亿",-0.11892873354516575,-0.11852861035422346,362.2478122863035,27.044569429920323,0.7177041605449285,0.86,0.86,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,78.3,价值线左侧确认,0.6499362181612,19.41,25.1,19.2137649,25.1,0.29314786192684195,0.3063551121102768
sh.600114,东睦股份,C33金属制品业,资源金属,VALUE,基本价值线,21.14,52.6,52.6,77.8,61.4,62.1,0.0,0.0,0.0,"Q1价值线=20.02, 现价/价值=1.06, akshare东方财富扣非净利润同比=153.6%, 市值=131.2亿",0.016346153846153788,0.15330060010911084,131.1931173291246,20.024642022203235,1.0556992717552733,0.61,0.61,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,78.2,财报后主线候选,1.53616799772594,21.14,32.11,20.82896718,32.11,0.5189214758751182,0.5416030820208917
sh.603160,汇顶科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,71.49,58.8,58.8,85.8,26.5,57.6,0.0,0.0,0.0,"Q1价值线=70.83, 现价/价值=1.01, akshare东方财富扣非净利润同比=322.3%, 市值=324.4亿",-0.04014500537056942,-0.105927963981991,324.36572831591707,70.83153217141566,1.0092962527902236,1.23,1.23,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,78.1,财报后主线候选,3.22344147102794,71.49,64.86,70.53889704,64.86,-0.09274024339068399,-0.08050731267855948
sz.002594,比亚迪,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,359.96,0.0,0.0,88.3,66.7,100.0,43.2,78.1,60.6,"价值线=223.70, 现价/价值=1.61, 扣非EPS=12.71, akshare东方财富扣非净利润同比=29.9%, 市值=10473.9亿",-0.001497919556172067,0.2728429985855727,10473.926046042485,223.7049723137313,1.609083590217119,12.71,12.71,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,78.1,高质量趋势,,359.96,94.51,118.57334372,94.51,-0.737443049227692,-0.20294058483180977
sz.300144,宋城演艺,R88文化艺术业,R88文化艺术业,VALUE,基本价值线,9.35,100.0,100.0,57.4,35.3,73.5,78.1,54.2,66.2,"价值线=57.09, 现价/价值=0.16, 扣非EPS=0.39, akshare东方财富扣非净利润同比=1268.9%, 市值=244.6亿",-0.002134471718249653,0.04703247480403139,244.64282883389095,57.09473152289162,0.16376292086164204,0.3945,0.3945,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.1,低估价值,,9.35,7.15,9.13456665,7.15,-0.23529411764705876,-0.21725898184781423
sh.600582,天地科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,6.22,100.0,100.0,55.2,55.4,58.7,78.0,58.0,68.0,"价值线=12.53, 现价/价值=0.50, 扣非EPS=0.59, akshare东方财富扣非净利润同比=12.1%, 市值=257.5亿",-0.029641185647425905,0.06872852233676974,257.5159760386091,12.526979126805022,0.4965283279422528,0.591,0.591,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.0,低估价值,,6.22,5.43,5.9030599,5.43,-0.12700964630225087,-0.08013808228508745
sh.603193,润本股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,37.66,0.0,0.0,82.7,95.9,48.0,35.1,78.0,56.5,"PB=7.17, 低估均值=5.03, 比值=1.43, 分位=74%",0.07232346241457854,0.4596899224806199,,,,,,,,7.171523,5.029532666666666,1.4258825770293568,0.7386666666666667,高质量趋势,估值有约束的高质量,78.0,高质量趋势,,37.66,23.51,37.17629496,23.51,-0.3757302177376526,-0.36760777196071603
sh.603799,华友钴业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,34.46,78.0,78.0,76.6,61.7,81.7,77.9,69.5,77.0,"Q1价值线=48.93, 现价/价值=0.70, akshare东方财富扣非净利润同比=22.7%, 市值=573.6亿",0.015022091310751051,0.1618341200269724,573.5915519770684,48.92961071074748,0.7042770113932421,2.28,2.28,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.9,价值线左侧确认,0.22706101958546,34.46,58.31,33.67024572,57.80999175,0.692106790481718,0.7169459418486241
sz.002273,水晶光电,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,20.04,54.8,54.8,80.0,45.5,78.2,0.0,0.0,0.0,"Q1价值线=19.29, 现价/价值=1.04, akshare东方财富扣非净利润同比=82.8%, 市值=273.5亿",-0.12641673931996522,-0.08950477055883699,273.5150684861657,19.291602857447618,1.0387939326805837,0.7,0.7,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,77.7,财报后主线候选,0.82836225140866,20.04,37.3,19.76002116,37.3,0.8612774451097804,0.8876498004721769
sh.603733,仙鹤股份,C22造纸和纸制品业,C22造纸和纸制品业,VALUE,基本价值线,21.13,85.0,83.6,95.5,26.0,38.1,77.6,62.1,69.8,"价值线=31.78, 现价/价值=0.66, 扣非EPS=1.32, akshare东方财富扣非净利润同比=56.9%, 市值=149.4亿",-0.051189941625505164,-0.0014177693761815435,149.37543714350605,31.783246948789355,0.6648156506490869,1.32,1.32,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.6,低估价值,,21.13,20.64,20.62809911,20.64,-0.023189777567439562,0.000576926159630009
sh.605599,菜百股份,F52零售业,F52零售业,PE,PE低估,14.48,75.0,54.9,76.6,100.0,45.3,74.9,80.0,77.5,"PE=14.70, 低估均值=15.37, 比值=0.96, 分位=27%",0.19570602807597037,0.3419833178869325,,,,,,,,14.698579,15.3671512,0.9564934195480552,0.27386363636363636,低估且高质量,低估且高质量,77.5,低估且高质量,,14.48,16.54,13.92515536,16.54,0.14226519337016574,0.1877784895320549
sz.300035,中科电气,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,15.55,90.8,90.8,67.5,53.2,64.9,77.5,63.3,70.4,"价值线=25.31, 现价/价值=0.61, 扣非EPS=0.50, akshare东方财富扣非净利润同比=269.4%, 市值=107.3亿",-0.04659717964438981,0.03805073431241657,107.28787846972031,25.305509874953525,0.614490681153626,0.5005,0.5005,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.5,低估价值,,15.55,18.77,15.2820735,18.77,0.20707395498392267,0.22823646935083786
sh.688278,特宝生物,C27医药制造业,医药医疗,PE,PE低估,73.92,81.5,81.5,100.0,21.4,54.2,77.4,64.7,71.0,"PE=34.14, 低估均值=41.95, 比值=0.81, 分位=1%",-0.05521472392638027,-0.09189189189189195,,,,,,,,34.135375,41.9515172,0.8136863045325093,0.01484375,低估价值,价值线内/历史低位,77.4,低估价值,,73.92,57.65,73.30269408,57.65,-0.22010281385281394,-0.21353504501372345
sz.000333,美的集团,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,74.05,75.0,51.0,75.7,33.4,96.2,77.4,63.9,68.6,"Q1价值线=82.94, 现价/价值=0.89, akshare东方财富扣非净利润同比=8.4%, 市值=5251.3亿",-0.025144813059505,0.02548123528597146,5251.293656547619,82.9397290978556,0.8928169986259884,5.04,5.04,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.4,价值线左侧确认,0.08389742891777001,74.05,82.83,70.19503105,82.83,0.11856853477380147,0.17999805343771547
sz.000425,徐工机械,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.07,85.0,63.9,62.0,90.3,72.7,77.4,74.7,76.0,"价值线=11.30, 现价/价值=0.80, 扣非EPS=0.49, akshare东方财富扣非净利润同比=28.1%, 市值=1066.6亿",0.03185437997724705,0.2207267833109019,1066.5968230415715,11.298111685635188,0.8027890192953141,0.49,0.49,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.4,低估价值,,9.07,9.46,8.88709438,9.46,0.04299889746416774,0.06446489656836518
sz.000426,兴业银锡,B09有色金属矿采选业,资源金属,VALUE,基本价值线,13.35,75.0,66.8,83.5,52.7,69.6,77.4,73.1,55.8,"Q1价值线=17.07, 现价/价值=0.78, akshare东方财富扣非净利润同比=50.2%, 市值=244.6亿",-0.042324246771879515,0.024558710667689887,244.59416337944393,17.067556804890092,0.7821857663995024,0.8399,0.8399,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.4,价值线左侧确认,0.50233877393667,13.35,43.0,13.3028211,43.0,2.2209737827715355,2.232397074031162
sz.002422,科伦药业,C27医药制造业,医药医疗,PE,PE低估,35.75,60.0,45.9,68.6,91.7,75.3,66.8,77.3,72.1,"PE=22.91, 低估均值=21.99, 比值=1.04, 分位=30%",-0.03378378378378377,0.29811183732752355,,,,,,,,22.907632,21.99255327272727,1.04160857158898,0.29918367346938773,高质量趋势,估值有约束的高质量,77.3,高质量趋势,,35.75,30.63,34.677071,30.63,-0.14321678321678322,-0.11670740588211725
sz.002570,贝因美,C14食品制造业,消费,PE,PE低估,6.46,86.8,86.8,40.6,100.0,93.8,77.3,71.7,74.5,"PE=56.42, 低估均值=77.92, 比值=0.72, 分位=9%",0.37446808510638285,0.5566265060240962,,,,,,,,56.423096,77.92489225,0.724070247270698,0.08897876643073811,低估价值,价值线内/历史低位,77.3,低估价值,,6.46,4.93,6.46,4.93,-0.23684210526315796,-0.23684210526315796
sh.601083,锦江航运,G55水上运输业,G55水上运输业,PB,PB低估,11.19,75.0,38.3,73.9,93.6,62.0,75.3,79.1,77.2,"PB=1.62, 低估均值=1.78, 比值=0.91, 分位=60%",0.15599173553719003,0.19042553191489353,,,,,,,,1.615254,1.7792830000000002,0.907811742145572,0.6029411764705882,低估且高质量,低估且高质量,77.2,低估且高质量,,11.19,11.78,10.72734945,11.78,0.05272564789991052,0.09812773928046115
sz.000897,津滨发展,K70房地产业,K70房地产业,PB,PB低估,2.25,100.0,100.0,60.7,32.2,38.0,77.2,49.3,63.2,"PB=1.13, 低估均值=3.25, 比值=0.35, 分位=1%",-0.021739130434782483,0.0,,,,,,,,1.129564,3.245731,0.34801528530861,0.012244897959183673,低估价值,价值线内/历史低位,77.2,低估价值,,2.25,2.04,2.16700875,2.04,-0.09333333333333327,-0.058610169432864456
sz.002668,TCL智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,10.31,81.0,81.0,79.5,25.0,47.5,77.1,55.9,64.8,"Q1价值线=15.09, 现价/价值=0.68, akshare东方财富扣非净利润同比=39.8%, 市值=111.8亿",-0.0876106194690266,-0.1549180327868852,111.80572834420978,15.089540731164895,0.6832547248244898,0.92,0.92,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,77.1,价值线左侧确认,0.39788470316238,10.31,9.68,10.31,9.68,-0.061105722599418155,-0.061105722599418155
sh.600690,海尔智家,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,25.12,85.0,71.7,78.1,27.6,83.1,77.0,61.5,69.3,"价值线=33.58, 现价/价值=0.75, 扣非EPS=1.93, akshare东方财富扣非净利润同比=12.5%, 市值=2317.4亿",-0.07031828275351582,-0.05599398722284854,2317.382840300029,33.58464200624385,0.7479609279542074,1.93,1.93,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.0,低估价值,,25.12,21.09,23.99743744,21.09,-0.16042993630573255,-0.12115616291403486
sh.688187,时代电气,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,46.2,85.0,64.5,85.0,34.0,56.4,77.0,62.9,69.9,"价值线=57.86, 现价/价值=0.80, 扣非EPS=2.28, akshare东方财富扣非净利润同比=24.3%, 市值=653.6亿",-0.01492537313432829,0.029641185647426127,653.6079847868422,57.85903447559753,0.7984924120965964,2.28,2.28,1.0,年报扣非EPS,,,,,低估价值,深度低估,77.0,低估价值,,46.2,53.8,44.80245,53.8,0.16450216450216426,0.20082718690607315
sz.300888,稳健医疗,C17纺织业,医药医疗,VALUE,基本价值线,50.87,0.0,0.0,76.4,98.1,55.1,38.2,77.0,57.6,"价值线=33.63, 现价/价值=1.51, 扣非EPS=1.01, akshare东方财富扣非净利润同比=43.4%, 市值=297.6亿",0.14468946894689472,0.28882695718267026,297.59355891226335,33.633083217226286,1.512498859276311,1.01,1.01,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,77.0,高质量趋势,,50.87,30.37,50.06325267,30.37,-0.4029880086494987,-0.3933674226045848
sh.600233,圆通速递,G60邮政业,G60邮政业,PB,PB低估,13.17,95.2,95.2,63.2,32.9,54.1,76.9,52.8,64.8,"PB=1.40, 低估均值=2.13, 比值=0.66, 分位=0%",0.024105754276827485,-0.022271714922049046,,,,,,,,1.395062,2.128965,0.6552770947385232,0.003673469387755102,低估价值,价值线内/历史低位,76.9,低估价值,,13.17,19.78,12.80669238,19.78,0.501898253606682,0.5445049676441125
sh.600827,百联股份,F52零售业,F52零售业,PE,PE低估,9.58,95.1,95.1,60.2,35.0,60.7,76.9,53.2,65.1,"PE=10.90, 低估均值=16.60, 比值=0.66, 分位=3%",0.03455723542116629,0.012684989429175397,,,,,,,,10.90347,16.597369999999998,0.6569396235668664,0.030406852248394005,低估价值,价值线内/历史低位,76.9,低估价值,,9.58,8.26,9.3365243,8.26,-0.13778705636743216,-0.11530246860708115
sh.601975,招商南油,G55水上运输业,G55水上运输业,PB,PB低估,2.72,92.3,92.3,83.7,0.0,51.3,76.8,49.9,63.4,"PB=1.18, 低估均值=1.71, 比值=0.69, 分位=0%",-0.08724832214765088,-0.13650793650793647,,,,,,,,1.175642,1.7052692857142857,0.689417213954897,0.002612671456564337,低估价值,价值线内/历史低位,76.8,低估价值,,2.72,4.74,2.72,4.74,0.7426470588235294,0.7426470588235294
sz.002705,新宝股份,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,14.04,97.1,97.1,64.2,46.9,42.7,76.8,56.6,66.7,"价值线=24.63, 现价/价值=0.57, 扣非EPS=1.33, akshare东方财富扣非净利润同比=8.8%, 市值=114.6亿",-0.1370620774431469,-0.06149732620320869,114.56217502496501,24.630739747159858,0.5700194206152065,1.3289,1.3289,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.8,低估价值,,14.04,13.26,13.46507604,13.26,-0.05555555555555547,-0.01523021774186728
sz.000729,燕京啤酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,12.99,89.5,89.5,48.6,88.0,64.9,76.6,66.8,71.7,"PE=32.74, 低估均值=47.50, 比值=0.69, 分位=9%",0.035885167464114964,0.1702702702702703,,,,,,,,32.737841,47.50448336363635,0.6891526584848643,0.09375,低估价值,价值线内/历史低位,76.6,低估价值,,12.99,12.36,12.69002193,12.36,-0.04849884526558901,-0.026006411322253786
sh.600161,天坛生物,C27医药制造业,医药医疗,PE,PE低估,19.21,87.8,87.8,71.5,25.9,76.4,76.4,57.1,66.7,"PE=25.72, 低估均值=36.87, 比值=0.70, 分位=11%",-0.06201171875,-0.09642521166509876,,,,,,,,25.724208,36.871855999999994,0.6976651243159554,0.1089599279603782,低估价值,价值线内/历史低位,76.4,低估价值,,19.21,13.52,18.96073104,13.52,-0.2961998958875586,-0.28694732436856507
sh.603198,迎驾贡酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,44.92,88.5,88.5,85.5,0.0,63.3,76.4,52.4,64.4,"PE=14.36, 低估均值=19.62, 比值=0.73, 分位=1%",-0.15484477892756343,-0.16722284019280675,,,,,,,,14.363788,19.618923090909092,0.7321394723574717,0.005385252692626346,低估价值,价值线内/历史低位,76.4,低估价值,,44.92,35.28,43.28931416,35.28,-0.2146037399821905,-0.18501827334101617
sh.603298,杭叉集团,C34通用设备制造业,C34通用设备制造业,VALUE,基本价值线,19.52,85.0,68.0,80.4,51.0,47.1,76.4,65.4,70.9,"价值线=25.22, 现价/价值=0.77, 扣非EPS=1.50, akshare东方财富扣非净利润同比=16.4%, 市值=255.7亿",-0.09124767225325892,0.020386826973340266,255.6945238207786,25.219824868408153,0.7739942724365191,1.5,1.5,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.4,低估价值,,19.52,27.22,18.8633472,27.22,0.39446721311475397,0.44301007193463526
sz.000725,京东方A,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,3.88,100.0,100.0,50.0,25.1,88.9,76.4,49.6,63.0,"价值线=11.54, 现价/价值=0.34, 扣非EPS=0.10, akshare东方财富扣非净利润同比=706.6%, 市值=1488.8亿",-0.07838479809976251,-0.13968957871396892,1488.804448396,11.543076836150611,0.33613221631243195,0.1,0.1,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.4,低估价值,,3.88,4.21,3.83125556,4.21,0.0850515463917525,0.09885648035444561
sh.605116,奥锐特,C27医药制造业,医药医疗,PE,PE低估,21.29,84.3,84.3,83.9,60.7,26.9,76.1,67.2,71.6,"PE=22.06, 低估均值=28.23, 比值=0.78, 分位=1%",-0.022946305644791165,0.06931190356604722,,,,,,,,22.059524,28.225328333333334,0.7815506604381396,0.0062724014336917565,低估价值,价值线内/历史低位,76.1,低估价值,,21.29,21.22,20.9917271,21.22,-0.0032879286049788403,0.010874422047912446
sz.002352,顺丰控股,G60邮政业,G60邮政业,PB,PB低估,43.8,80.6,80.6,63.4,84.2,75.6,76.1,73.4,74.8,"PB=2.32, 低估均值=3.07, 比值=0.76, 分位=14%",0.011080332409972193,0.1142203001780715,,,,,,,,2.321347,3.0666871,0.7569559346305659,0.14122448979591837,低估价值,价值线内/历史低位,76.1,低估价值,,43.8,35.73,42.4067658,35.30999385,-0.1842465753424658,-0.16734999276931428
sh.600309,万华化学,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,55.06,96.8,96.8,55.2,0.0,90.1,76.0,43.2,59.6,"PB=1.76, 低估均值=2.76, 比值=0.64, 分位=0%",-0.17314912148971318,-0.1870662926325115,,,,,,,,1.758464,2.7597282727272727,0.6371873699950236,0.004489795918367347,低估价值,价值线内/历史低位,76.0,低估价值,,55.06,79.9,54.33618124,79.9,0.4511442063203779,0.47047507161178626
sh.600707,彩虹股份,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,6.88,100.0,100.0,62.2,25.0,48.1,76.0,49.0,62.5,"价值线=14.30, 现价/价值=0.48, 扣非EPS=0.29, akshare东方财富扣非净利润同比=187.3%, 市值=246.9亿",-0.09473684210526312,-0.1915393654524089,246.87870933492047,14.298797420326942,0.4811593449264133,0.289,0.289,1.0,年报扣非EPS,,,,,低估价值,深度低估,76.0,低估价值,,6.88,10.87,6.88,10.87,0.5799418604651161,0.5799418604651161
sz.000554,泰山石油,F51批发业,F51批发业,PE,PE低估,6.1,100.0,100.0,56.0,34.0,35.9,76.0,47.5,61.7,"PE=21.93, 低估均值=360.02, 比值=0.06, 分位=0%",-0.016129032258064613,0.03040540540540526,,,,,,,,21.926366,360.0166263333333,0.06090375942720698,0.0016877637130801688,低估价值,价值线内/历史低位,76.0,低估价值,,6.1,7.81,5.9836303,7.81,0.2803278688524591,0.30522769764034385
sh.600008,首创环保,D46水的生产和供应业,D46水的生产和供应业,PB,PB低估,3.16,86.0,86.0,67.4,59.3,58.0,75.9,64.1,70.0,"PB=1.10, 低估均值=1.54, 比值=0.71, 分位=12%",0.006369426751592355,0.019354838709677358,,,,,,,,1.097442,1.539734909090909,0.7127473654851095,0.11591836734693878,低估价值,价值线内/历史低位,75.9,低估价值,,3.16,3.08,2.95517512,3.08,-0.025316455696202556,0.04223941896208183
sh.600861,北京人力,L72商务服务业,L72商务服务业,VALUE,基本价值线,21.1,85.0,81.4,78.6,61.7,36.3,75.9,66.6,71.3,"价值线=31.03, 现价/价值=0.68, 扣非EPS=0.94, akshare东方财富扣非净利润同比=106.9%, 市值=119.5亿",0.01053639846743315,0.16445916114790293,119.45260070707842,31.033939695435507,0.6799007862705683,0.9423,0.9423,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.9,低估价值,,21.1,14.93,20.3456539,14.93,-0.2924170616113745,-0.26618234668781027
sz.000739,普洛药业,C27医药制造业,医药医疗,PE,PE低估,13.99,95.3,95.3,65.6,26.2,44.2,75.9,50.1,63.0,"PE=15.79, 低估均值=24.47, 比值=0.65, 分位=6%",-0.0850228907782864,-0.07595772787318367,,,,,,,,15.791106,24.468787599999995,0.6453571079263446,0.061632653061224486,低估价值,价值线内/历史低位,75.9,低估价值,,13.99,16.71,13.1904715,16.71,0.19442458899213722,0.26682355517010903
sz.300979,华利集团,C19皮革、毛皮、羽毛及其制品和制鞋业,C19皮革、毛皮、羽毛及其制品和制鞋业,VALUE,基本价值线,51.73,75.0,40.3,81.8,0.0,59.1,75.8,49.4,58.7,"Q1价值线=53.44, 现价/价值=0.97, akshare东方财富扣非净利润同比=18.8%, 市值=603.6亿",-0.16618310767246947,-0.27447405329593266,603.6454426485129,53.437702301438605,0.9680431188488313,3.24,3.24,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.8,价值线左侧确认,0.18828346440829002,51.73,37.94,48.63049359,37.94,-0.2665764546684709,-0.21983107307383598
sh.600685,中船防务,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,24.06,100.0,100.0,53.4,36.2,60.8,75.7,50.8,63.3,"价值线=469.04, 现价/价值=0.05, 扣非EPS=0.24, akshare东方财富扣非净利润同比=19126.3%, 市值=340.1亿",0.03886010362694292,0.0317324185248713,340.1320086588121,469.0429775226254,0.05129593907807608,0.2374,0.2374,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.7,低估价值,,24.06,30.32,23.92639482,30.32,0.2601828761429761,0.26721974740028975
sh.603379,三美股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,48.0,0.0,0.0,78.9,90.1,57.7,34.5,75.7,55.1,"PB=4.27, 低估均值=2.53, 比值=1.69, 分位=93%",0.15246098439375744,0.12280701754385959,,,,,,,,4.267547,2.5275655714285716,1.6884020926064431,0.9349593495934959,高质量趋势,估值有约束的高质量,75.7,高质量趋势,,48.0,58.0,47.269968,58.0,0.20833333333333326,0.2269946956596205
sh.601668,中国建筑,E48土木工程建筑业,E48土木工程建筑业,PB,PB低估,5.53,98.1,98.1,40.1,35.1,81.7,75.6,47.5,61.6,"PB=0.49, 低估均值=0.78, 比值=0.62, 分位=2%",0.04734848484848486,0.003629764065335772,,,,,,,,0.487989,0.7846811818181817,0.6218946131335565,0.015102040816326531,低估价值,价值线内/历史低位,75.6,低估价值,,5.53,4.89,5.28482745,4.89,-0.11573236889692595,-0.07470961989496938
sh.605183,确成股份,C26化学原料和化学制品制造业,C26化学原料和化学制品制造业,PB,PB低估,15.78,84.1,84.1,94.3,27.6,29.8,75.6,60.8,68.2,"PB=1.89, 低估均值=2.41, 比值=0.78, 分位=2%",-0.13486842105263153,-0.0488245931283906,,,,,,,,1.889918,2.4111230000000003,0.7838330935418889,0.02155576382380506,低估价值,价值线内/历史低位,75.6,低估价值,,15.78,16.16,15.51685272,16.16,0.02408111533586821,0.04144830730854565
sz.300009,安科生物,C27医药制造业,医药医疗,PE,PE低估,8.27,96.7,96.7,60.8,31.3,41.4,75.6,49.4,62.5,"PE=19.81, 低估均值=46.63, 比值=0.42, 分位=10%",-0.047235023041474644,0.0,,,,,,,,19.81056,46.626707625,0.42487580635820194,0.10244897959183673,低估价值,价值线内/历史低位,75.6,低估价值,,8.27,8.48,8.12642453,8.48,0.025392986698911768,0.043509352568859905
sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,18.81,75.0,52.7,72.1,27.8,90.2,75.5,59.4,65.2,"Q1价值线=21.36, 现价/价值=0.88, akshare东方财富扣非净利润同比=15.9%, 市值=3732.3亿",-0.05950000000000011,-0.05950000000000011,3732.3273844067794,21.35665519134613,0.8807558970012281,1.18,1.18,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.5,价值线左侧确认,0.15859096974373998,18.81,68.98,18.34812045,68.98,2.6671982987772465,2.7595131440288756
sh.603355,莱克电气,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,21.99,85.0,81.3,81.3,49.2,36.8,75.5,63.6,69.5,"价值线=32.30, 现价/价值=0.68, 扣非EPS=2.02, akshare东方财富扣非净利润同比=18.0%, 市值=126.2亿",-0.16387832699619775,-0.016547406082289884,126.24125082829752,32.29551958659844,0.6808994028114387,2.02,2.02,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.5,低估价值,,21.99,31.65,21.99,31.65,0.43929058663028653,0.43929058663028653
sh.600872,中炬高新,C14食品制造业,消费,PE,PE低估,19.26,96.0,96.0,67.3,1.6,56.2,75.4,44.0,59.7,"PE=18.06, 低估均值=33.74, 比值=0.54, 分位=11%",-0.0744834214320037,-0.07314725697786328,,,,,,,,18.063082,33.73932744444445,0.5353717269481104,0.11363636363636363,低估价值,价值线内/历史低位,75.4,低估价值,,19.26,20.06,18.83086794,20.06,0.041536863966770365,0.06527219371493276
sh.601702,华峰铝业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,17.13,75.0,67.3,85.0,45.0,44.1,75.4,70.4,68.6,"Q1价值线=22.00, 现价/价值=0.78, akshare东方财富扣非净利润同比=37.2%, 市值=171.7亿",-0.12512768130745655,-0.12423312883435578,171.694673387075,22.000856413043955,0.778606054164505,1.2,1.2,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,75.4,价值线左侧确认,0.37164954261133,17.13,17.85,16.81100514,17.85,0.042031523642732216,0.06180444603683011
sh.600699,均胜电子,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,16.8,85.0,65.6,72.3,47.8,63.4,75.3,63.0,69.2,"价值线=21.25, 现价/价值=0.79, 扣非EPS=0.91, akshare东方财富扣非净利润同比=27.7%, 市值=236.6亿",-0.05776780706674134,-0.0604026845637583,236.6457444923077,21.249120013464246,0.7906209758029925,0.91,0.91,1.0,年报扣非EPS,,,,,低估价值,深度低估,75.3,低估价值,,16.8,30.93,16.5640272,30.93,0.8410714285714285,0.8672995175955758
sh.601318,中国平安,J68保险业,金融,PE,PE低估,50.8,75.0,66.8,83.7,33.4,96.5,75.2,67.6,71.4,"PE=7.91, 低估均值=8.44, 比值=0.94, 分位=11%",-0.020439645198611744,0.021721641190667773,,,,,,,,7.912482,8.436211,0.9379189306668597,0.11183673469387755,低估价值,价值线内/历史低位,75.2,低估价值,,50.8,54.89,48.5746552,54.89,0.08051181102362204,0.13001316785466344
