code,name,industry,theme,method,method_name,close,valuation_score,raw_valuation_score,quality_score,trend_score,liquidity_score,low_value_score,high_quality_score,core_score,valuation_ref,ret20_at_buy,ret60_at_buy,mktcap,value_line,price_to_value,eps_excl,eps_excl_raw,eps_adjustment_factor,eps_excl_source,current_valuation,low_avg,pepb_ratio,valuation_percentile,selection_bucket,valuation_state,total_score,selection_mode,earnings_yoy,buy_close_raw,end_close_raw,buy_close_qfq,end_close_qfq,raw_return,qfq_return,segment_file,segment_order,end_quote_time,end_quote_trade_date,buy_trade_date,end_trade_date,portfolio_score,final_selected,final_rank,portfolio_profile
sz.300677,英科医疗,C29橡胶和塑料制品业,医药医疗,VALUE,基本价值线,22.55,100.0,100.0,92.5,25.0,52.1,92.6,63.2,74.3,"Q1价值线=55.06, 现价/价值=0.41, akshare东方财富扣非净利润同比=53.2%, 市值=146.2亿",-0.0874140024281667,-0.1635756676557863,146.23237328678613,55.05672752942372,0.409577557764375,1.8,1.8,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,92.6,价值线左侧确认,0.53218692650154,22.55,51.31,22.4225925,51.31,1.2753880266075388,1.2883170177578709,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,114.757,True,11,balanced
sh.601717,中创智领,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,15.37,100.0,100.0,74.8,88.2,67.0,87.9,79.6,83.8,"Q1价值线=34.22, 现价/价值=0.45, akshare东方财富扣非净利润同比=6.9%, 市值=273.4亿",-0.0096649484536083,0.210236220472441,273.3831762517656,34.22439389727171,0.4490948779439235,2.026,2.026,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,87.9,价值线左侧确认,0.06861366118276,15.37,18.1,14.40398013,18.1,0.1776187378009111,0.2565971236173874,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18,114.298,True,12,balanced
sz.002299,圣农发展,C13农副食品加工业,消费,VALUE,基本价值线,15.91,100.0,100.0,76.5,60.2,64.8,88.3,70.2,77.8,"Q1价值线=36.51, 现价/价值=0.44, akshare东方财富扣非净利润同比=399.6%, 市值=196.2亿",0.0378343118069146,0.1133659902029391,196.16701999621696,36.51221949488671,0.4357445321073425,0.5604,0.5604,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,88.3,价值线左侧确认,3.99566629543196,15.91,17.74,15.4159945,17.74,0.1150219987429288,0.1507528755280756,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,113.37,True,13,balanced
sz.002487,大金重工,C33金属制品业,资源金属,VALUE,基本价值线,27.9,97.3,97.3,72.0,100.0,65.6,85.3,82.1,84.5,"Q1价值线=49.06, 现价/价值=0.57, akshare东方财富扣非净利润同比=448.5%, 市值=177.6亿",0.1882453151618397,0.4307692307692308,177.6356653028823,49.06048750668408,0.5686857472869356,0.68,0.68,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,85.3,价值线左侧确认,4.4847272408631,27.9,78.93,27.7478892,78.93,1.8290322580645169,1.844540693927811,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,112.778,True,14,balanced
sh.600757,长江传媒,R86新闻和出版业,R86新闻和出版业,VALUE,基本价值线,9.76,100.0,100.0,83.0,66.8,48.6,88.9,73.0,79.7,"Q1价值线=20.82, 现价/价值=0.47, akshare东方财富扣非净利润同比=54.5%, 市值=118.9亿",0.0966292134831459,0.100338218714769,118.85730837065368,20.820679049769616,0.4687647303274672,0.82,0.82,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,88.9,价值线左侧确认,0.5445817036291001,9.76,8.32,9.35579936,8.32,-0.1475409836065573,-0.1107120108227717,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,112.473,True,15,balanced
sz.300724,捷佳伟创,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,56.71,100.0,100.0,79.9,26.2,63.6,89.3,59.6,71.3,"Q1价值线=119.05, 现价/价值=0.48, akshare东方财富扣非净利润同比=15.5%, 市值=197.4亿",-0.0838449111470113,-0.0769856770833332,197.44536497609715,119.0467938694848,0.4763673019382041,7.37,7.37,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,89.3,价值线左侧确认,0.15492786677921,56.71,88.44,55.44298518,88.44,0.5595133133486156,0.5951522038878787,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,111.995,True,16,balanced
sz.002532,天山铝业,C32有色金属冶炼和压延加工业,资源金属,VALUE,基本价值线,7.58,100.0,100.0,76.6,45.0,67.7,88.6,30.3,45.3,"Q1价值线=19.68, 现价/价值=0.39, akshare东方财富扣非净利润同比=47.1%, 市值=351.2亿",-0.1425339366515836,-0.155902004454343,351.175644020228,19.67692395933441,0.3852228130608886,0.93,0.93,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,88.6,价值线左侧确认,0.4714054718037,7.58,14.82,7.13881368,14.82,0.9551451187335092,1.0759751779934392,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,111.927,True,17,balanced
sh.601766,中国中车,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,7.05,100.0,100.0,71.2,31.8,75.9,87.5,59.6,70.9,"Q1价值线=20.68, 现价/价值=0.34, akshare东方财富扣非净利润同比=320.2%, 市值=2043.1亿",0.0173160173160173,-0.0381991814461118,2043.102287142857,20.6812539219362,0.3408884213022597,0.35,0.35,1.0,年报扣非EPS,,,,,价值线左侧确认,基本价值线左侧,87.5,价值线左侧确认,3.2019862195352,7.05,5.88,6.7540551,5.88,-0.1659574468085106,-0.1294118995268487,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18,111.584,True,18,balanced
sh.688608,恒玄科技,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,437.59,75.0,35.7,100.0,90.8,76.1,84.2,91.9,88.1,"价值线=437.70, 现价/价值=1.00, 扣非EPS=1.97, akshare东方财富扣非净利润同比=1838.6%, 市值=730.6亿",0.1348288381742737,0.1500394218134033,730.5525425481248,437.6952717458463,0.9997594862164574,1.969666666666667,2.3636,1.2,年报扣非EPS送转可比口径(原始2.36/月度加权1.2000),,,,,低估且高质量,低估且高质量,88.1,低估且高质量,,437.59,193.98,311.70585916,193.98,-0.5567083342855184,-0.3776825353147141,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18,103.692,True,19,balanced
sz.300476,胜宏科技,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,79.15,19.3,19.3,88.2,92.3,100.0,55.4,88.0,71.7,"价值线=70.99, 现价/价值=1.11, 扣非EPS=1.33, akshare东方财富扣非净利润同比=347.2%, 市值=679.3亿",-0.0189638076351016,0.7472406181015454,679.2577585701466,70.9873725131674,1.1149870349873638,1.33,1.33,1.0,年报扣非EPS,,,,,高质量趋势,估值有约束的高质量,88.0,高质量趋势,,79.15,346.2,78.64193615,346.2,3.373973468098547,3.402231391399943,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,101.0,True,20,balanced
sz.002311,海大集团,C13农副食品加工业,消费,VALUE,基本价值线,54.38,75.0,50.8,92.5,86.9,74.3,81.4,86.9,84.1,"价值线=60.78, 现价/价值=0.89, 扣非EPS=2.73, akshare东方财富扣非净利润同比=68.6%, 市值=904.2亿",0.0858626198083067,0.1097959183673469,904.1550951366772,60.77699238252544,0.8947464800123164,2.73,2.73,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,84.1,低估且高质量,,54.38,46.37,53.19658244,46.37,-0.1472968002942258,-0.1283274625338883,q1_backtest_2025-05-06_2026-05-18_181235.csv,4,,,2025-05-06,2026-05-18,100.366,True,21,balanced
sh.603766,隆鑫通用,C37铁路、船舶、航空航天和其他运输设备制造业,C37铁路、船舶、航空航天和其他运输设备制造业,VALUE,基本价值线,13.05,75.0,55.1,75.8,98.2,67.5,76.8,82.3,79.6,"价值线=15.10, 现价/价值=0.86, 扣非EPS=0.53, akshare东方财富扣非净利润同比=96.0%, 市值=269.8亿",0.1328125,0.3155241935483872,269.7828425268963,15.103263110141024,0.86405168901796,0.53,0.53,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,79.6,低估且高质量,,13.05,14.3,12.52185345,14.3,0.0957854406130267,0.14200346275415,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18,98.203,True,22,balanced
sh.600031,三一重工,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,19.68,75.0,38.5,78.2,91.0,82.3,78.3,83.1,80.7,"价值线=20.08, 现价/价值=0.98, 扣非EPS=0.63, akshare东方财富扣非净利润同比=78.5%, 市值=1667.0亿",0.0165289256198346,0.2447817836812142,1667.0303878037157,20.0772791120414,0.9802125024100936,0.6297,0.6297,1.0,年报扣非EPS,,,,,低估且高质量,低估且高质量,80.7,低估且高质量,,19.68,19.39,19.0307568,19.39,-0.0147357723577234,0.0188769791856098,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,98.134,True,23,balanced
sh.688313,仕佳光子,C39计算机、通信和其他电子设备制造业,AI算力/CPO,VALUE,基本价值线,28.73,100.0,100.0,50.2,85.0,75.6,81.1,68.7,74.9,"价值线=125.89, 现价/价值=0.23, 扣非EPS=0.11, akshare东方财富扣非净利润同比=11456.3%, 市值=129.9亿",0.6568627450980393,0.7391041162227603,129.86578892757746,125.8917232416158,0.2282119845548573,0.1065,0.1065,1.0,年报扣非EPS,,,,,低估价值,深度低估,81.1,低估价值,,28.73,173.42,28.68325629,173.42,5.036199095022624,5.046035995587445,q1_backtest_2025-05-06_2026-05-18_173240.csv,2,,,2025-05-06,2026-05-18,97.02,True,24,balanced
sh.689009,九号公司,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,64.04,39.3,39.3,100.0,67.5,68.3,0.0,0.0,0.0,"Q1价值线=55.43, 现价/价值=1.16, akshare东方财富扣非净利润同比=207.5%, 市值=453.2亿",0.0053375196232339,0.2836239727400282,453.2046877029794,55.42605938822595,1.1554131884325136,1.501,1.501,1.0,年报扣非EPS,,,,,财报后主线候选,价值线附近/业绩强,83.1,财报后主线候选,2.07505255535083,64.04,40.51,62.41568944,40.51,-0.367426608369769,-0.3509644712177355,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,95.476,True,25,balanced
sh.600809,山西汾酒,C15酒、饮料和精制茶制造业,消费,PE,PE低估,204.34,88.4,88.4,80.9,61.7,82.7,83.3,74.8,79.1,"PE=19.74, 低估均值=26.92, 比值=0.73, 分位=5%",-0.0397556390977443,0.2037702503681886,,,,,,,,19.740787,26.9152386,0.733442764278523,0.0457142857142857,低估且高质量,低估且高质量,79.1,低估且高质量,,204.34,129.84,200.15327774,129.84,-0.3645884310462953,-0.3512971585273624,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,94.598,True,26,balanced
sh.600060,海信视像,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,23.58,85.0,73.3,79.2,75.3,64.5,80.2,75.9,78.1,"价值线=32.01, 现价/价值=0.74, 扣非EPS=1.38, akshare东方财富扣非净利润同比=19.5%, 市值=310.1亿",-0.07890625,0.0051150895140663,310.13636165868456,32.01027679463418,0.7366384286921464,1.382,1.382,1.0,年报扣非EPS,,,,,低估且高质量,深度低估且高质量,78.1,低估且高质量,,23.58,24.6,22.66184196,24.6,0.0432569974554708,0.0855251767892921,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,94.321,True,27,balanced
sz.300548,长芯博创,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,48.61,100.0,100.0,60.0,60.6,77.0,81.8,64.8,73.3,"价值线=236.11, 现价/价值=0.21, 扣非EPS=0.20, akshare东方财富扣非净利润同比=11416.7%, 市值=140.0亿",0.2457713992824191,0.0127083333333333,140.00038136605497,236.11450290007696,0.2058746896228209,0.2,0.2,1.0,年报扣非EPS,,,,,低估价值,深度低估,81.8,低估价值,,48.61,251.98,48.56488992,251.98,4.183707056161284,4.188522004581535,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,92.578,True,28,balanced
sh.600741,华域汽车,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.76,100.0,100.0,67.5,56.7,57.2,81.7,63.8,72.7,"价值线=39.73, 现价/价值=0.45, 扣非EPS=1.83, akshare东方财富扣非净利润同比=7.2%, 市值=560.1亿",-0.0116861435726208,0.0809494826536822,560.0672135905049,39.729810905549975,0.4470194948126233,1.83,1.83,1.0,年报扣非EPS,,,,,低估价值,深度低估,81.7,低估价值,,17.76,17.56,17.00464944,17.56,-0.0112612612612613,0.0326587479477022,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,91.811,True,29,balanced
sz.000333,美的集团,C38电气机械和器材制造业,C38电气机械和器材制造业,VALUE,基本价值线,74.05,85.0,72.3,93.0,33.4,96.2,83.4,72.2,77.8,"价值线=99.57, 现价/价值=0.74, 扣非EPS=5.04, akshare东方财富扣非净利润同比=38.0%, 市值=5251.3亿",-0.025144813059505,0.0254812352859714,5251.293656547619,99.56930836134208,0.7437030669256915,5.04,5.04,1.0,年报扣非EPS,,,,,低估价值,深度低估,83.4,低估价值,,74.05,82.83,70.19503105,82.83,0.1185685347738014,0.1799980534377154,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,91.691,True,30,balanced
sz.002048,宁波华翔,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,17.0,91.7,91.7,64.8,72.3,63.9,78.9,68.6,73.8,"价值线=27.97, 现价/价值=0.61, 扣非EPS=1.13, akshare东方财富扣非净利润同比=18.3%, 市值=138.4亿",0.1103853690398433,0.3621794871794872,138.40990944044248,27.965614623008555,0.6078893751905364,1.13,1.13,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.9,低估价值,,17.0,29.18,16.579913,29.18,0.7164705882352942,0.7599609841137283,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,90.945,True,31,balanced
sz.002155,湖南黄金,B09有色金属矿采选业,资源金属,PB,PB低估,23.65,22.9,22.9,77.8,95.8,89.9,0.0,0.0,0.0,"Q1价值线=18.50, 现价/价值=1.28, akshare东方财富扣非净利润同比=104.6%, 市值=285.7亿",0.07207615593835,0.3124306326304107,285.7461122609653,18.49889780286326,1.2784545464292174,0.6127659574468085,0.72,1.175,年报扣非EPS送转可比口径(原始0.72/月度加权1.1750),,,,,财报后主线候选,价值线附近/业绩强,76.4,财报后主线候选,1.04566643965031,23.65,26.02,18.0250367,26.02,0.1002114164904863,0.4435476849819673,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,90.742,True,32,balanced
sz.300604,长川科技,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,42.92,100.0,100.0,64.0,32.3,72.2,79.6,55.9,67.8,"价值线=190.93, 现价/价值=0.22, 扣非EPS=0.66, akshare东方财富扣非净利润同比=2709.6%, 市值=269.3亿",0.0182680901542111,-0.0300564971751412,269.320620086,190.9278445102708,0.2247969651052712,0.66,0.66,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.6,低估价值,,42.92,209.17,42.82437424,209.17,3.8734855545200366,3.884367926259744,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,89.504,True,33,balanced
sh.600764,中国海防,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,28.56,100.0,100.0,51.4,84.1,56.4,79.5,66.0,72.8,"价值线=59.78, 现价/价值=0.48, 扣非EPS=0.16, akshare东方财富扣非净利润同比=2963.2%, 市值=203.0亿",0.0229226361031518,0.1022771130837514,202.9962956572081,59.78361973540538,0.4777228298721772,0.1576,0.1576,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.5,低估价值,,28.56,22.32,28.4444748,22.32,-0.2184873949579832,-0.2153133374077976,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,89.466,True,34,balanced
sz.002008,大族激光,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,23.85,100.0,100.0,58.2,46.0,73.7,79.4,58.4,68.9,"价值线=79.41, 现价/价值=0.30, 扣非EPS=0.43, akshare东方财富扣非净利润同比=1388.4%, 市值=246.6亿",-0.1436265709156193,-0.0809248554913294,246.61675966960468,79.40756582403333,0.3003492142405102,0.43,0.43,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.4,低估价值,,23.85,138.53,23.51435895,138.53,4.8083857442348,4.891293923621933,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,89.178,True,35,balanced
sz.000625,长安汽车,C36汽车制造业,C36汽车制造业,VALUE,基本价值线,12.39,100.0,100.0,61.5,30.2,74.4,78.9,54.4,66.7,"价值线=26.12, 现价/价值=0.47, 扣非EPS=0.26, akshare东方财富扣非净利润同比=601.3%, 市值=1232.9亿",-0.0447185813415574,-0.0236406619385342,1232.9344530550384,26.117041782626657,0.4744028861738072,0.26,0.26,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.9,低估价值,,12.39,8.61,12.06209865,8.61,-0.3050847457627119,-0.2861938664379934,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,88.746,True,36,balanced
sh.603236,移远通信,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,77.61,85.0,61.6,92.5,45.5,78.0,82.6,73.5,78.1,"价值线=94.77, 现价/价值=0.82, 扣非EPS=2.01, akshare东方财富扣非净利润同比=290.8%, 市值=205.5亿",-0.0702048640230023,-0.0970331588132635,205.485220152812,94.77324506024333,0.8189020007773989,2.01,2.01,1.0,年报扣非EPS,,,,,低估价值,深度低估,82.6,低估价值,,77.61,74.7,76.77002697,74.7,-0.0374951681484344,-0.0269639995151873,q1_backtest_2025-05-06_2026-05-18_173956.csv,1,,,2025-05-06,2026-05-18,88.16,True,37,balanced
sh.600179,安通控股,G58多式联运和运输代理业,G58多式联运和运输代理业,VALUE,基本价值线,2.97,100.0,100.0,57.7,64.4,44.8,78.2,60.2,69.2,"价值线=13.82, 现价/价值=0.21, 扣非EPS=0.11, akshare东方财富扣非净利润同比=925.8%, 市值=125.7亿",0.0241379310344829,0.1082089552238805,125.6552799210329,13.824822046034887,0.2148309750469323,0.1094,0.1094,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.2,低估价值,,2.97,4.36,2.97,4.36,0.468013468013468,0.468013468013468,q1_backtest_2025-05-06_2026-05-18_174533.csv,0,,,2025-05-06,2026-05-18,88.099,True,38,balanced
sz.000425,徐工机械,C35专用设备制造业,C35专用设备制造业,VALUE,基本价值线,9.07,85.0,69.8,67.1,90.3,72.7,78.9,77.0,78.0,"价值线=11.91, 现价/价值=0.76, 扣非EPS=0.49, akshare东方财富扣非净利润同比=36.9%, 市值=1066.6亿",0.031854379977247,0.2207267833109019,1066.5968230415715,11.908692726929395,0.7616285185938004,0.49,0.49,1.0,年报扣非EPS,,,,,低估价值,深度低估,78.9,低估价值,,9.07,9.46,8.88709438,9.46,0.0429988974641677,0.0644648965683651,q1_backtest_2025-05-06_2026-05-18_174148.csv,3,,,2025-05-06,2026-05-18,88.016,True,39,balanced
sz.300035,中科电气,C39计算机、通信和其他电子设备制造业,半导体/电子,VALUE,基本价值线,15.55,94.1,94.1,67.5,53.2,64.9,79.1,63.4,71.3,"价值线=26.30, 现价/价值=0.59, 扣非EPS=0.50, akshare东方财富扣非净利润同比=285.4%, 市值=107.3亿",-0.0465971796443898,0.0380507343124165,107.28787846972033,26.30409693198231,0.5911626633755768,0.5005,0.5005,1.0,年报扣非EPS,,,,,低估价值,深度低估,79.1,低估价值,,15.55,18.77,15.2820735,18.77,0.2070739549839226,0.2282364693508378,q1_backtest_2025-05-06_2026-05-18_181316.csv,5,,,2025-05-06,2026-05-18,87.537,True,40,balanced
