date,current_equity,vectorbt_equity,equity_delta_pct,vectorbt_cash
2025-09-23,1.0296963967183261,1.0296963967183261,0.0,568465.396718326
2025-09-24,1.025264499883326,1.025264499883326,0.0,838123.499883326
2025-09-25,1.025560061013326,1.025560061013326,0.0,642387.0610133259
2025-09-26,1.018077545343326,1.018077545343326,0.0,835279.5453433259
2025-09-29,1.020051545343326,1.0200515453433259,-2.220446049250313e-14,835279.5453433259
2025-09-30,1.025534545343326,1.025534545343326,0.0,835279.5453433259
2025-10-09,1.032060956343326,1.0320609563433258,-2.220446049250313e-14,857840.9563433259
2025-10-10,1.0234529563433261,1.023452956343326,-2.220446049250313e-14,857840.9563433259
2025-10-13,1.028588956343326,1.028588956343326,0.0,857840.9563433259
2025-10-14,1.0260139453009012,1.026013945300901,-2.220446049250313e-14,881221.945300901
2025-10-15,1.031370945300901,1.031370945300901,0.0,881221.945300901
2025-10-16,1.030120945300901,1.030120945300901,0.0,881221.945300901
2025-10-17,1.028471945300901,1.028471945300901,0.0,881221.945300901
2025-10-20,1.023493945300901,1.0234939453009009,-2.220446049250313e-14,881221.945300901
2025-10-21,1.025167945300901,1.025167945300901,0.0,881221.945300901
2025-10-22,1.024168945300901,1.0241689453009009,-2.220446049250313e-14,881221.945300901
2025-10-23,1.024595945300901,1.024595945300901,0.0,881221.945300901
2025-10-24,1.0264299453009011,1.026429945300901,-2.220446049250313e-14,881221.945300901
2025-10-27,1.032992371700901,1.0329923717009009,-2.220446049250313e-14,592893.371700901
2025-10-28,1.024391640400901,1.024391640400901,0.0,874367.640400901
2025-10-29,1.0234236404009012,1.023423640400901,-2.220446049250313e-14,874367.640400901
2025-10-30,1.019872640400901,1.0198726404009009,-2.220446049250313e-14,874367.640400901
2025-10-31,1.021865640400901,1.021865640400901,0.0,874367.640400901
2025-11-03,1.0205466404009012,1.020546640400901,-2.220446049250313e-14,874367.640400901
2025-11-04,1.014820640400901,1.014820640400901,0.0,874367.640400901
2025-11-05,1.018159513400901,1.018159513400901,0.0,816069.5134009009
2025-11-06,1.020759513400901,1.0207595134009009,-2.220446049250313e-14,816069.5134009009
2025-11-07,1.019721513400901,1.0197215134009008,-2.220446049250313e-14,816069.5134009009
2025-11-10,1.0255815033623328,1.0255815033623328,0.0,837324.5033623327
2025-11-11,1.0233405033623328,1.0233405033623326,-2.220446049250313e-14,837324.5033623327
2025-11-12,1.023833503362333,1.0238335033623327,-2.220446049250313e-14,837324.5033623327
2025-11-13,1.027590503362333,1.0275905033623327,-2.220446049250313e-14,837324.5033623327
2025-11-14,1.0247365033623328,1.0247365033623328,0.0,837324.5033623327
2025-11-17,1.0244763859423327,1.0244763859423327,0.0,554907.3859423327
2025-11-18,0.9883819664303327,0.9883819664303326,-1.1102230246251565e-14,808658.9664303326
2025-11-19,0.9943584561503327,0.9943584561503326,-1.1102230246251565e-14,885543.4561503326
2025-11-20,0.9929584561503327,0.9929584561503326,-1.1102230246251565e-14,885543.4561503326
2025-11-21,0.9905434561503327,0.9905434561503326,-1.1102230246251565e-14,885543.4561503326
2025-11-24,0.9888634561503327,0.9888634561503326,-1.1102230246251565e-14,885543.4561503326
