date,equity,cash,cash_pct,gross_exposure_pct,candidate_count
2025-05-20,1.01337999796,796578.9979600001,78.6061,19.91,10
2025-05-21,1.0143549979600002,796578.9979600001,78.5306,19.91,10
2025-05-22,1.0188009979600001,796578.9979600001,78.1879,19.91,10
2025-05-23,1.014271071085,596587.0710850001,58.8193,39.9,10
2025-05-26,1.0159837950800001,730533.7950800001,71.9041,26.18,10
2025-05-27,1.01948379508,730533.7950800001,71.6572,26.18,10
2025-05-28,1.01643379508,730533.7950800001,71.8722,26.18,10
2025-05-29,1.01563379508,730533.7950800001,71.9289,26.18,10
2025-05-30,1.01933379508,730533.7950800001,71.6678,26.18,10
2025-06-03,1.02878379508,730533.7950800001,71.0095,26.18,10
2025-06-04,1.03353379508,730533.7950800001,70.6831,26.18,10
2025-06-05,1.03603939248,534859.39248,51.6254,45.74,10
2025-06-06,1.03472939248,534859.39248,51.6908,45.74,10
2025-06-09,1.04341939248,534859.39248,51.2603,45.74,10
2025-06-10,1.04375939248,534859.39248,51.2436,45.74,10
2025-06-11,1.04442939248,534859.39248,51.2107,45.74,10
2025-06-12,1.053600587205,598205.587205,56.7773,39.47,10
2025-06-13,1.0522877990325,500219.7990325,47.5364,49.26,10
2025-06-16,1.0570512896625,596437.2896625,56.4246,39.47,10
2025-06-17,1.0470050679975,435689.06799750007,41.6129,55.82,10
2025-06-18,1.0593099159775001,582728.9159775001,55.0102,40.93,10
2025-06-19,1.0678271422275003,582351.1422275002,54.5361,40.93,10
2025-06-20,1.0746716913600003,554419.6913600002,51.5897,43.7,10
2025-06-23,1.0666516913600002,554419.6913600002,51.9776,43.7,10
2025-06-24,1.06435169136,554419.6913600002,52.0899,43.7,10
2025-06-25,1.06710569136,554419.6913600002,51.9555,43.7,10
2025-06-26,1.0711415500575001,434579.55005750014,40.5716,55.74,10
2025-06-27,1.1022115500575,434579.55005750014,39.428,55.74,10
2025-06-30,1.1179227065325001,356168.70653250016,31.8599,63.58,10
2025-07-01,1.1280597065325002,356168.70653250016,31.5736,63.58,10
2025-07-02,1.1168057065325,356168.70653250016,31.8917,63.58,10
2025-07-03,1.1185637065325003,356168.70653250016,31.8416,63.58,10
2025-07-04,1.1074820733625002,478714.0733625002,43.2254,51.77,10
2025-07-07,1.0988620733625,478714.0733625002,43.5645,51.77,10
2025-07-08,1.1170340733625002,478714.0733625002,42.8558,51.77,10
2025-07-09,1.1107712298375003,400303.2298375002,36.0383,59.61,10
2025-07-10,1.1124165962375,476380.5962375002,42.8239,51.77,10
2025-07-11,1.1119200269625,395018.0269625002,35.5258,59.9,10
2025-07-14,1.1156910280375,476035.02803750016,42.6673,51.77,10
2025-07-15,1.1638429230375,421792.9230375002,36.2414,57.19,10
2025-07-16,1.1580000280375,421282.0280375002,36.3801,57.19,10
2025-07-17,1.1712760280375,421282.0280375002,35.9678,57.19,10
2025-07-18,1.1789880280375,421282.0280375002,35.7325,57.19,10
2025-07-21,1.2020160280375,421282.0280375002,35.048,57.19,10
2025-07-22,1.2073500280375,421282.0280375002,34.8931,57.19,10
2025-07-23,1.2052680280375,421282.0280375002,34.9534,57.19,10
2025-07-24,1.2007379528775002,397421.9528775002,33.0981,59.52,10
2025-07-25,1.2026278478775,343179.84787750023,28.5358,64.94,10
2025-07-28,1.2080749885775002,316213.9885775003,26.175,67.58,10
2025-07-29,1.2428463242025003,396002.3242025003,31.8625,59.52,10
2025-07-30,1.2545582192025002,341760.2192025003,27.2415,64.94,10
2025-07-31,1.2519221237625002,417342.1237625003,33.3361,57.19,10
2025-08-01,1.2406640007225003,341874.0007225003,27.5557,64.74,10
2025-08-04,1.2414120007225002,341874.0007225003,27.5391,64.74,10
2025-08-05,1.2564340007225003,341874.0007225003,27.2099,64.74,10
2025-08-06,1.2572420007225003,341874.0007225003,27.1924,64.74,10
2025-08-07,1.2445120007225003,341874.0007225003,27.4705,64.74,10
2025-08-08,1.2498820007225002,341874.0007225003,27.3525,64.74,10
2025-08-11,1.2654420007225002,341874.0007225003,27.0162,64.74,10
2025-08-12,1.2936260007225002,341874.0007225003,26.4276,64.74,10
2025-08-13,1.3635400007225003,341874.0007225003,25.0725,64.74,10
2025-08-14,1.3312173160825005,265445.3160825003,19.94,72.37,10
2025-08-15,1.3316822944425004,319904.29444250034,24.0226,66.95,10
2025-08-18,1.3683054498025002,228109.4498025003,16.6709,76.0,10
2025-08-19,1.4029366813125002,342978.6813125003,24.4472,64.43,10
2025-08-20,1.3889916813125003,342978.6813125003,24.6926,64.43,10
2025-08-21,1.3957480108525002,227235.01085250033,16.2805,76.0,10
2025-08-22,1.4275030108525004,227235.01085250033,15.9184,76.0,10
2025-08-25,1.5414300108525003,227235.01085250033,14.7418,76.0,10
2025-08-26,1.5445070108525003,227235.01085250033,14.7125,76.0,10
2025-08-27,1.5611360108525003,227235.01085250033,14.5557,76.0,10
2025-08-28,1.6354690108525003,227235.01085250033,13.8942,76.0,10
2025-08-29,1.6521170108525003,227235.01085250033,13.7542,76.0,10
2025-09-01,1.7905460108525004,227235.01085250033,12.6908,76.0,10
2025-09-02,1.7188777508525004,186689.75085250032,10.8611,80.05,10
2025-09-03,1.8029319428525004,237590.9428525003,13.178,74.94,10
2025-09-04,1.6569631833500003,366913.18335000036,22.1437,74.97,10
2025-09-05,1.7261898952900003,506197.89529000036,29.3246,60.8,10
2025-09-08,1.6589235863000003,293579.5863000004,17.697,82.05,10
2025-09-09,1.6546577918000003,365201.79180000036,22.0711,74.61,10
2025-09-10,1.6865761558500003,501124.15585000033,29.7125,60.8,10
2025-09-11,1.7901311630012502,316643.1630012503,17.6883,79.23,10
2025-09-12,1.7677950470012502,358712.0470012503,20.2915,74.98,10
2025-09-15,1.7472640470012504,358712.0470012503,20.5299,74.98,10
2025-09-16,1.7538620470012503,358712.0470012503,20.4527,74.98,10
2025-09-17,1.7428919624762502,507015.9624762503,29.0905,60.8,10
2025-09-18,1.7294246693568753,365192.6693568753,21.1164,74.97,10
2025-09-19,1.7565856693568753,365192.6693568753,20.7899,74.97,10
2025-09-22,1.7395926693568753,365192.6693568753,20.993,74.97,10
2025-09-23,1.7672523683568753,320563.3683568753,18.1391,79.43,10
2025-09-24,1.7573598442968754,507503.8442968753,28.8788,60.8,10
2025-09-25,1.8016248942968753,463576.8942968753,25.731,65.19,10
2025-09-26,1.7565871342968753,462412.1342968753,26.3245,65.19,10
2025-09-29,1.7693087837468753,462605.7837468753,26.1461,64.86,10
2025-09-30,1.7645275047468754,502839.5047468753,28.4971,60.8,10
2025-10-09,1.7851915047468752,502839.5047468753,28.1673,60.8,10
2025-10-10,1.7300075047468753,502839.5047468753,29.0657,60.8,10
2025-10-13,1.7070035047468752,502839.5047468753,29.4574,60.8,10
2025-10-14,1.6396426967468753,550594.6967468753,33.5802,56.71,10
2025-10-15,1.6692466967468753,550594.6967468753,32.9846,56.71,10
2025-10-16,1.6628146967468753,550594.6967468753,33.1122,56.71,10
2025-10-17,1.6643946967468752,550594.6967468753,33.0808,56.71,10
2025-10-20,1.7015735638968754,643703.5638968754,37.8299,50.1,10
2025-10-21,1.7827175638968753,643703.5638968754,36.108,50.1,10
2025-10-22,1.7747698960068752,534805.8960068753,30.1338,60.98,10
2025-10-23,1.7749146306368753,644608.6306368753,36.3177,50.1,10
2025-10-24,1.8662426306368753,644608.6306368753,34.5405,50.1,10
2025-10-27,1.9050006306368752,644608.6306368753,33.8377,50.1,10
2025-10-28,1.8894606306368753,644608.6306368753,34.116,50.1,10
2025-10-29,1.9239877141218753,535285.7141218752,27.8217,61.02,10
2025-10-30,1.9128717141218754,535285.7141218752,27.9834,61.02,10
2025-10-31,1.8328877141218751,535285.7141218752,29.2045,61.02,10
2025-11-03,1.8331524777018753,643220.4777018753,35.0882,50.1,0
2025-11-04,1.8215544777018753,643220.4777018753,35.3116,50.1,0
2025-11-05,1.8228284777018753,643220.4777018753,35.2869,50.1,0
2025-11-06,1.8683544777018755,643220.4777018753,34.4271,50.1,0
2025-11-07,1.8557924777018753,643220.4777018753,34.6602,50.1,0
2025-11-10,1.8570774777018755,643220.4777018753,34.6362,50.1,0
2025-11-11,1.8248344777018755,643220.4777018753,35.2482,50.1,0
2025-11-12,1.8597694777018754,643220.4777018753,34.586,50.1,0
2025-11-13,1.8459334777018754,643220.4777018753,34.8453,50.1,0
2025-11-14,1.8127944777018754,643220.4777018753,35.4823,50.1,0
2025-11-17,1.8335474777018754,643220.4777018753,35.0807,50.1,0
2025-11-18,1.8099594777018755,643220.4777018753,35.5378,50.1,0
2025-11-19,1.8401254777018754,643220.4777018753,34.9553,50.1,0
2025-11-20,1.8468494777018754,643220.4777018753,34.828,50.1,0
2025-11-21,1.7927654777018753,643220.4777018753,35.8787,50.1,0
2025-11-24,1.7797394777018753,643220.4777018753,36.1413,50.1,0
2025-11-25,1.8176894777018753,643220.4777018753,35.3867,50.1,0
2025-11-26,1.9183614777018754,643220.4777018753,33.5297,50.1,0
2025-11-27,1.8902124777018754,643220.4777018753,34.029,50.1,0
2025-11-28,1.8803084777018755,643220.4777018753,34.2082,50.1,0
2025-12-01,1.9286424777018754,643220.4777018753,33.3509,50.1,0
2025-12-02,1.9251729897018752,685660.9897018753,35.6156,46.01,0
2025-12-03,1.9033479897018752,685660.9897018753,36.0239,46.01,0
2025-12-04,1.9382599897018753,685660.9897018753,35.3751,46.01,0
2025-12-05,1.943177989701875,685660.9897018753,35.2855,46.01,0
2025-12-08,1.9892069897018756,685660.9897018753,34.4691,46.01,0
2025-12-09,2.034970989701875,685660.9897018753,33.6939,46.01,0
2025-12-10,2.0515629897018752,685660.9897018753,33.4214,46.01,0
2025-12-11,2.0103659897018753,685660.9897018753,34.1063,46.01,0
2025-12-12,2.011564989701875,685660.9897018753,34.0859,46.01,0
2025-12-15,1.9944809897018756,685660.9897018753,34.3779,46.01,0
2025-12-16,1.9607339897018752,685660.9897018753,34.9696,46.01,0
2025-12-17,2.030427989701875,685660.9897018753,33.7693,46.01,0
2025-12-18,2.0051999897018753,685660.9897018753,34.1941,46.01,0
2025-12-19,2.018284989701875,685660.9897018753,33.9725,46.01,0
2025-12-22,2.0940249897018752,685660.9897018753,32.7437,46.01,0
2025-12-23,2.0945689897018753,685660.9897018753,32.7352,46.01,0
2025-12-24,2.1203679897018755,685660.9897018753,32.3369,46.01,0
2025-12-25,2.1311689897018753,685660.9897018753,32.173,46.01,0
2025-12-26,2.1389229897018756,685660.9897018753,32.0564,46.01,0
2025-12-29,2.1023549897018756,685660.9897018753,32.6139,46.01,0
2025-12-30,2.1305799897018756,685660.9897018753,32.1819,46.01,0
2025-12-31,2.0895039897018752,685660.9897018753,32.8145,46.01,0
2026-01-05,2.1126309897018754,685660.9897018753,32.4553,46.01,0
2026-01-06,2.0984769897018754,685660.9897018753,32.6742,46.01,0
2026-01-07,2.1156349897018756,685660.9897018753,32.4092,46.01,0
2026-01-08,2.063787989701875,685660.9897018753,33.2234,46.01,0
2026-01-09,2.048124989701875,685660.9897018753,33.4775,46.01,0
2026-01-12,2.0606789897018754,685660.9897018753,33.2735,46.01,0
2026-01-13,2.0493719897018754,685660.9897018753,33.4571,46.01,0
2026-01-14,2.060095989701875,685660.9897018753,33.283,46.01,0
2026-01-15,2.1154479897018756,685660.9897018753,32.4121,46.01,0
2026-01-16,2.0967509897018752,685660.9897018753,32.7011,46.01,0
2026-01-19,2.071593989701875,685660.9897018753,33.0982,46.01,0
2026-01-20,2.042223453701875,767172.4537018753,37.5655,37.84,0
2026-01-21,2.0500434537018752,767172.4537018753,37.4223,37.84,0
2026-01-22,2.1118194537018753,767172.4537018753,36.3276,37.84,0
2026-01-23,2.0560834537018753,767172.4537018753,37.3123,37.84,0
2026-01-26,2.072387453701875,767172.4537018753,37.0188,37.84,0
2026-01-27,2.106194453701875,767172.4537018753,36.4246,37.84,0
2026-01-28,2.141723453701875,767172.4537018753,35.8203,37.84,0
2026-01-29,2.143264453701875,767172.4537018753,35.7946,37.84,0
2026-01-30,2.1599304537018753,767172.4537018753,35.5184,37.84,0
2026-02-02,2.034977453701875,767172.4537018753,37.6993,37.84,0
2026-02-03,2.0502224537018754,767172.4537018753,37.419,37.84,0
2026-02-04,2.001101453701875,767172.4537018753,38.3375,37.84,0
2026-02-05,1.986465453701875,767172.4537018753,38.62,37.84,0
2026-02-06,1.955604453701875,767172.4537018753,39.2294,37.84,0
2026-02-09,1.9979794537018751,767172.4537018753,38.3974,37.84,0
2026-02-10,1.9819524537018751,767172.4537018753,38.7079,37.84,0
2026-02-11,1.9578704537018752,767172.4537018753,39.184,37.84,0
2026-02-12,1.9515764537018752,767172.4537018753,39.3104,37.84,0
2026-02-13,1.9446694537018752,767172.4537018753,39.45,37.84,0
2026-02-24,1.9911124537018752,767172.4537018753,38.5298,37.84,0
2026-02-25,2.0195724537018753,767172.4537018753,37.9869,37.84,0
2026-02-26,2.0280014537018753,767172.4537018753,37.829,37.84,0
2026-02-27,1.9691344537018751,767172.4537018753,38.9599,37.84,0
2026-03-02,2.0330884537018754,767172.4537018753,37.7343,37.84,0
2026-03-03,2.0024854537018753,767172.4537018753,38.311,37.84,0
2026-03-04,1.9591634537018752,767172.4537018753,39.1582,37.84,0
2026-03-05,1.979561453701875,767172.4537018753,38.7547,37.84,0
2026-03-06,1.9491014537018754,767172.4537018753,39.3603,37.84,0
2026-03-09,1.902289453701875,767172.4537018753,40.3289,37.84,0
2026-03-10,1.9391424537018753,767172.4537018753,39.5625,37.84,0
2026-03-11,1.949704453701875,767172.4537018753,39.3481,37.84,0
2026-03-12,1.909574453701875,767172.4537018753,40.175,37.84,0
2026-03-13,1.914000453701875,767172.4537018753,40.0821,37.84,0
2026-03-16,1.9334414537018751,767172.4537018753,39.6791,37.84,0
2026-03-17,1.8991884537018753,767172.4537018753,40.3948,37.84,0
2026-03-18,1.954168453701875,767172.4537018753,39.2583,37.84,0
2026-03-19,1.9325094537018752,767172.4537018753,39.6983,37.84,0
2026-03-20,1.995240453701875,767172.4537018753,38.4501,37.84,0
2026-03-23,1.9636134537018752,767172.4537018753,39.0694,37.84,0
2026-03-24,1.986155453701875,767172.4537018753,38.626,37.84,0
2026-03-25,2.036523453701875,767172.4537018753,37.6707,37.84,0
2026-03-26,2.0065744537018753,767172.4537018753,38.2329,37.84,0
2026-03-27,1.9800114537018751,767172.4537018753,38.7459,37.84,0
2026-03-30,1.9641804537018752,767172.4537018753,39.0581,37.84,0
2026-03-31,1.932891453701875,767172.4537018753,39.6904,37.84,0
2026-04-01,2.000333453701875,767172.4537018753,38.3522,37.84,0
2026-04-02,1.9592584537018751,767172.4537018753,39.1563,37.84,0
2026-04-03,1.9965974537018751,767172.4537018753,38.424,37.84,0
2026-04-07,2.015462453701875,767172.4537018753,38.0643,37.84,0
2026-04-08,2.147340453701875,767172.4537018753,35.7266,37.84,0
2026-04-09,2.1518924537018753,767172.4537018753,35.6511,37.84,0
2026-04-10,2.2145954537018753,767172.4537018753,34.6417,37.84,0
2026-04-13,2.216445453701875,767172.4537018753,34.6127,37.84,0
2026-04-14,2.2855664537018754,767172.4537018753,33.566,37.84,0
2026-04-15,2.2960434537018752,767172.4537018753,33.4128,37.84,0
2026-04-16,2.3477074537018754,767172.4537018753,32.6775,37.84,0
2026-04-17,2.410116453701875,767172.4537018753,31.8313,37.84,0
2026-04-20,2.412267453701875,767172.4537018753,31.803,37.84,0
2026-04-21,2.436101453701875,767172.4537018753,31.4918,37.84,0
2026-04-22,2.474334453701875,767172.4537018753,31.0052,37.84,0
2026-04-23,2.483726453701875,767172.4537018753,30.888,37.84,0
2026-04-24,2.4659264537018752,767172.4537018753,31.1109,37.84,0
2026-04-27,2.414949453701875,767172.4537018753,31.7676,37.84,0
2026-04-28,2.356954453701875,767172.4537018753,32.5493,37.84,0
2026-04-29,2.401907453701875,767172.4537018753,31.9401,37.84,0
2026-04-30,2.4195224537018754,767172.4537018753,31.7076,37.84,0
2026-05-06,2.418521835351875,574549.8353518753,23.7562,57.09,10
2026-05-07,2.469298835351875,574549.8353518753,23.2677,57.09,10
2026-05-08,2.4758097684168754,557601.7684168754,22.522,57.67,10
2026-05-11,2.549143297606875,582071.2976068754,22.834,55.18,10
2026-05-12,2.695015750410626,468127.7504106254,17.3701,66.14,10
2026-05-13,2.7632937504106256,468127.7504106254,16.9409,66.14,10
2026-05-14,2.7840657504106257,468127.7504106254,16.8145,66.14,10
2026-05-15,2.717844750410625,468127.7504106254,17.2242,66.14,10
2026-05-18,2.7080277504106256,468127.7504106254,17.2867,66.14,10
2026-05-19,2.719190750410626,468127.7504106254,17.2157,66.14,10
2026-05-20,2.720778750410626,468127.7504106254,17.2057,66.14,10
2026-05-21,2.6161483687506255,619878.3687506254,23.6943,50.8,10
2026-05-22,2.712631104190625,561578.1041906254,20.7023,55.76,10
2026-05-25,2.824196104190625,561578.1041906254,19.8845,55.76,10
2026-05-26,2.8643456051906253,504546.60519062536,17.6147,61.46,10
2026-05-27,2.883623605190625,504546.60519062536,17.497,61.46,10
2026-05-28,3.0108216051906256,504546.60519062536,16.7578,61.46,10
2026-05-29,2.947218905190626,588152.9051906253,19.9562,53.2,10
2026-06-01,2.891495325190625,615700.3251906254,21.2935,50.64,10
2026-06-02,3.007543842440626,561702.8424406254,18.6765,56.04,10
2026-06-03,3.1371458424406256,561702.8424406254,17.9049,56.04,10
2026-06-04,3.1428628424406257,561702.8424406254,17.8723,56.04,10
2026-06-05,2.965701842440626,561702.8424406254,18.94,56.04,10
2026-06-08,2.9064541776918755,483170.17769187543,16.624,63.89,10
2026-06-09,2.9710701776918755,483170.17769187543,16.2625,63.89,10
2026-06-10,2.8869901776918754,483170.17769187543,16.7361,63.89,10
2026-06-11,2.851066250691875,562008.2506918755,19.7122,55.93,10
2026-06-12,2.9127282506918752,562008.2506918755,19.2949,55.93,10
2026-06-15,3.117368250691875,562008.2506918755,18.0283,55.93,10
2026-06-16,3.1144372506918754,562008.2506918755,18.0453,55.93,10
2026-06-17,3.1812902506918754,562008.2506918755,17.666,55.93,10
2026-06-18,3.3179118466918758,529178.8466918755,15.9492,59.21,10
2026-06-22,3.3535348466918755,529178.8466918755,15.7797,59.21,10
2026-06-23,3.216041846691876,529178.8466918755,16.4544,59.21,10
2026-06-24,3.2290948466918756,529178.8466918755,16.3878,59.21,10
2026-06-25,3.2413208466918757,529178.8466918755,16.326,59.21,10
2026-06-26,3.1016668466918755,529178.8466918755,17.0611,59.21,10
2026-06-29,3.0370145016918757,563484.5016918755,18.5539,56.65,10
2026-06-30,3.1135745016918754,563484.5016918755,18.0977,56.65,10
2026-07-01,3.0469461246918756,524706.1246918755,17.2207,60.53,10
2026-07-02,2.9090417545193756,488851.75451937556,16.8046,63.88,10
2026-07-03,2.872967323519376,557377.3235193755,19.4008,56.65,10
2026-07-06,2.8508764362293757,490864.43622937554,17.218,63.3,10
2026-07-07,2.8782214362293757,490864.43622937554,17.0544,63.3,10
2026-07-08,2.870373498229375,616323.4982293755,21.4719,50.81,10
2026-07-09,2.9884296019793757,583509.6019793755,19.5256,54.09,10
2026-07-10,2.8291026019793755,583509.6019793755,20.6253,54.09,10
2026-07-13,2.8326953009793754,613775.3009793755,21.6675,50.81,10
