date,code,name,action,price,execution_price,position_change_pct,reason,phase,realized_account_pct,execution_quantity,cost_basis,trade_side,quantity,trade_amount,commission_amount,stamp_duty_amount,slippage_amount,transaction_cost_amount,allocated_entry_fee_amount,cost_amount,gross_pnl_amount,profit_loss_amount,profit_loss_pct,cash_change_amount,requested_position_pct,cash_limited,lot_rounded,board_lot_size,selection_reason,trade_basis_score,trade_basis_reason,technical_alignment,ima_web_validation,structure_ratio,anchor_low,anchor_high,anchor_low_date,anchor_high_date
2025-02-17,sh.600066,宇通客车,统一分仓收盘止盈1份,23.44,23.44,-5.01,14:55/close proxy,active,0.6128,-2400.0,20.861250000000002,卖出,2400.0,56256.0,5.0,28.13,28.13,61.26,29.29,50067.0,6189.0,6098.45,12.1735,56194.74,,,,,,,,,,,,,,
2025-02-18,sh.600066,宇通客车,右侧买入,23.28,23.28,10.48,R30; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA5; gap_or_open_fill,active,-0.0061,4500.0,23.28,买入,4500.0,104760.0,8.9,0.0,52.38,61.28,0.0,,,-61.28,-0.0585,-104821.28,10.649543750000001,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,20.58,26.18,2024-12-12,2025-01-24
2025-02-19,sh.600066,宇通客车,收盘条件退出,23.14,23.14,-10.48,R30; condition stop; 14:55/close proxy,active,-0.0743,-4500.0,23.28,卖出,4500.0,104130.0,8.85,52.06,52.06,112.98,61.28,104760.0,-630.0,-804.27,-0.7673,104017.02,,,,,,,,,,,,,,
2025-02-19,sh.600066,宇通客车,统一分仓收盘止盈1份,23.14,23.14,-5.01,14:55/close proxy,active,0.5408,-2400.0,20.861250000000002,卖出,2400.0,55536.0,5.0,27.77,27.77,60.54,29.29,50067.0,5469.0,5379.17,10.7377,55475.46,,,,,,,,,,,,,,
2025-02-20,sh.600066,宇通客车,收盘条件退出,22.94,22.94,-6.49,R26; condition stop; 14:55/close proxy,active,-0.0714,-2800.0,23.17,卖出,2800.0,64232.0,5.46,32.12,32.12,69.69,37.95,64876.0,-644.0,-751.64,-1.1579,64162.31,,,,,,,,,,,,,,
2025-02-21,sh.600066,宇通客车,右侧买入,22.869,22.86875,4.8,"R31; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA5,MA60; intraday_cross",active,-0.0029,2100.0,22.86875,买入,2100.0,48024.38,5.0,0.0,24.01,29.01,0.0,,,-29.01,-0.0604,-48053.39,4.902393750000001,False,True,100.0,基本价值线模型入选；多周期均量扣低走高,1.0,多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.625,17.35,26.18,2024-08-08,2025-01-24
2025-02-24,sh.600066,宇通客车,收盘条件退出,22.75,22.75,-4.8,R31; condition stop; 14:55/close proxy,active,-0.0302,-2100.0,22.86875,卖出,2100.0,47775.0,5.0,23.89,23.89,52.77,29.01,48024.38,-249.38,-331.16,-0.6892,47722.22,,,,,,,,,,,,,,
2025-02-25,sh.600066,宇通客车,右侧买入,22.57,22.57,4.74,"R32; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA5,MA60; gap_or_open_fill",active,-0.0029,2100.0,22.57,买入,2100.0,47397.0,5.0,0.0,23.7,28.7,0.0,,,-28.7,-0.0605,-47425.7,4.902393750000001,False,True,100.0,基本价值线模型入选；量能高于5/10日基准1.41倍；多周期均量扣低走高,3.0,量能高于5/10日基准1.41倍；多周期均量扣低走高,fundamental_only,needs_price_confirmation,0.5,19.07,26.18,2024-04-25,2025-01-24
2025-03-13,sh.600066,宇通客车,收盘条件退出,22.9,22.9,-4.74,R32; entry time condition; 14:55/close proxy,active,0.064,-2100.0,22.57,卖出,2100.0,48090.0,5.0,24.05,24.05,53.09,28.7,47397.0,693.0,611.21,1.2888,48036.91,,,,,,,,,,,,,,
2025-03-17,sh.600066,宇通客车,右侧买入,22.625,22.625,4.75,R33; 浮盈加仓50%; 上涨波段50.0%拉回支撑; 共振=MA5; intraday_cross,active,-0.0029,2100.0,22.625,买入,2100.0,47512.5,5.0,0.0,23.76,28.76,0.0,,,-28.76,-0.0605,-47541.26,4.902393750000001,False,True,100.0,基本价值线模型入选；基本面入选，等待价格/量能买点,0.0,基本面入选，等待价格/量能买点,fundamental_only,needs_price_confirmation,0.5,19.07,26.18,2024-04-25,2025-01-24
2025-03-31,sh.600066,宇通客车,收盘条件退出,23.65,23.65,-4.75,R33; entry time condition; 14:55/close proxy,exited,0.2098,-2100.0,22.625,卖出,2100.0,49665.0,5.0,24.83,24.83,54.66,28.76,47512.5,2152.5,2069.08,4.3522,49610.33,,,,,,,,,,,,,,
2025-04-02,sh.600066,宇通客车,右侧买入,23.785,23.785,3.09,R34; 浮盈加仓33%; 上涨波段50%有效跌破后重新突破; intraday_breakout,exited,-0.002,1300.0,23.785,买入,1300.0,30920.5,5.0,0.0,15.46,20.46,0.0,,,-20.46,-0.0662,-30940.96,3.2682625000000005,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；距离21日收盘高点3%以内；量能高于5/10日基准3.35倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；贴近上扬MA20支撑；距离21日收盘高点3%以内；量能高于5/10日基准3.35倍；多周期均量扣低走高,trade_ready,aligned,0.5,21.39,26.18,2024-10-09,2025-01-24
2025-04-03,sh.600066,宇通客车,收盘条件退出,23.55,23.55,-3.09,R34; condition stop; 14:55/close proxy,exited,-0.0341,-1300.0,23.785,卖出,1300.0,30615.0,5.0,15.31,15.31,35.62,20.46,30920.5,-305.5,-361.58,-1.1686,30579.38,,,,,,,,,,,,,,
2025-04-07,sh.601628,中国人寿,止损清仓,32.553,32.553,-7.96,R1; hard space stop 32.553; intraday_stop,exited,-0.8035,-2200.0,36.17,卖出,2200.0,71616.6,6.09,35.81,35.81,77.7,46.55,79574.0,-7957.4,-8081.65,-10.1502,71538.9,,,,,,,,,,,,,,
2025-04-07,sh.600066,宇通客车,右侧买入,23.06,23.06,4.84,"R35; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA5,MA10,MA20; gap_or_open_fill",exited,-0.0029,2100.0,23.06,买入,2100.0,48426.0,5.0,0.0,24.21,29.21,0.0,,,-29.21,-0.0603,-48455.21,4.902393750000001,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.75,17.72,25.15,2024-08-30,2025-04-01
2025-04-08,sh.600066,宇通客车,收盘条件退出,21.67,21.67,-4.84,R35; condition stop; 14:55/close proxy,exited,-0.297,-2100.0,23.06,卖出,2100.0,45507.0,5.0,22.75,22.75,50.51,29.21,48426.0,-2919.0,-2998.72,-6.1886,45456.49,,,,,,,,,,,,,,
2025-04-08,sh.600066,宇通客车,统一尾仓收盘退出,21.67,21.67,-9.8,14:55/close proxy,exited,0.3691,-4700.0,20.861250000000002,卖出,4700.0,101849.0,8.66,50.92,50.92,110.51,57.36,98047.88,3801.12,3633.26,3.7034,101738.49,,,,,,,,,,,,,,
2025-04-10,sh.601899,紫金矿业,右侧买入,15.95,15.95,19.94,R36; 直接突破首仓; 上涨波段50%有效跌破后重新突破; gap_breakout,exited,-0.0117,12500.0,15.95,买入,12500.0,199375.0,16.95,0.0,99.69,116.63,0.0,,,-116.63,-0.0585,-199491.63,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；量能高于5/10日基准1.61倍；多周期均量扣低走高,7.0,MA20/MA60同步上扬；量能高于5/10日基准1.61倍；多周期均量扣低走高,trade_ready,aligned,0.5,13.43,18.27,2024-09-09,2025-03-26
2025-04-11,sh.601899,紫金矿业,统一分仓收盘止盈1份,16.53,16.53,-3.99,14:55/close proxy,exited,0.1404,-2500.0,15.95,卖出,2500.0,41325.0,5.0,20.66,20.66,46.33,23.33,39875.0,1450.0,1380.35,3.4597,41278.68,,,,,,,,,,,,,,
2025-04-16,sh.601899,紫金矿业,收盘条件退出,17.1,17.1,-15.95,R36; entry time condition; 14:55/close proxy,exited,1.1314,-10000.0,15.95,卖出,10000.0,171000.0,14.54,85.5,85.5,185.53,93.31,159500.0,11500.0,11221.16,7.0311,170814.46,,,,,,,,,,,,,,
2025-05-09,sh.688128,中国电研,右侧买入,23.76,23.76,19.96,R37; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0117,8400.0,23.76,买入,8400.0,199584.0,16.96,0.0,99.79,116.76,0.0,,,-116.76,-0.0585,-199700.76,20.0,False,True,200.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,9.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内,trade_ready,aligned,,,,,
2025-05-23,sh.688128,中国电研,收盘条件退出,23.59,23.59,-19.96,R37; condition stop; 14:55/close proxy,active,-0.1643,-8400.0,23.76,卖出,8400.0,198156.0,16.84,99.08,99.08,215.0,116.76,199584.0,-1428.0,-1759.76,-0.8812,197941.0,,,,,,,,,,,,,,
2025-07-16,sz.301061,匠心家居,右侧买入,69.77,69.77,19.54,R38; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0114,2800.0,69.77,买入,2800.0,195356.0,16.61,0.0,97.68,114.28,0.0,,,-114.28,-0.0585,-195470.28,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.27倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.27倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-07-17,sz.301061,匠心家居,突破次日未确认退出,68.57,68.57,-19.54,R38; 开盘未站上69.110; gap_stop,active,-0.3568,-2800.0,69.77,卖出,2800.0,191996.0,16.32,96.0,96.0,208.32,114.28,195356.0,-3360.0,-3682.6,-1.884,191787.68,,,,,,,,,,,,,,
2025-07-21,sh.689009,九号公司,右侧买入,58.37,58.37,19.85,R39; 直接突破首仓; 上涨波段50%有效跌破后重新突破; gap_breakout,active,-0.0116,3400.0,58.37,买入,3400.0,198458.0,16.87,0.0,99.23,116.1,0.0,,,-116.1,-0.0585,-198574.1,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑,6.0,MA20/MA60同步上扬；贴近上扬MA20支撑,watch,aligned,0.5,48.18,68.3,2025-02-12,2025-05-23
2025-07-22,sh.689009,九号公司,突破次日未确认退出,57.58,57.58,-19.85,R39; 开盘未站上58.240; gap_stop,active,-0.2898,-3400.0,58.37,卖出,3400.0,195772.0,16.64,97.89,97.89,212.41,116.1,198458.0,-2686.0,-3014.51,-1.5181,195559.59,,,,,,,,,,,,,,
2025-07-22,sh.689009,九号公司,右侧买入,57.815,57.815,19.66,R40; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0115,3400.0,57.815,买入,3400.0,196571.0,16.71,0.0,98.29,114.99,0.0,,,-114.99,-0.0585,-196685.99,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,7.0,MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,trade_ready,aligned,0.5,47.33,68.3,2025-02-05,2025-05-23
2025-07-23,sh.689009,九号公司,突破次日未确认退出,57.73,57.73,-19.66,R40; 开盘未站上57.815; gap_stop,active,-0.0502,-3400.0,57.815,卖出,3400.0,196282.0,16.68,98.14,98.14,212.97,114.99,196571.0,-289.0,-616.96,-0.3137,196069.03,,,,,,,,,,,,,,
2025-07-23,sz.301061,匠心家居,右侧买入,69.11,69.11,19.35,R41; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0113,2800.0,69.11,买入,2800.0,193508.0,16.45,0.0,96.75,113.2,0.0,,,-113.2,-0.0585,-193621.2,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-08-13,sz.301061,匠心家居,右侧买入,79.22,79.22,6.34,R42; 浮盈加仓33%; 价格突破21日收盘高点; gap_breakout,active,-0.0037,800.0,79.22,买入,800.0,63376.0,5.39,0.0,31.69,37.07,0.0,,,-37.07,-0.0585,-63413.07,6.450266666666667,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.46倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.46倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-08-14,sz.301061,匠心家居,收盘条件退出,78.49,78.49,-6.34,R42; condition stop; 14:55/close proxy,active,-0.0652,-800.0,79.22,卖出,800.0,62792.0,5.34,31.4,31.4,68.13,37.07,63376.0,-584.0,-689.2,-1.0868,62723.87,,,,,,,,,,,,,,
2025-08-15,sz.301061,匠心家居,右侧买入,80.0,80.0,6.4,R43; 浮盈加仓33%; 价格突破21日收盘高点; intraday_breakout,active,-0.0037,800.0,80.0,买入,800.0,64000.0,5.44,0.0,32.0,37.44,0.0,,,-37.44,-0.0585,-64037.44,6.450266666666667,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.39倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.39倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-08-18,sz.300274,阳光电源,右侧买入,94.43,94.43,19.83,R44; 直接突破首仓; 上涨波段50%有效跌破后重新突破; gap_breakout,active,-0.0116,2100.0,94.43,买入,2100.0,198303.0,16.86,0.0,99.15,116.01,0.0,,,-116.01,-0.0585,-198419.01,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.5,72.92,115.89,2024-09-09,2024-10-08
2025-08-19,sz.300274,阳光电源,突破次日未确认退出,93.94,93.94,-19.83,R44; 开盘未站上94.405; gap_stop,active,-0.1243,-2100.0,94.43,卖出,2100.0,197274.0,16.77,98.64,98.64,214.04,116.01,198303.0,-1029.0,-1359.05,-0.6849,197059.96,,,,,,,,,,,,,,
2025-08-19,sz.300274,阳光电源,右侧买入,94.405,94.405,19.83,R45; 直接突破首仓; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0116,2100.0,94.405,买入,2100.0,198250.5,16.85,0.0,99.13,115.98,0.0,,,-115.98,-0.0585,-198366.48,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.5,72.92,115.89,2024-09-09,2024-10-08
2025-08-20,sz.300274,阳光电源,收盘条件退出,94.21,94.21,-19.83,R45; condition stop; 14:55/close proxy,active,-0.0624,-2100.0,94.405,卖出,2100.0,197841.0,16.82,98.92,98.92,214.66,115.98,198250.5,-409.5,-740.13,-0.3731,197626.34,,,,,,,,,,,,,,
2025-08-20,sz.300926,博俊科技,右侧买入,28.88,28.88,19.93,R46; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,active,-0.0117,6900.0,28.88,买入,6900.0,199272.0,16.94,0.0,99.64,116.57,0.0,,,-116.57,-0.0585,-199388.57,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.72倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.72倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-08-25,sz.301061,匠心家居,收盘条件退出,78.04,78.04,-6.4,R43; condition stop; 14:55/close proxy,active,-0.1636,-800.0,80.0,卖出,800.0,62432.0,5.31,31.22,31.22,67.74,37.44,64000.0,-1568.0,-1673.18,-2.6128,62364.26,,,,,,,,,,,,,,
2025-08-25,sz.301061,匠心家居,统一分仓收盘止盈2份,78.04,78.04,-7.6,14:55/close proxy,active,0.973,-1100.0,69.11,卖出,1100.0,85844.0,7.3,42.92,42.92,93.14,44.47,76021.0,9823.0,9685.39,12.733,85750.86,,,,,,,,,,,,,,
2025-08-26,sz.301061,匠心家居,右侧买入,78.03,78.03,5.46,R47; 浮盈加仓50%; 上涨波段75.0%拉回支撑; 共振=MA20; gap_or_open_fill,active,-0.0032,700.0,78.03,买入,700.0,54621.0,5.0,0.0,27.31,32.31,0.0,,,-32.31,-0.0592,-54653.31,5.8743500000000015,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准3.81倍；多周期均量扣低走高,9.0,MA20/MA60同步上扬；收盘站上MA20；量能高于5/10日基准3.81倍；多周期均量扣低走高,trade_ready,aligned,0.75,40.95,90.39,2025-01-23,2025-08-20
2025-08-27,sz.300926,博俊科技,收盘条件退出,28.81,28.81,-19.93,R46; condition stop; 14:55/close proxy,active,-0.0699,-6900.0,28.88,卖出,6900.0,198789.0,16.9,99.39,99.39,215.69,116.57,199272.0,-483.0,-815.26,-0.4089,198573.31,,,,,,,,,,,,,,
2025-08-27,sz.301061,匠心家居,收盘条件退出,75.46,75.46,-5.46,R47; condition stop; 14:55/close proxy,active,-0.1857,-700.0,78.03,卖出,700.0,52822.0,5.0,26.41,26.41,57.82,32.31,54621.0,-1799.0,-1889.13,-3.4566,52764.18,,,,,,,,,,,,,,
2025-08-29,sz.301061,匠心家居,右侧买入,79.21,79.21000000000001,3.17,R48; 浮盈加仓33%; 上涨波段50%有效跌破后重新突破; intraday_breakout,active,-0.0021,400.0,79.21000000000001,买入,400.0,31684.0,5.0,0.0,15.84,20.84,0.0,,,-20.84,-0.0658,-31704.84,3.916233333333334,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,7.0,MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,trade_ready,aligned,0.5,68.03,90.39,2025-07-31,2025-08-20
2025-09-01,sz.301061,匠心家居,收盘条件退出,77.81,77.81,-3.17,R48; condition stop; 14:55/close proxy,active,-0.0596,-400.0,79.21000000000001,卖出,400.0,31124.0,5.0,15.56,15.56,36.12,20.84,31684.0,-560.0,-616.97,-1.946,31087.88,,,,,,,,,,,,,,
2025-09-01,sz.300274,阳光电源,右侧买入,97.54,97.54,19.51,"R49; 33未上行首仓; 上涨波段75.0%拉回支撑; 共振=MA5,MA10; intraday_cross",active,-0.0114,2000.0,97.54,买入,2000.0,195080.0,16.58,0.0,97.54,114.12,0.0,,,-114.12,-0.0585,-195194.12,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,0.75,83.14,102.34,2024-10-18,2025-08-25
2025-09-05,sz.301061,匠心家居,右侧买入,75.585,75.58500000000001,5.29,R50; 浮盈加仓50%; 上涨波段62.5%拉回支撑; 共振=MA5; intraday_cross,active,-0.0031,700.0,75.58500000000001,买入,700.0,52909.5,5.0,0.0,26.45,31.45,0.0,,,-31.45,-0.0595,-52940.95,5.8743500000000015,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；多周期均量扣低走高,5.0,MA20/MA60同步上扬；多周期均量扣低走高,watch,aligned,0.625,50.91,90.39,2025-06-23,2025-08-20
2025-09-08,sz.301061,匠心家居,收盘条件退出,74.84,74.84,-5.29,R50; condition stop; 14:55/close proxy,active,-0.0579,-700.0,75.58500000000001,卖出,700.0,52388.0,5.0,26.19,26.19,57.39,31.45,52909.5,-521.5,-610.34,-1.1529,52330.61,,,,,,,,,,,,,,
2025-09-09,sz.300274,阳光电源,统一分仓收盘止盈1份,128.42,128.42,-3.9,14:55/close proxy,exited,1.2296,-400.0,97.54,卖出,400.0,51368.0,5.0,25.68,25.68,56.37,22.82,39016.0,12352.0,12272.81,31.4374,51311.63,,,,,,,,,,,,,,
2025-09-12,sz.301061,匠心家居,统一分仓收盘止盈1份,72.54,72.54,-3.46,14:55/close proxy,exited,0.1674,-500.0,69.11,卖出,500.0,36270.0,5.0,18.14,18.14,41.27,20.21,34555.0,1715.0,1653.52,4.7824,36228.73,,,,,,,,,,,,,,
2025-10-09,sz.301061,匠心家居,收盘条件退出,67.6,67.6,-8.29,R41; condition stop; 14:55/close proxy,exited,-0.19,-1200.0,69.11,卖出,1200.0,81120.0,6.9,40.56,40.56,88.02,48.52,82932.0,-1812.0,-1948.53,-2.3482,81031.98,,,,,,,,,,,,,,
2025-10-09,sh.688072,拓荆科技,右侧买入,263.86,263.86,15.83,R51; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,exited,-0.0093,600.0,263.86,买入,600.0,158316.0,13.46,0.0,79.16,92.61,0.0,,,-92.61,-0.0585,-158408.61,20.0,False,True,200.0,主流标准基本面模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-10-14,sh.688072,拓荆科技,收盘条件退出,247.52,247.52,-15.83,R51; condition stop; 14:55/close proxy,exited,-0.9965,-600.0,263.86,卖出,600.0,148512.0,12.62,74.26,74.26,161.14,92.61,158316.0,-9804.0,-10057.75,-6.3492,148350.86,,,,,,,,,,,,,,
2025-10-14,sz.300926,博俊科技,右侧买入,32.18,32.18,19.95,R52; 直接突破首仓; 上涨波段50%有效跌破后重新突破; gap_breakout,exited,-0.0117,6200.0,32.18,买入,6200.0,199516.0,16.96,0.0,99.76,116.72,0.0,,,-116.72,-0.0585,-199632.72,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,7.0,MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,trade_ready,aligned,0.5,27.95,33.96,2025-09-12,2025-09-25
2025-10-17,sz.300926,博俊科技,收盘条件退出,30.59,30.59,-19.95,R52; condition stop; 14:55/close proxy,watch,-1.0064,-6200.0,32.18,卖出,6200.0,189658.0,16.12,94.83,94.83,205.78,116.72,199516.0,-9858.0,-10180.5,-5.0996,189452.22,,,,,,,,,,,,,,
2025-10-17,sh.688187,时代电气,右侧买入,57.51,57.51,19.55,R53; 直接突破首仓; 价格突破21日收盘高点; intraday_breakout,watch,-0.0114,3400.0,57.51,买入,3400.0,195534.0,16.62,0.0,97.77,114.39,0.0,,,-114.39,-0.0585,-195648.39,20.0,False,True,200.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,10.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-10-20,sh.688187,时代电气,突破次日未确认退出,55.26,55.26,-19.55,R53; 开盘未站上57.510; gap_stop,watch,-0.7854,-3400.0,57.51,卖出,3400.0,187884.0,15.97,93.94,93.94,203.85,114.39,195534.0,-7650.0,-7968.24,-4.0727,187680.15,,,,,,,,,,,,,,
2025-10-20,sz.300926,博俊科技,右侧买入,31.12,31.12,19.92,R54; 直接突破首仓; 上涨波段50%有效跌破后重新突破; gap_breakout,active,-0.0117,6400.0,31.12,买入,6400.0,199168.0,16.93,0.0,99.58,116.51,0.0,,,-116.51,-0.0585,-199284.51,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,7.0,MA20/MA60同步上扬；贴近上扬MA20支撑；多周期均量扣低走高,trade_ready,aligned,0.5,27.95,33.96,2025-09-12,2025-09-25
2025-10-21,sz.300926,博俊科技,突破次日未确认退出,30.92,30.92,-19.92,R54; 开盘未站上30.955; gap_stop,active,-0.1495,-6400.0,31.12,卖出,6400.0,197888.0,16.82,98.94,98.94,214.71,116.51,199168.0,-1280.0,-1611.22,-0.8085,197673.29,,,,,,,,,,,,,,
2025-10-21,sz.300926,博俊科技,右侧买入,30.81,30.810000000000002,19.72,"R55; 33未上行首仓; 上涨波段50.0%拉回支撑; 共振=MA5,MA10,MA20; intraday_cross",active,-0.0115,6400.0,30.810000000000002,买入,6400.0,197184.0,16.76,0.0,98.59,115.35,0.0,,,-115.35,-0.0585,-197299.35,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20,6.0,MA20/MA60同步上扬；收盘站上MA20,watch,aligned,0.5,27.66,33.96,2025-03-13,2025-09-25
2025-10-23,sz.300926,博俊科技,收盘条件退出,30.71,30.71,-19.72,R55; condition stop; 14:55/close proxy,active,-0.0853,-6400.0,30.810000000000002,卖出,6400.0,196544.0,16.71,98.27,98.27,213.25,115.35,197184.0,-640.0,-968.6,-0.4909,196330.75,,,,,,,,,,,,,,
2025-10-23,sh.603979,金诚信,右侧买入,62.483,62.4825,19.99,R56; 33未上行首仓; 上涨波段62.5%拉回支撑; 共振=MA5; intraday_cross,active,-0.0117,3200.0,62.4825,买入,3200.0,199944.0,17.0,0.0,99.97,116.97,0.0,,,-116.97,-0.0585,-200060.97,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；贴近上扬MA20支撑,6.0,MA20/MA60同步上扬；贴近上扬MA20支撑,watch,aligned,0.625,40.77,75.51,2025-06-20,2025-10-09
2025-10-24,sh.603979,金诚信,统一分仓收盘止盈3份,65.43,65.43,-11.87,14:55/close proxy,active,0.5465,-1900.0,62.4825,卖出,1900.0,124317.0,10.57,62.16,62.16,134.88,69.45,118716.75,5600.25,5395.92,4.5425,124182.12,,,,,,,,,,,,,,
2025-11-04,sh.603979,金诚信,收盘条件退出,61.59,61.59,-8.12,R56; condition stop; 14:55/close proxy,active,-0.1247,-1300.0,62.4825,卖出,1300.0,80067.0,6.81,40.03,40.03,86.87,47.52,81227.25,-1160.25,-1294.64,-1.5929,79980.13,,,,,,,,,,,,,,
2025-11-04,sh.600989,宝丰能源,右侧买入,18.64,18.64,19.94,R57; 直接突破首仓; 价格突破21日收盘高点; gap_breakout,active,-0.0117,10700.0,18.64,买入,10700.0,199448.0,16.95,0.0,99.72,116.68,0.0,,,-116.68,-0.0585,-199564.68,20.0,False,True,100.0,基本价值线模型入选；MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.20倍；多周期均量扣低走高,12.0,MA20/MA60同步上扬；收盘站上MA20；距离21日收盘高点3%以内；量能高于5/10日基准1.20倍；多周期均量扣低走高,trade_ready,aligned,,,,,
2025-11-05,sh.600989,宝丰能源,突破次日未确认退出,17.85,17.85,-19.94,R57; 开盘未站上18.640; gap_stop,active,-0.866,-10700.0,18.64,卖出,10700.0,190995.0,16.23,95.5,95.5,207.23,116.68,199448.0,-8453.0,-8776.91,-4.398,190787.77,,,,,,,,,,,,,,
